,QUARTER,TIME_REMAINING,DALLAS_ACTION,SAN ANTONIO_ACTION,DALLAS_SCORE,SAN ANTONIO_SCORE
382,4,6:36.0,Offensive rebound by T. Chandler,,63,81
383,4,6:28.0,T. Chandler makes 2-pt dunk at rim (assist by C. Parsons),,65,81
384,4,6:07.0,,K. Leonard misses 2-pt jump shot from 15 ft,65,81
385,4,6:05.0,Defensive rebound by D. Harris,,65,81
386,4,5:56.0,C. Parsons misses 2-pt layup from 2 ft,,65,81
387,4,5:55.0,,Defensive rebound by K. Leonard,65,81
388,4,5:45.0,,San Antonio full timeout,65,81
389,4,5:45.0,D. Nowitzki enters the game for R. Jefferson,,65,81
390,4,5:34.0,,B. Diaw makes 2-pt jump shot from 11 ft (assist by M. Ginóbili),65,83
391,4,5:20.0,Shooting foul by M. Ginóbili (drawn by T. Chandler),,65,83
392,4,5:20.0,,T. Splitter enters the game for B. Diaw,65,83
393,4,5:20.0,T. Chandler makes free throw 1 of 2,,66,83
394,4,5:20.0,T. Chandler misses free throw 2 of 2,,66,83
395,4,5:20.0,,Defensive rebound by K. Leonard,66,83
396,4,5:01.0,,T. Duncan misses 2-pt jump shot from 6 ft,66,83
397,4,5:00.0,,Offensive rebound by T. Splitter,66,83
398,4,5:00.0,,Shooting foul by D. Nowitzki (drawn by T. Splitter),66,83
399,4,5:00.0,,T. Splitter makes free throw 1 of 2,66,84
400,4,5:00.0,,T. Splitter makes free throw 2 of 2,66,85
401,4,4:45.0,D. Harris makes 2-pt layup at rim (assist by D. Nowitzki),,68,85
402,4,4:24.0,,T. Splitter makes 2-pt layup from 1 ft (assist by M. Ginóbili),68,87
403,4,4:12.0,C. Parsons misses 2-pt jump shot from 6 ft,,68,87
404,4,4:11.0,Offensive rebound by T. Chandler,,68,87
405,4,4:08.0,T. Chandler misses 2-pt jump shot from 4 ft (block by T. Splitter),,68,87
406,4,4:07.0,Offensive rebound by R. Rondo,,68,87
407,4,4:03.0,C. Parsons misses 3-pt jump shot from 23 ft,,68,87
408,4,4:02.0,,Defensive rebound by T. Duncan,68,87
409,4,3:57.0,Offensive charge foul by K. Leonard (drawn by D. Harris),,68,87
410,4,3:57.0,,Turnover by K. Leonard (offensive foul),68,87
411,4,3:50.0,R. Rondo makes 2-pt jump shot from 6 ft,,70,87
412,4,3:24.0,,K. Leonard misses 2-pt jump shot from 10 ft,70,87
413,4,3:22.0,,Offensive rebound by T. Splitter,70,87
414,4,3:22.0,,T. Splitter misses 2-pt layup from 1 ft,70,87
415,4,3:21.0,,Offensive rebound by M. Ginóbili,70,87
416,4,3:05.0,,T. Parker makes 2-pt jump shot from 18 ft,70,89
417,4,3:05.0,Dallas full timeout,,70,89
418,4,3:05.0,,M. Bonner enters the game for T. Splitter,70,89
419,4,3:05.0,C. Villanueva enters the game for D. Nowitzki,,70,89
420,4,2:56.0,R. Rondo misses 2-pt hook shot from 6 ft,,70,89
421,4,2:55.0,,Defensive rebound by K. Leonard,70,89
422,4,2:29.0,,M. Bonner makes 2-pt jump shot from 11 ft (assist by T. Parker),70,91
423,4,2:29.0,Dallas full timeout,,70,91
424,4,2:29.0,,J. Ayres enters the game for T. Duncan,70,91
425,4,2:29.0,,C. Joseph enters the game for T. Parker,70,91
426,4,2:29.0,,R. Williams enters the game for M. Ginóbili,70,91
427,4,2:29.0,,M. Belinelli enters the game for K. Leonard,70,91
428,4,2:29.0,R. Felton enters the game for C. Parsons,,70,91
429,4,2:29.0,A. Aminu enters the game for T. Chandler,,70,91
430,4,2:29.0,B. James enters the game for R. Rondo,,70,91
431,4,2:29.0,R. Jefferson enters the game for D. Harris,,70,91
432,4,2:29.0,D. Powell enters the game for C. Villanueva,,70,91
433,4,2:18.0,D. Powell misses 2-pt jump shot from 16 ft,,70,91
434,4,2:18.0,,Defensive rebound by Team,70,91
435,4,1:55.0,,M. Belinelli misses 3-pt jump shot from 25 ft,70,91
436,4,1:54.0,,Offensive rebound by M. Belinelli,70,91
437,4,1:51.0,,Turnover by M. Belinelli (bad pass; steal by R. Felton),70,91
438,4,1:38.0,A. Aminu makes 2-pt jump shot from 12 ft,,72,91
439,4,1:16.0,,M. Belinelli misses 3-pt jump shot from 25 ft,72,91
440,4,1:14.0,Defensive rebound by A. Aminu,,72,91
441,4,1:08.0,A. Aminu misses 2-pt dunk from 2 ft,,72,91
442,4,1:07.0,,Defensive rebound by M. Bonner,72,91
443,4,1:02.0,,Turnover by M. Bonner (bad pass; steal by B. James),72,91
444,4,0:59.0,R. Jefferson misses 3-pt jump shot from 24 ft,,72,91
445,4,0:57.0,,Defensive rebound by C. Joseph,72,91
446,4,0:48.0,,C. Joseph makes 2-pt jump shot from 16 ft,72,93
447,4,0:40.0,R. Felton makes 2-pt jump shot from 17 ft,,74,93
448,4,0:20.0,,Shooting foul by R. Jefferson (drawn by C. Joseph),74,93
449,4,0:20.0,,C. Joseph misses free throw 1 of 2,74,93
450,4,0:20.0,,Offensive rebound by Team,74,93
451,4,0:20.0,,C. Joseph makes free throw 2 of 2,74,94
452,4,0:08.0,D. Powell makes 2-pt jump shot from 10 ft (assist by R. Jefferson),,76,94
