,QUARTER,TIME_REMAINING,DENVER_ACTION,BOSTON_ACTION,DENVER_SCORE,BOSTON_SCORE
387,4,7:55.0,,J. Crowder makes 2-pt dunk at rim (assist by J. Sullinger),86,92
388,4,7:31.0,D. Gallinari misses 3-pt jump shot from 24 ft,,86,92
389,4,7:29.0,Offensive rebound by W. Chandler,,86,92
390,4,7:24.0,T. Lawson makes 3-pt jump shot from 25 ft (assist by W. Chandler),,89,92
391,4,7:02.0,,J. Young misses 3-pt jump shot from 25 ft,89,92
392,4,7:01.0,Defensive rebound by Team,,89,92
393,4,6:47.0,Shooting foul by J. Crowder (drawn by D. Gallinari),,89,92
394,4,6:47.0,D. Gallinari makes free throw 1 of 2,,90,92
395,4,6:47.0,,E. Turner enters the game for J. Young,90,92
396,4,6:47.0,D. Gallinari misses free throw 2 of 2,,90,92
397,4,6:46.0,,Defensive rebound by E. Turner,90,92
398,4,6:33.0,,E. Turner misses 2-pt jump shot from 14 ft,90,92
399,4,6:31.0,Defensive rebound by D. Gallinari,,90,92
400,4,6:18.0,Turnover by T. Lawson (bad pass; steal by M. Smart),,90,92
401,4,6:10.0,,J. Crowder misses 3-pt jump shot from 25 ft,90,92
402,4,6:10.0,Defensive rebound by W. Chandler,,90,92
403,4,5:55.0,W. Chandler misses 3-pt jump shot from 24 ft,,90,92
404,4,5:53.0,Offensive rebound by D. Gallinari,,90,92
405,4,5:46.0,Shooting foul by M. Smart (drawn by W. Chandler),,90,92
406,4,5:46.0,,Boston full timeout,90,92
407,4,5:46.0,,T. Zeller enters the game for J. Crowder,90,92
408,4,5:46.0,,B. Bass enters the game for J. Sullinger,90,92
409,4,5:46.0,W. Chandler makes free throw 1 of 2,,91,92
410,4,5:46.0,W. Chandler makes free throw 2 of 2,,92,92
411,4,5:32.0,,A. Bradley misses 2-pt jump shot from 19 ft,92,92
412,4,5:31.0,Defensive rebound by K. Faried,,92,92
413,4,5:16.0,D. Gallinari misses 3-pt jump shot from 23 ft,,92,92
414,4,5:15.0,,Defensive rebound by E. Turner,92,92
415,4,5:09.0,,M. Smart misses 2-pt layup at rim (block by K. Faried),92,92
416,4,5:06.0,,Offensive rebound by E. Turner,92,92
417,4,5:02.0,,T. Zeller makes 2-pt layup from 2 ft (assist by E. Turner),92,94
418,4,4:41.0,K. Faried makes 2-pt layup at rim (assist by T. Lawson),,94,94
419,4,4:27.0,,B. Bass misses 2-pt jump shot from 16 ft,94,94
420,4,4:26.0,Defensive rebound by W. Chandler,,94,94
421,4,4:18.0,D. Gallinari misses 2-pt jump shot from 19 ft,,94,94
422,4,4:16.0,,Defensive rebound by E. Turner,94,94
423,4,4:08.0,,E. Turner misses 3-pt jump shot from 25 ft,94,94
424,4,4:06.0,Defensive rebound by D. Gallinari,,94,94
425,4,4:03.0,Denver full timeout,,94,94
426,4,3:49.0,T. Lawson misses 2-pt jump shot from 15 ft,,94,94
427,4,3:48.0,,Defensive rebound by B. Bass,94,94
428,4,3:25.0,,A. Bradley misses 2-pt jump shot from 21 ft (block by W. Chandler),94,94
429,4,3:23.0,,Offensive rebound by A. Bradley,94,94
430,4,3:21.0,,A. Bradley misses 2-pt layup from 1 ft,94,94
431,4,3:19.0,,Offensive rebound by M. Smart,94,94
432,4,3:18.0,,M. Smart misses 2-pt layup from 1 ft,94,94
433,4,3:17.0,Defensive rebound by W. Chandler,,94,94
434,4,2:58.0,K. Faried makes 2-pt jump shot from 3 ft (assist by T. Lawson),,96,94
435,4,2:36.0,,B. Bass makes 2-pt jump shot from 17 ft,96,96
436,4,2:12.0,Turnover by T. Lawson (lost ball; steal by A. Bradley),,96,96
437,4,2:08.0,,E. Turner makes 2-pt dunk at rim,96,98
438,4,1:45.0,A. Afflalo makes 2-pt jump shot from 7 ft,,98,98
439,4,1:27.0,,Boston full timeout,98,98
440,4,1:27.0,,J. Sullinger enters the game for T. Zeller,98,98
441,4,1:27.0,A. Gee enters the game for D. Gallinari,,98,98
442,4,1:25.0,,A. Bradley makes 2-pt jump shot from 19 ft (assist by M. Smart),98,100
443,4,1:22.0,Denver full timeout,,98,100
444,4,1:22.0,,J. Crowder enters the game for E. Turner,98,100
445,4,1:22.0,D. Gallinari enters the game for A. Gee,,98,100
446,4,1:10.0,A. Afflalo misses 2-pt jump shot from 9 ft,,98,100
447,4,1:09.0,Offensive rebound by K. Faried,,98,100
448,4,0:59.0,A. Afflalo misses 2-pt jump shot from 10 ft,,98,100
449,4,0:58.0,,Defensive rebound by M. Smart,98,100
450,4,0:42.0,,A. Bradley misses 2-pt jump shot from 22 ft,98,100
451,4,0:41.0,Defensive rebound by Team,,98,100
452,4,0:41.0,,Loose ball foul by J. Sullinger (drawn by D. Gallinari),98,100
453,4,0:41.0,D. Gallinari makes free throw 1 of 2,,99,100
454,4,0:41.0,D. Gallinari makes free throw 2 of 2,,100,100
455,4,0:41.0,,Boston full timeout,100,100
456,4,0:41.0,,E. Turner enters the game for J. Crowder,100,100
457,4,0:41.0,A. Gee enters the game for D. Gallinari,,100,100
458,4,0:31.0,,Personal foul by A. Gee (drawn by E. Turner),100,100
459,4,0:23.0,,Personal block foul by K. Faried (drawn by J. Sullinger),100,100
460,4,0:23.0,,J. Sullinger makes free throw 1 of 2,100,101
461,4,0:23.0,D. Arthur enters the game for A. Gee,,100,101
462,4,0:23.0,,J. Sullinger makes free throw 2 of 2,100,102
463,4,0:23.0,Denver full timeout,,100,102
464,4,0:23.0,,J. Crowder enters the game for J. Sullinger,100,102
465,4,0:23.0,D. Gallinari enters the game for D. Arthur,,100,102
466,4,0:21.0,Turnover by W. Chandler (bad pass; steal by J. Crowder),,100,102
467,4,0:18.0,,Personal take foul by A. Afflalo (drawn by A. Bradley),100,102
468,4,0:18.0,,A. Bradley makes free throw 1 of 2,100,103
469,4,0:18.0,D. Arthur enters the game for W. Chandler,,100,103
470,4,0:18.0,,A. Bradley makes free throw 2 of 2,100,104
471,4,0:18.0,Denver full timeout,,100,104
472,4,0:17.0,Turnover by D. Gallinari (lost ball),,100,104
473,4,0:15.0,,Personal take foul by A. Afflalo (drawn by M. Smart),100,104
474,4,0:15.0,,M. Smart misses free throw 1 of 2,100,104
475,4,0:15.0,,Offensive rebound by Team,100,104
476,4,0:15.0,,M. Smart misses free throw 2 of 2,100,104
477,4,0:12.0,Defensive rebound by K. Faried,,100,104
478,4,0:08.0,T. Lawson misses 3-pt jump shot from 25 ft,,100,104
479,4,0:06.0,Offensive rebound by D. Arthur,,100,104
480,4,0:03.0,A. Afflalo misses 3-pt jump shot from 22 ft,,100,104
481,4,0:02.0,,Defensive rebound by M. Smart,100,104
