,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,MINNESOTA_ACTION,MILWAUKEE_SCORE,MINNESOTA_SCORE
379,4,7:29.0,,Shooting foul by O. Mayo (drawn by A. Wiggins),84,80
380,4,7:29.0,,A. Wiggins misses free throw 1 of 2,84,80
381,4,7:29.0,,Offensive rebound by Team,84,80
382,4,7:29.0,,A. Wiggins makes free throw 2 of 2,84,81
383,4,7:17.0,O. Mayo misses 3-pt jump shot from 23 ft,,84,81
384,4,7:15.0,,Defensive rebound by Team,84,81
385,4,7:02.0,,T. Young misses 2-pt layup at rim (block by L. Sanders),84,81
386,4,7:00.0,,Offensive rebound by C. Brewer,84,81
387,4,6:57.0,,C. Brewer makes 2-pt jump shot from 20 ft,84,83
388,4,6:43.0,B. Knight makes 3-pt jump shot from 24 ft,,87,83
389,4,6:22.0,,Turnover by Z. LaVine (bad pass),87,83
390,4,6:05.0,O. Mayo misses 3-pt jump shot from 23 ft,,87,83
391,4,6:04.0,Offensive rebound by J. Parker,,87,83
392,4,6:00.0,Turnover by L. Sanders (traveling),,87,83
393,4,5:45.0,,C. Brewer misses 2-pt jump shot from 8 ft,87,83
394,4,5:43.0,Defensive rebound by L. Sanders,,87,83
395,4,5:33.0,Shooting foul by T. Young (drawn by B. Knight),,87,83
396,4,5:33.0,,Minnesota full timeout,87,83
397,4,5:33.0,B. Knight makes free throw 1 of 2,,88,83
398,4,5:33.0,,G. Dieng enters the game for R. Hummel,88,83
399,4,5:33.0,B. Knight makes free throw 2 of 2,,89,83
400,4,5:11.0,,C. Brewer misses 3-pt jump shot from 24 ft,89,83
401,4,5:10.0,Defensive rebound by J. Parker,,89,83
402,4,5:04.0,Turnover by O. Mayo (lost ball; steal by C. Brewer),,89,83
403,4,4:59.0,,Shooting foul by L. Sanders (drawn by T. Young),89,83
404,4,4:59.0,,T. Young misses free throw 1 of 2,89,83
405,4,4:59.0,,Offensive rebound by Team,89,83
406,4,4:59.0,,T. Young makes free throw 2 of 2,89,84
407,4,4:50.0,Shooting block foul by Z. LaVine (drawn by B. Knight),,89,84
408,4,4:50.0,B. Knight makes free throw 1 of 2,,90,84
409,4,4:50.0,B. Knight makes free throw 2 of 2,,91,84
410,4,4:40.0,,Turnover by Z. LaVine (lost ball),91,84
411,4,4:33.0,Personal foul by C. Brewer (drawn by B. Knight),,91,84
412,4,4:33.0,B. Knight makes free throw 1 of 2,,92,84
413,4,4:33.0,B. Knight makes free throw 2 of 2,,93,84
414,4,4:17.0,,Personal foul by J. Parker (drawn by T. Young),93,84
415,4,4:17.0,,Minnesota full timeout,93,84
416,4,4:10.0,,C. Brewer misses 2-pt layup from 1 ft,93,84
417,4,4:10.0,,Offensive rebound by Team,93,84
418,4,4:07.0,,A. Wiggins misses 2-pt jump shot from 20 ft,93,84
419,4,4:06.0,Defensive rebound by Team,,93,84
420,4,4:06.0,,Loose ball foul by C. Brewer (drawn by G. Antetokounmpo),93,84
421,4,4:06.0,G. Antetokounmpo misses free throw 1 of 2,,93,84
422,4,4:06.0,Offensive rebound by Team,,93,84
423,4,4:06.0,G. Antetokounmpo makes free throw 2 of 2,,94,84
424,4,3:53.0,,Turnover by A. Wiggins (bad pass; steal by B. Knight),94,84
425,4,3:37.0,Personal foul by Z. LaVine (drawn by B. Knight),,94,84
426,4,3:37.0,B. Knight makes free throw 1 of 2,,95,84
427,4,3:37.0,B. Knight makes free throw 2 of 2,,96,84
428,4,3:25.0,,Turnover by Z. LaVine (bad pass; steal by B. Knight),96,84
429,4,3:22.0,B. Knight makes 2-pt dunk at rim,,98,84
430,4,3:22.0,,Minnesota full timeout,98,84
431,4,3:13.0,,Z. LaVine misses 2-pt layup at rim (block by O. Mayo),98,84
432,4,3:12.0,Defensive rebound by O. Mayo,,98,84
433,4,3:11.0,Personal foul by G. Dieng (drawn by O. Mayo),,98,84
434,4,3:11.0,O. Mayo makes free throw 1 of 2,,99,84
435,4,3:11.0,O. Mayo makes free throw 2 of 2,,100,84
436,4,2:53.0,,G. Dieng misses 2-pt jump shot from 6 ft,100,84
437,4,2:49.0,,Offensive rebound by C. Brewer,100,84
438,4,2:43.0,,A. Wiggins misses 3-pt jump shot from 25 ft,100,84
439,4,2:41.0,,Offensive rebound by G. Dieng,100,84
440,4,2:40.0,,G. Dieng makes 2-pt layup from 1 ft,100,86
441,4,2:13.0,O. Mayo makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),,103,86
442,4,2:01.0,,Personal foul by J. Parker (drawn by T. Young),103,86
443,4,2:01.0,,T. Young misses free throw 1 of 2,103,86
444,4,2:01.0,,Offensive rebound by Team,103,86
445,4,2:01.0,K. Middleton enters the game for B. Knight,,103,86
446,4,2:01.0,J. Bayless enters the game for O. Mayo,,103,86
447,4,2:01.0,Z. Pachulia enters the game for L. Sanders,,103,86
448,4,2:01.0,,A. Bennett enters the game for G. Dieng,103,86
449,4,2:01.0,,G. Robinson enters the game for C. Brewer,103,86
450,4,2:01.0,,T. Young misses free throw 2 of 2,103,86
451,4,2:00.0,Defensive rebound by J. Parker,,103,86
452,4,1:38.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,103,86
453,4,1:38.0,,Defensive rebound by Team,103,86
454,4,1:38.0,,R. Hummel enters the game for T. Young,103,86
455,4,1:38.0,K. Marshall enters the game for G. Antetokounmpo,,103,86
456,4,1:20.0,,Turnover by A. Wiggins (bad pass; steal by J. Bayless),103,86
457,4,1:07.0,Turnover by J. Bayless (discontinued dribble),,103,86
458,4,0:52.0,,A. Wiggins misses 3-pt jump shot from 25 ft,103,86
459,4,0:51.0,Defensive rebound by Z. Pachulia,,103,86
460,4,0:35.0,K. Middleton misses 3-pt jump shot from 23 ft,,103,86
461,4,0:33.0,,Defensive rebound by G. Robinson,103,86
462,4,0:25.0,,Z. LaVine misses 2-pt jump shot from 21 ft,103,86
463,4,0:24.0,Defensive rebound by Z. Pachulia,,103,86
464,4,0:00.0,Turnover by Team (shot clock),,103,86
