,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DETROIT_ACTION,MINNESOTA_SCORE,DETROIT_SCORE
386,4,2:08.0,,Offensive rebound by A. Drummond,103,88
387,4,2:00.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by D. Augustin),103,91
388,4,1:50.0,A. Wiggins misses 2-pt jump shot from 3 ft,,103,91
389,4,1:49.0,,Defensive rebound by K. Caldwell-Pope,103,91
390,4,1:47.0,,Personal foul by A. Wiggins (drawn by K. Caldwell-Pope),103,91
391,4,1:47.0,,K. Caldwell-Pope makes free throw 1 of 2,103,92
392,4,1:47.0,,K. Caldwell-Pope misses free throw 2 of 2,103,92
393,4,1:47.0,Defensive rebound by Team,,103,92
394,4,1:23.0,N. Peković makes 2-pt hook shot from 7 ft (assist by M. Williams),,105,92
395,4,1:16.0,,Shooting foul by T. Young (drawn by A. Tolliver),105,92
396,4,1:16.0,,A. Tolliver makes free throw 1 of 3,105,93
397,4,1:16.0,,A. Tolliver makes free throw 2 of 3,105,94
398,4,1:16.0,,A. Tolliver makes free throw 3 of 3,105,95
399,4,1:16.0,Minnesota full timeout,,105,95
400,4,1:10.0,Turnover by M. Williams (bad pass; steal by K. Caldwell-Pope),,105,95
401,4,1:09.0,,K. Caldwell-Pope makes 2-pt dunk at rim,105,97
402,4,1:03.0,Personal foul by A. Drummond (drawn by N. Peković),,105,97
403,4,1:02.0,Personal foul by K. Singler (drawn by N. Peković),,105,97
404,4,1:02.0,N. Peković makes free throw 1 of 2,,106,97
405,4,1:02.0,,G. Monroe enters the game for A. Tolliver,106,97
406,4,1:02.0,N. Peković makes free throw 2 of 2,,107,97
407,4,1:02.0,,Detroit full timeout,107,97
408,4,0:59.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,107,97
409,4,0:58.0,Defensive rebound by A. Wiggins,,107,97
410,4,0:54.0,Personal foul by K. Caldwell-Pope (drawn by K. Martin),,107,97
411,4,0:54.0,K. Martin makes free throw 1 of 2,,108,97
412,4,0:54.0,K. Martin makes free throw 2 of 2,,109,97
413,4,0:54.0,,Detroit full timeout,109,97
414,4,0:49.0,,K. Caldwell-Pope makes 2-pt jump shot from 18 ft (assist by K. Singler),109,99
415,4,0:45.0,Minnesota full timeout,,109,99
416,4,0:45.0,Minnesota full timeout,,109,99
417,4,0:37.0,Personal foul by D. Augustin (drawn by M. Williams),,109,99
418,4,0:37.0,M. Williams misses free throw 1 of 2,,109,99
419,4,0:37.0,Offensive rebound by Team,,109,99
420,4,0:37.0,M. Williams makes free throw 2 of 2,,110,99
421,4,0:23.0,,D. Augustin misses 3-pt jump shot from 23 ft,110,99
422,4,0:23.0,Defensive rebound by K. Martin,,110,99
423,4,0:23.0,Personal foul by A. Drummond (drawn by K. Martin),,110,99
424,4,0:23.0,,A. Tolliver enters the game for A. Drummond,110,99
425,4,0:23.0,K. Martin makes free throw 1 of 2,,111,99
426,4,0:23.0,Z. LaVine enters the game for M. Williams,,111,99
427,4,0:23.0,A. Bennett enters the game for N. Peković,,111,99
428,4,0:23.0,K. Martin makes free throw 2 of 2,,112,99
429,4,0:13.0,,D. Augustin makes 2-pt layup at rim,112,101
