,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MILWAUKEE_ACTION,PHILADELPHIA_SCORE,MILWAUKEE_SCORE
387,4,10:04.0,,Turnover by G. Antetokounmpo (offensive foul),76,80
388,4,9:39.0,Turnover by Team (shot clock),,76,80
389,4,9:26.0,,Personal foul by T. Wroten (drawn by G. Antetokounmpo),76,80
390,4,9:22.0,,G. Antetokounmpo misses 2-pt layup at rim (block by N. Noel),76,80
391,4,9:19.0,Defensive rebound by C. Johnson,,76,80
392,4,9:12.0,N. Noel makes 2-pt dunk at rim (assist by H. Sims),,78,80
393,4,8:57.0,,O. Mayo misses 2-pt layup at rim,78,80
394,4,8:55.0,,Offensive rebound by G. Antetokounmpo,78,80
395,4,8:48.0,,J. Bayless makes 2-pt layup at rim,78,82
396,4,8:39.0,H. Thompson misses 2-pt jump shot from 14 ft,,78,82
397,4,8:37.0,,Defensive rebound by J. Henson,78,82
398,4,8:29.0,,J. Bayless misses 2-pt jump shot from 3 ft,78,82
399,4,8:28.0,Defensive rebound by C. Johnson,,78,82
400,4,8:21.0,H. Thompson makes 3-pt jump shot from 25 ft (assist by T. Wroten),,81,82
401,4,7:56.0,,J. Henson misses 2-pt hook shot from 4 ft,81,82
402,4,7:54.0,Defensive rebound by H. Sims,,81,82
403,4,7:40.0,Personal foul by O. Mayo (drawn by C. Johnson),,81,82
404,4,7:40.0,,J. Parker enters the game for G. Antetokounmpo,81,82
405,4,7:40.0,,L. Sanders enters the game for J. Henson,81,82
406,4,7:40.0,,K. Middleton enters the game for J. Bayless,81,82
407,4,7:40.0,,B. Knight enters the game for N. Wolters,81,82
408,4,7:40.0,L. Mbah a Moute enters the game for N. Noel,,81,82
409,4,7:40.0,M. Thomas enters the game for H. Thompson,,81,82
410,4,7:40.0,J. Sampson enters the game for T. Wroten,,81,82
411,4,7:40.0,H. Thompson enters the game for H. Sims,,81,82
412,4,7:40.0,T. Wroten enters the game for J. Sampson,,81,82
413,4,7:34.0,Turnover by C. Johnson (bad pass),,81,82
414,4,7:14.0,,O. Mayo makes 2-pt jump shot from 6 ft,81,84
415,4,6:59.0,Turnover by T. Wroten (lost ball; steal by J. Parker),,81,84
416,4,6:57.0,,Turnover by L. Sanders (bad pass),81,84
417,4,6:44.0,H. Thompson misses 2-pt jump shot from 4 ft,,81,84
418,4,6:42.0,Offensive rebound by M. Thomas,,81,84
419,4,6:36.0,C. Johnson misses 3-pt jump shot from 23 ft,,81,84
420,4,6:35.0,,Defensive rebound by K. Middleton,81,84
421,4,6:30.0,,K. Middleton misses 2-pt layup from 1 ft,81,84
422,4,6:28.0,,Offensive rebound by J. Parker,81,84
423,4,6:28.0,,J. Parker misses 2-pt tip-in at rim,81,84
424,4,6:27.0,Defensive rebound by M. Thomas,,81,84
425,4,6:15.0,L. Mbah a Moute misses 3-pt jump shot from 26 ft,,81,84
426,4,6:14.0,,Defensive rebound by Team,81,84
427,4,6:06.0,Technical foul by T. Wroten,,81,84
428,4,6:06.0,,B. Knight makes technical free throw,81,85
429,4,5:59.0,,Personal foul by T. Wroten (drawn by J. Parker),81,85
430,4,5:59.0,Official timeout,,81,85
431,4,5:59.0,A. Shved enters the game for T. Wroten,,81,85
432,4,5:59.0,N. Noel enters the game for C. Johnson,,81,85
433,4,5:59.0,H. Sims enters the game for M. Thomas,,81,85
434,4,5:50.0,,O. Mayo misses 3-pt jump shot from 26 ft,81,85
435,4,5:49.0,Defensive rebound by N. Noel,,81,85
436,4,5:29.0,Turnover by A. Shved (bad pass; steal by B. Knight),,81,85
437,4,5:10.0,,O. Mayo makes 3-pt jump shot from 23 ft (assist by B. Knight),81,88
438,4,4:47.0,H. Sims misses 2-pt jump shot from 13 ft,,81,88
439,4,4:46.0,,Defensive rebound by K. Middleton,81,88
440,4,4:29.0,,L. Sanders makes 2-pt dunk at rim (assist by B. Knight),81,90
441,4,4:17.0,Philadelphia full timeout,,81,90
442,4,4:17.0,T. Wroten enters the game for A. Shved,,81,90
443,4,4:02.0,T. Wroten misses 2-pt layup from 1 ft,,81,90
444,4,4:00.0,,Defensive rebound by L. Sanders,81,90
445,4,3:47.0,,K. Middleton misses 2-pt jump shot from 21 ft,81,90
446,4,3:45.0,Defensive rebound by H. Thompson,,81,90
447,4,3:37.0,H. Thompson misses 2-pt jump shot from 12 ft,,81,90
448,4,3:36.0,Offensive rebound by H. Sims,,81,90
449,4,3:36.0,H. Sims misses 2-pt tip-in from 1 ft,,81,90
450,4,3:34.0,,Defensive rebound by Team,81,90
451,4,3:09.0,,Turnover by Team (shot clock),81,90
452,4,2:52.0,H. Thompson misses 2-pt jump shot from 5 ft,,81,90
453,4,2:51.0,,Defensive rebound by B. Knight,81,90
454,4,2:37.0,,B. Knight misses 2-pt layup from 2 ft,81,90
455,4,2:37.0,Defensive rebound by Team,,81,90
456,4,2:37.0,,Loose ball foul by L. Sanders (drawn by T. Wroten),81,90
457,4,2:37.0,C. Johnson enters the game for H. Sims,,81,90
458,4,2:24.0,L. Mbah a Moute misses 2-pt jump shot from 17 ft,,81,90
459,4,2:22.0,,Defensive rebound by K. Middleton,81,90
460,4,2:02.0,,K. Middleton misses 2-pt layup at rim (block by N. Noel),81,90
461,4,2:02.0,,Offensive rebound by Team,81,90
462,4,2:02.0,,Milwaukee full timeout,81,90
463,4,2:00.0,,K. Middleton misses 3-pt jump shot from 27 ft,81,90
464,4,1:59.0,,Offensive rebound by Team,81,90
465,4,1:59.0,,Turnover by Team (shot clock),81,90
466,4,1:52.0,H. Thompson misses 3-pt jump shot from 27 ft,,81,90
467,4,1:51.0,Offensive rebound by L. Mbah a Moute,,81,90
468,4,1:47.0,C. Johnson misses 3-pt jump shot from 27 ft,,81,90
469,4,1:46.0,,Defensive rebound by J. Parker,81,90
470,4,1:23.0,,B. Knight misses 3-pt jump shot from 27 ft,81,90
471,4,1:23.0,Defensive rebound by Team,,81,90
472,4,1:16.0,Turnover by T. Wroten (bad pass; steal by B. Knight),,81,90
473,4,0:54.0,,B. Knight makes 3-pt jump shot from 26 ft (assist by O. Mayo),81,93
474,4,0:51.0,Philadelphia full timeout,,81,93
475,4,0:48.0,H. Thompson misses 3-pt jump shot from 26 ft,,81,93
476,4,0:46.0,Offensive rebound by T. Wroten,,81,93
477,4,0:43.0,H. Thompson misses 3-pt jump shot from 25 ft,,81,93
478,4,0:42.0,,Defensive rebound by L. Sanders,81,93
479,4,0:42.0,Loose ball foul by N. Noel (drawn by L. Sanders),,81,93
480,4,0:42.0,A. Shved enters the game for N. Noel,,81,93
481,4,0:42.0,J. Sampson enters the game for T. Wroten,,81,93
482,4,0:42.0,M. Thomas enters the game for L. Mbah a Moute,,81,93
483,4,0:18.0,,B. Knight misses 2-pt jump shot from 3 ft,81,93
484,4,0:17.0,,Offensive rebound by L. Sanders,81,93
485,4,0:17.0,,L. Sanders misses 2-pt layup from 1 ft,81,93
486,4,0:17.0,,Offensive rebound by Team,81,93
487,4,0:17.0,,Turnover by Team (shot clock),81,93
488,4,0:07.0,J. Sampson misses 3-pt jump shot from 23 ft,,81,93
489,4,0:05.0,,Defensive rebound by O. Mayo,81,93
