,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ORLANDO_ACTION,PHILADELPHIA_SCORE,ORLANDO_SCORE
383,4,7:43.0,Personal foul by V. Oladipo (drawn by R. Covington),,75,64
384,4,7:43.0,L. Mbah a Moute enters the game for J. Grant,,75,64
385,4,7:27.0,M. Carter-Williams makes 3-pt jump shot from 25 ft (assist by H. Sims),,78,64
386,4,7:05.0,,N. Vučević makes 2-pt jump shot from 17 ft (assist by E. Payton),78,66
387,4,6:53.0,Turnover by M. Carter-Williams (bad pass; steal by V. Oladipo),,78,66
388,4,6:48.0,,V. Oladipo makes 2-pt dunk at rim,78,68
389,4,6:40.0,Personal foul by E. Payton (drawn by T. Wroten),,78,68
390,4,6:40.0,N. Noel enters the game for H. Sims,,78,68
391,4,6:31.0,M. Carter-Williams misses 2-pt jump shot from 5 ft,,78,68
392,4,6:30.0,Offensive rebound by N. Noel,,78,68
393,4,6:21.0,T. Wroten makes 2-pt jump shot from 6 ft (assist by M. Carter-Williams),,80,68
394,4,6:21.0,Shooting foul by E. Payton (drawn by T. Wroten),,80,68
395,4,6:21.0,T. Wroten makes free throw 1 of 1,,81,68
396,4,6:09.0,,T. Harris misses 2-pt layup from 1 ft (block by R. Covington),81,68
397,4,6:08.0,,Offensive rebound by T. Harris,81,68
398,4,6:08.0,,T. Harris makes 2-pt layup from 1 ft,81,70
399,4,6:08.0,,Shooting foul by M. Carter-Williams (drawn by T. Harris),81,70
400,4,6:08.0,,T. Harris makes free throw 1 of 1,81,71
401,4,6:08.0,Philadelphia full timeout,,81,71
402,4,6:08.0,K. McDaniels enters the game for M. Carter-Williams,,81,71
403,4,5:55.0,T. Wroten makes 2-pt layup from 2 ft,,83,71
404,4,5:29.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by T. Harris),83,74
405,4,5:10.0,R. Covington makes 2-pt layup at rim (assist by K. McDaniels),,85,74
406,4,4:59.0,,V. Oladipo makes 2-pt layup from 1 ft,85,76
407,4,4:33.0,T. Wroten makes 3-pt jump shot from 24 ft,,88,76
408,4,4:15.0,,T. Harris misses 2-pt jump shot from 19 ft,88,76
409,4,4:13.0,,Offensive rebound by N. Vučević,88,76
410,4,4:13.0,,N. Vučević makes 2-pt layup at rim,88,78
411,4,3:44.0,K. McDaniels makes 2-pt dunk at rim (assist by T. Wroten),,90,78
412,4,3:39.0,,Turnover by E. Payton (lost ball; steal by N. Noel),90,78
413,4,3:35.0,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by K. McDaniels),,92,78
414,4,3:35.0,,Orlando full timeout,92,78
415,4,3:20.0,,E. Payton misses 3-pt jump shot from 25 ft,92,78
416,4,3:19.0,Defensive rebound by K. McDaniels,,92,78
417,4,3:00.0,Turnover by L. Mbah a Moute (bad pass),,92,78
418,4,2:51.0,,V. Oladipo misses 3-pt jump shot from 24 ft,92,78
419,4,2:49.0,Defensive rebound by N. Noel,,92,78
420,4,2:27.0,N. Noel misses 2-pt layup at rim,,92,78
421,4,2:27.0,,Defensive rebound by Team,92,78
422,4,2:23.0,,Shooting foul by L. Mbah a Moute (drawn by V. Oladipo),92,78
423,4,2:23.0,,V. Oladipo makes free throw 1 of 2,92,79
424,4,2:23.0,M. Carter-Williams enters the game for R. Covington,,92,79
425,4,2:23.0,,V. Oladipo makes free throw 2 of 2,92,80
426,4,2:12.0,M. Carter-Williams misses 2-pt jump shot from 5 ft (block by N. Vučević),,92,80
427,4,2:12.0,Offensive rebound by Team,,92,80
428,4,2:11.0,Turnover by N. Noel (bad pass),,92,80
429,4,2:00.0,Violation by K. McDaniels (def goaltending),,92,80
430,4,2:00.0,,N. Vučević makes 2-pt hook shot from 2 ft (assist by T. Harris),92,82
431,4,1:42.0,Turnover by N. Noel (lost ball; steal by T. Harris),,92,82
432,4,1:38.0,,V. Oladipo makes 2-pt layup from 1 ft (assist by T. Harris),92,84
433,4,1:38.0,Philadelphia full timeout,,92,84
434,4,1:32.0,Personal take foul by E. Fournier (drawn by M. Carter-Williams),,92,84
435,4,1:32.0,M. Carter-Williams makes free throw 1 of 2,,93,84
436,4,1:32.0,M. Carter-Williams makes free throw 2 of 2,,94,84
437,4,1:22.0,,Shooting foul by L. Mbah a Moute (drawn by N. Vučević),94,84
438,4,1:22.0,,N. Vučević makes free throw 1 of 2,94,85
439,4,1:22.0,R. Covington enters the game for N. Noel,,94,85
440,4,1:22.0,H. Sims enters the game for K. McDaniels,,94,85
441,4,1:22.0,,N. Vučević misses free throw 2 of 2,94,85
442,4,1:21.0,Defensive rebound by L. Mbah a Moute,,94,85
443,4,1:15.0,Personal block foul by E. Fournier (drawn by M. Carter-Williams),,94,85
444,4,1:15.0,M. Carter-Williams makes free throw 1 of 2,,95,85
445,4,1:15.0,N. Noel enters the game for H. Sims,,95,85
446,4,1:15.0,M. Carter-Williams makes free throw 2 of 2,,96,85
447,4,1:15.0,,Orlando full timeout,96,85
448,4,1:12.0,,E. Fournier misses 3-pt jump shot from 25 ft,96,85
449,4,1:10.0,Defensive rebound by R. Covington,,96,85
450,4,1:08.0,Philadelphia full timeout,,96,85
451,4,1:08.0,H. Sims enters the game for N. Noel,,96,85
452,4,0:46.0,T. Wroten misses 3-pt jump shot from 26 ft,,96,85
453,4,0:45.0,,Defensive rebound by Team,96,85
454,4,0:29.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by E. Fournier),96,88
455,4,0:19.0,Personal foul by T. Harris (drawn by M. Carter-Williams),,96,88
456,4,0:19.0,M. Carter-Williams misses free throw 1 of 2,,96,88
457,4,0:19.0,Offensive rebound by Team,,96,88
458,4,0:19.0,M. Carter-Williams misses free throw 2 of 2,,96,88
459,4,0:18.0,,Defensive rebound by T. Harris,96,88
460,4,0:18.0,,Orlando full timeout,96,88
461,4,0:18.0,N. Noel enters the game for H. Sims,,96,88
462,4,0:15.0,,T. Harris misses 3-pt jump shot from 24 ft,96,88
463,4,0:14.0,Defensive rebound by Team,,96,88
464,4,0:08.0,Philadelphia full timeout,,96,88
465,4,0:08.0,H. Sims enters the game for N. Noel,,96,88
