,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA CLIPPERS_ACTION,SAN ANTONIO_SCORE,LA CLIPPERS_SCORE
385,4,8:43.0,T. Duncan enters the game for B. Diaw,,93,97
386,4,8:43.0,,M. Barnes makes free throw 1 of 1,93,98
387,4,8:31.0,Personal foul by M. Barnes (drawn by T. Splitter),,93,98
388,4,8:19.0,Turnover by T. Splitter (bad pass; steal by D. Jordan),,93,98
389,4,8:15.0,Personal foul by D. Jordan (drawn by T. Splitter),,93,98
390,4,8:15.0,,Personal foul by T. Splitter,93,98
391,4,8:14.0,,Personal foul by K. Leonard (drawn by D. Jordan),93,98
392,4,8:14.0,,D. Jordan makes free throw 1 of 2,93,99
393,4,8:14.0,,C. Paul enters the game for J. Redick,93,99
394,4,8:14.0,,D. Jordan makes free throw 2 of 2,93,100
395,4,7:54.0,T. Duncan makes 2-pt dunk at rim (assist by T. Splitter),,95,100
396,4,7:33.0,,J. Crawford misses 2-pt jump shot from 12 ft,95,100
397,4,7:32.0,Defensive rebound by T. Duncan,,95,100
398,4,7:32.0,Personal foul by C. Paul (drawn by K. Leonard),,95,100
399,4,7:19.0,T. Duncan makes 2-pt layup from 2 ft (assist by K. Leonard),,97,100
400,4,7:12.0,,Personal take foul by T. Duncan (drawn by D. Jordan),97,100
401,4,7:12.0,,D. Jordan makes free throw 1 of 2,97,101
402,4,7:12.0,,D. Jordan misses free throw 2 of 2,97,101
403,4,7:11.0,Defensive rebound by T. Duncan,,97,101
404,4,6:58.0,T. Duncan makes 2-pt jump shot from 17 ft (assist by T. Parker),,99,101
405,4,6:52.0,,Personal take foul by T. Splitter (drawn by D. Jordan),99,101
406,4,6:52.0,,D. Jordan makes free throw 1 of 2,99,102
407,4,6:52.0,A. Baynes enters the game for T. Splitter,,99,102
408,4,6:52.0,,D. Jordan misses free throw 2 of 2,99,102
409,4,6:51.0,Defensive rebound by Team,,99,102
410,4,6:51.0,,Violation by S. Hawes (kicked ball),99,102
411,4,6:31.0,T. Parker misses 2-pt jump shot from 16 ft,,99,102
412,4,6:30.0,,Defensive rebound by D. Jordan,99,102
413,4,6:27.0,,Shooting foul by D. Green (drawn by M. Barnes),99,102
414,4,6:27.0,,M. Barnes makes free throw 1 of 2,99,103
415,4,6:27.0,M. Belinelli enters the game for K. Leonard,,99,103
416,4,6:27.0,,M. Barnes misses free throw 2 of 2,99,103
417,4,6:25.0,,Offensive rebound by D. Jordan,99,103
418,4,6:24.0,,D. Jordan misses 2-pt layup from 3 ft,99,103
419,4,6:23.0,Defensive rebound by T. Duncan,,99,103
420,4,6:10.0,T. Parker makes 2-pt layup from 2 ft,,101,103
421,4,6:03.0,,Personal take foul by A. Baynes (drawn by D. Jordan),101,103
422,4,6:03.0,,D. Jordan misses free throw 1 of 2,101,103
423,4,6:03.0,,Offensive rebound by Team,101,103
424,4,6:03.0,,J. Redick enters the game for M. Barnes,101,103
425,4,6:03.0,,G. Davis enters the game for S. Hawes,101,103
426,4,6:03.0,,D. Jordan misses free throw 2 of 2,101,103
427,4,6:03.0,Defensive rebound by Team,,101,103
428,4,5:49.0,D. Green misses 3-pt jump shot from 23 ft,,101,103
429,4,5:48.0,,Defensive rebound by D. Jordan,101,103
430,4,5:46.0,,Personal take foul by T. Parker (drawn by D. Jordan),101,103
431,4,5:46.0,,LA Clippers full timeout,101,103
432,4,5:46.0,,D. Jordan misses free throw 1 of 2,101,103
433,4,5:46.0,,Offensive rebound by Team,101,103
434,4,5:46.0,,D. Jordan makes free throw 2 of 2,101,104
435,4,5:26.0,M. Belinelli misses 2-pt jump shot from 21 ft,,101,104
436,4,5:26.0,,Defensive rebound by Team,101,104
437,4,5:24.0,,Personal take foul by A. Baynes (drawn by D. Jordan),101,104
438,4,5:24.0,,D. Jordan misses free throw 1 of 2,101,104
439,4,5:24.0,,Offensive rebound by Team,101,104
440,4,5:24.0,,D. Jordan misses free throw 2 of 2,101,104
441,4,5:23.0,Defensive rebound by M. Belinelli,,101,104
442,4,4:57.0,T. Parker misses 2-pt jump shot from 19 ft,,101,104
443,4,4:56.0,,Defensive rebound by G. Davis,101,104
444,4,4:53.0,,Personal foul by A. Baynes (drawn by D. Jordan),101,104
445,4,4:53.0,,D. Jordan misses free throw 1 of 2,101,104
446,4,4:53.0,,Offensive rebound by Team,101,104
447,4,4:53.0,M. Bonner enters the game for A. Baynes,,101,104
448,4,4:53.0,,D. Jordan makes free throw 2 of 2,101,105
449,4,4:34.0,M. Belinelli misses 3-pt jump shot from 26 ft,,101,105
450,4,4:33.0,Offensive rebound by D. Green,,101,105
451,4,4:26.0,Personal foul by C. Paul (drawn by T. Duncan),,101,105
452,4,4:26.0,,M. Barnes enters the game for D. Jordan,101,105
453,4,4:26.0,M. Ginóbili enters the game for M. Bonner,,101,105
454,4,4:17.0,M. Belinelli misses 3-pt jump shot from 23 ft,,101,105
455,4,4:16.0,,Defensive rebound by G. Davis,101,105
456,4,3:59.0,,G. Davis misses 2-pt jump shot from 5 ft,101,105
457,4,3:58.0,Defensive rebound by T. Duncan,,101,105
458,4,3:53.0,D. Green makes 2-pt layup from 2 ft,,103,105
459,4,3:29.0,,Violation by G. Davis (kicked ball),103,105
460,4,3:25.0,Turnover by M. Ginóbili (bad pass; steal by J. Crawford),,103,105
461,4,3:09.0,,Shooting foul by T. Parker (drawn by J. Crawford),103,105
462,4,3:09.0,,J. Crawford makes free throw 1 of 3,103,106
463,4,3:09.0,,J. Crawford makes free throw 2 of 3,103,107
464,4,3:09.0,,J. Crawford makes free throw 3 of 3,103,108
465,4,2:57.0,D. Green misses 3-pt jump shot from 27 ft,,103,108
466,4,2:56.0,,Defensive rebound by C. Paul,103,108
467,4,2:48.0,,C. Paul misses 2-pt jump shot from 12 ft,103,108
468,4,2:44.0,Defensive rebound by D. Green,,103,108
469,4,2:35.0,T. Duncan makes 2-pt jump shot from 3 ft (assist by T. Parker),,105,108
470,4,2:17.0,,J. Crawford makes 2-pt jump shot from 16 ft,105,110
471,4,2:15.0,San Antonio full timeout,,105,110
472,4,2:15.0,,D. Jordan enters the game for G. Davis,105,110
473,4,1:57.0,T. Duncan makes 2-pt jump shot from 3 ft (assist by M. Ginóbili),,107,110
474,4,1:44.0,,Turnover by J. Crawford (lost ball; steal by T. Duncan),107,110
475,4,1:32.0,T. Duncan makes 2-pt dunk at rim (assist by M. Ginóbili),,109,110
476,4,1:11.0,,C. Paul makes 2-pt jump shot from 8 ft,109,112
477,4,0:55.0,D. Green makes 2-pt layup from 2 ft (assist by M. Belinelli),,111,112
478,4,0:33.0,,J. Crawford makes 3-pt jump shot from 23 ft (assist by C. Paul),111,115
479,4,0:33.0,San Antonio full timeout,,111,115
480,4,0:33.0,B. Diaw enters the game for D. Green,,111,115
481,4,0:31.0,M. Belinelli makes 3-pt jump shot from 26 ft (assist by B. Diaw),,114,115
482,4,0:08.0,,C. Paul makes 2-pt jump shot from 16 ft,114,117
483,4,0:08.0,San Antonio full timeout,,114,117
484,4,0:08.0,D. Green enters the game for T. Parker,,114,117
485,4,0:07.0,Personal take foul by M. Barnes (drawn by M. Ginóbili),,114,117
486,4,0:07.0,M. Ginóbili makes free throw 1 of 2,,115,117
487,4,0:07.0,M. Ginóbili misses free throw 2 of 2,,115,117
488,4,0:06.0,,Defensive rebound by J. Redick,115,117
489,4,0:06.0,,Personal take foul by M. Ginóbili (drawn by J. Redick),115,117
490,4,0:06.0,,J. Redick makes free throw 1 of 2,115,118
491,4,0:06.0,M. Bonner enters the game for B. Diaw,,115,118
492,4,0:06.0,,J. Redick makes free throw 2 of 2,115,119
493,4,0:01.0,Turnover by M. Ginóbili (bad pass),,115,119
