,QUARTER,TIME_REMAINING,DENVER_ACTION,SAN ANTONIO_ACTION,DENVER_SCORE,SAN ANTONIO_SCORE
387,4,6:10.0,,T. Parker makes free throw 2 of 2,98,103
388,4,5:52.0,T. Lawson misses 2-pt jump shot from 17 ft (block by K. Leonard),,98,103
389,4,5:50.0,,Defensive rebound by T. Parker,98,103
390,4,5:46.0,,K. Leonard misses 2-pt dunk at rim,98,103
391,4,5:46.0,Defensive rebound by Team,,98,103
392,4,5:46.0,D. Gallinari enters the game for W. Chandler,,98,103
393,4,5:36.0,D. Gallinari makes 2-pt jump shot from 17 ft (assist by T. Lawson),,100,103
394,4,5:14.0,,T. Parker makes 2-pt jump shot from 16 ft,100,105
395,4,4:52.0,K. Faried makes 2-pt jump shot from 6 ft (assist by T. Lawson),,102,105
396,4,4:36.0,,T. Parker makes 2-pt layup from 1 ft,102,107
397,4,4:23.0,Shooting block foul by A. Baynes (drawn by J. Hickson),,102,107
398,4,4:23.0,J. Hickson makes free throw 1 of 2,,103,107
399,4,4:23.0,,D. Green enters the game for M. Belinelli,103,107
400,4,4:23.0,,T. Splitter enters the game for A. Baynes,103,107
401,4,4:23.0,J. Hickson misses free throw 2 of 2,,103,107
402,4,4:22.0,,Defensive rebound by T. Parker,103,107
403,4,4:04.0,,K. Leonard makes 2-pt jump shot from 5 ft,103,109
404,4,3:47.0,W. Barton makes 2-pt jump shot from 16 ft (assist by J. Hickson),,105,109
405,4,3:30.0,,Personal foul by T. Lawson (drawn by T. Splitter),105,109
406,4,3:30.0,,T. Splitter misses free throw 1 of 2,105,109
407,4,3:30.0,,Offensive rebound by Team,105,109
408,4,3:30.0,,T. Splitter makes free throw 2 of 2,105,110
409,4,3:15.0,T. Lawson misses 2-pt jump shot from 18 ft,,105,110
410,4,3:12.0,,Defensive rebound by T. Duncan,105,110
411,4,2:55.0,,T. Splitter misses 2-pt layup at rim,105,110
412,4,2:54.0,Defensive rebound by D. Gallinari,,105,110
413,4,2:48.0,Personal foul by K. Leonard (drawn by D. Gallinari),,105,110
414,4,2:48.0,Denver full timeout,,105,110
415,4,2:34.0,K. Faried makes 2-pt jump shot from 7 ft (assist by T. Lawson),,107,110
416,4,2:17.0,,D. Green makes 3-pt jump shot from 25 ft (assist by K. Leonard),107,113
417,4,1:54.0,D. Gallinari misses 3-pt jump shot from 24 ft,,107,113
418,4,1:52.0,Offensive rebound by Team,,107,113
419,4,1:42.0,K. Faried misses 2-pt jump shot from 7 ft (block by T. Duncan),,107,113
420,4,1:41.0,,Defensive rebound by K. Leonard,107,113
421,4,1:25.0,,T. Parker misses 2-pt layup from 1 ft,107,113
422,4,1:25.0,Defensive rebound by K. Faried,,107,113
423,4,1:15.0,J. Hickson misses 2-pt jump shot from 13 ft,,107,113
424,4,1:14.0,,Defensive rebound by Team,107,113
425,4,1:14.0,,M. Ginóbili enters the game for D. Green,107,113
426,4,1:00.0,,K. Leonard makes 2-pt jump shot from 16 ft (assist by M. Ginóbili),107,115
427,4,0:55.0,K. Faried misses 2-pt jump shot from 16 ft,,107,115
428,4,0:49.0,,Defensive rebound by K. Leonard,107,115
429,4,0:30.0,,Shooting foul by W. Barton (drawn by M. Ginóbili),107,115
430,4,0:30.0,,M. Ginóbili makes free throw 1 of 2,107,116
431,4,0:30.0,D. Arthur enters the game for J. Hickson,,107,116
432,4,0:30.0,,A. Baynes enters the game for T. Duncan,107,116
433,4,0:30.0,,C. Joseph enters the game for T. Parker,107,116
434,4,0:30.0,,M. Ginóbili makes free throw 2 of 2,107,117
435,4,0:30.0,Denver full timeout,,107,117
436,4,0:30.0,J. Nelson enters the game for T. Lawson,,107,117
437,4,0:30.0,,M. Belinelli enters the game for A. Baynes,107,117
438,4,0:30.0,,D. Green enters the game for T. Splitter,107,117
439,4,0:27.0,K. Faried makes 2-pt dunk at rim (assist by D. Arthur),,109,117
440,4,0:19.0,,Personal take foul by J. Nelson (drawn by M. Belinelli),109,117
441,4,0:19.0,,M. Belinelli misses free throw 1 of 2,109,117
442,4,0:19.0,,Offensive rebound by Team,109,117
443,4,0:19.0,,M. Belinelli makes free throw 2 of 2,109,118
444,4,0:19.0,Denver full timeout,,109,118
445,4,0:16.0,K. Faried misses 2-pt layup from 2 ft,,109,118
446,4,0:14.0,Offensive rebound by K. Faried,,109,118
447,4,0:14.0,K. Faried makes 2-pt layup at rim,,111,118
448,4,0:14.0,,San Antonio full timeout,111,118
449,4,0:11.0,,Personal take foul by W. Barton (drawn by M. Belinelli),111,118
450,4,0:11.0,,M. Belinelli makes free throw 1 of 2,111,119
451,4,0:11.0,,M. Belinelli makes free throw 2 of 2,111,120
452,4,0:11.0,Denver full timeout,,111,120
453,4,0:07.0,D. Gallinari misses 3-pt jump shot from 23 ft,,111,120
454,4,0:06.0,,Defensive rebound by M. Ginóbili,111,120
