,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW YORK_ACTION,DALLAS_SCORE,NEW YORK_SCORE
377,4,2:43.0,,P. Prigioni makes 2-pt layup from 1 ft,104,83
378,4,2:40.0,Dallas full timeout,,104,83
379,4,2:40.0,,T. Hardaway enters the game for J. Calderón,104,83
380,4,2:40.0,,S. Larkin enters the game for P. Prigioni,104,83
381,4,2:21.0,C. Villanueva misses 3-pt jump shot from 24 ft,,104,83
382,4,2:20.0,,Defensive rebound by S. Larkin,104,83
383,4,2:06.0,,J. Smith misses 2-pt jump shot from 11 ft,104,83
384,4,2:05.0,Defensive rebound by C. Villanueva,,104,83
385,4,1:49.0,G. Smith misses 2-pt layup from 2 ft,,104,83
386,4,1:48.0,Offensive rebound by C. Villanueva,,104,83
387,4,1:47.0,C. Villanueva misses 2-pt layup from 1 ft (block by Q. Acy),,104,83
388,4,1:46.0,,Defensive rebound by Q. Acy,104,83
389,4,1:39.0,,T. Hardaway misses 3-pt jump shot from 25 ft,104,83
390,4,1:38.0,Defensive rebound by C. Villanueva,,104,83
391,4,1:30.0,J. Barea misses 2-pt jump shot from 12 ft,,104,83
392,4,1:29.0,,Defensive rebound by Q. Acy,104,83
393,4,1:19.0,,S. Larkin makes 2-pt layup from 1 ft (assist by T. Wear),104,85
394,4,1:02.0,A. Aminu misses 2-pt layup from 1 ft,,104,85
395,4,1:01.0,Offensive rebound by G. Smith,,104,85
396,4,0:56.0,J. Barea misses 2-pt layup from 1 ft (block by Q. Acy),,104,85
397,4,0:55.0,,Defensive rebound by S. Larkin,104,85
398,4,0:49.0,,J. Smith makes 2-pt layup at rim (assist by T. Hardaway),104,87
399,4,0:32.0,C. Villanueva makes 3-pt jump shot from 25 ft (assist by J. Barea),,107,87
400,4,0:08.0,,T. Wear misses 2-pt jump shot from 23 ft,107,87
401,4,0:06.0,Defensive rebound by Team,,107,87
