,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,NEW YORK_ACTION,MILWAUKEE_SCORE,NEW YORK_SCORE
374,4,6:32.0,O. Mayo makes free throw 1 of 2,,91,76
375,4,6:32.0,O. Mayo makes free throw 2 of 2,,92,76
376,4,6:12.0,,T. Hardaway misses 3-pt jump shot from 24 ft,92,76
377,4,6:10.0,Defensive rebound by Team,,92,76
378,4,6:02.0,Personal foul by L. Thomas (drawn by J. Bayless),,92,76
379,4,6:02.0,,S. Larkin enters the game for T. Hardaway,92,76
380,4,5:59.0,Turnover by J. Henson (bad pass),,92,76
381,4,5:59.0,Official timeout,,92,76
382,4,5:59.0,,J. Smith enters the game for Q. Acy,92,76
383,4,5:42.0,,J. Smith misses 2-pt jump shot from 12 ft,92,76
384,4,5:40.0,Defensive rebound by K. Middleton,,92,76
385,4,5:20.0,O. Mayo misses 2-pt hook shot from 7 ft,,92,76
386,4,5:18.0,,Defensive rebound by L. Amundson,92,76
387,4,5:03.0,,S. Larkin makes 2-pt layup from 1 ft,92,78
388,4,4:47.0,K. Middleton misses 2-pt jump shot from 13 ft,,92,78
389,4,4:45.0,,Defensive rebound by S. Larkin,92,78
390,4,4:33.0,,L. Thomas makes 3-pt jump shot from 23 ft (assist by J. Smith),92,81
391,4,4:18.0,J. Dudley misses 3-pt jump shot from 24 ft,,92,81
392,4,4:16.0,,Defensive rebound by L. Amundson,92,81
393,4,4:07.0,,Shooting foul by J. Dudley (drawn by L. Thomas),92,81
394,4,4:07.0,,L. Thomas makes free throw 1 of 2,92,82
395,4,4:07.0,G. Antetokounmpo enters the game for J. Bayless,,92,82
396,4,4:07.0,M. Carter-Williams enters the game for K. Middleton,,92,82
397,4,4:07.0,,L. Thomas makes free throw 2 of 2,92,83
398,4,3:57.0,M. Carter-Williams makes 2-pt jump shot from 10 ft,,94,83
399,4,3:46.0,,Turnover by S. Larkin (lost ball; steal by M. Carter-Williams),94,83
400,4,3:42.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by M. Carter-Williams),,96,83
401,4,3:42.0,Shooting foul by L. Galloway (drawn by G. Antetokounmpo),,96,83
402,4,3:42.0,,New York full timeout,96,83
403,4,3:42.0,G. Antetokounmpo makes free throw 1 of 1,,97,83
404,4,3:25.0,,Shooting foul by J. Henson (drawn by L. Amundson),97,83
405,4,3:25.0,,L. Amundson misses free throw 1 of 2,97,83
406,4,3:25.0,,Offensive rebound by Team,97,83
407,4,3:25.0,,L. Amundson misses free throw 2 of 2,97,83
408,4,3:25.0,Defensive rebound by G. Antetokounmpo,,97,83
409,4,3:10.0,Shooting foul by S. Larkin (drawn by M. Carter-Williams),,97,83
410,4,3:10.0,M. Carter-Williams misses free throw 1 of 2,,97,83
411,4,3:10.0,Offensive rebound by Team,,97,83
412,4,3:10.0,M. Carter-Williams makes free throw 2 of 2,,98,83
413,4,2:56.0,,L. Amundson makes 2-pt jump shot from 14 ft,98,85
414,4,2:39.0,Turnover by M. Carter-Williams (lost ball; steal by L. Galloway),,98,85
415,4,2:26.0,,J. Smith misses 2-pt jump shot from 6 ft (block by J. Henson),98,85
416,4,2:24.0,Defensive rebound by Team,,98,85
417,4,2:24.0,,Loose ball foul by J. Smith (drawn by J. Dudley),98,85
418,4,2:24.0,J. Dudley makes free throw 1 of 2,,99,85
419,4,2:24.0,T. Ennis enters the game for M. Carter-Williams,,99,85
420,4,2:24.0,M. Plumlee enters the game for J. Henson,,99,85
421,4,2:24.0,J. O'Bryant enters the game for G. Antetokounmpo,,99,85
422,4,2:24.0,,Q. Acy enters the game for L. Thomas,99,85
423,4,2:24.0,,R. Ledo enters the game for S. Larkin,99,85
424,4,2:24.0,J. Dudley misses free throw 2 of 2,,99,85
425,4,2:23.0,,Defensive rebound by L. Amundson,99,85
426,4,2:11.0,,Shooting foul by T. Ennis (drawn by L. Galloway),99,85
427,4,2:11.0,,L. Galloway makes free throw 1 of 2,99,86
428,4,2:11.0,,C. Aldrich enters the game for J. Smith,99,86
429,4,2:11.0,,L. Galloway makes free throw 2 of 2,99,87
430,4,1:49.0,J. O'Bryant misses 2-pt jump shot from 17 ft,,99,87
431,4,1:47.0,,Defensive rebound by Q. Acy,99,87
432,4,1:38.0,,Turnover by R. Ledo (bad pass; steal by T. Ennis),99,87
433,4,1:21.0,T. Ennis misses 2-pt jump shot from 3 ft,,99,87
434,4,1:20.0,,Defensive rebound by L. Amundson,99,87
435,4,1:08.0,,Q. Acy misses 3-pt jump shot from 22 ft,99,87
436,4,1:06.0,Defensive rebound by J. O'Bryant,,99,87
437,4,0:46.0,Shooting foul by R. Ledo (drawn by J. O'Bryant),,99,87
438,4,0:46.0,J. O'Bryant misses free throw 1 of 2,,99,87
439,4,0:46.0,Offensive rebound by Team,,99,87
440,4,0:46.0,J. O'Bryant misses free throw 2 of 2,,99,87
441,4,0:45.0,,Defensive rebound by C. Aldrich,99,87
442,4,0:30.0,,L. Amundson misses 2-pt jump shot from 3 ft,99,87
443,4,0:30.0,,Offensive rebound by R. Ledo,99,87
444,4,0:30.0,,R. Ledo makes 2-pt tip-in from 1 ft,99,89
445,4,0:06.0,Turnover by Team (shot clock),,99,89
446,4,0:01.0,,L. Galloway makes 2-pt jump shot from 15 ft,99,91
