,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,CLEVELAND_ACTION,GOLDEN STATE_SCORE,CLEVELAND_SCORE
394,4,6:15.0,,Offensive rebound by I. Shumpert,89,101
395,4,6:12.0,,Personal foul by S. Curry (drawn by K. Irving),89,101
396,4,6:12.0,,K. Irving makes free throw 1 of 2,89,102
397,4,6:12.0,K. Thompson enters the game for L. Barbosa,,89,102
398,4,6:12.0,,K. Irving makes free throw 2 of 2,89,103
399,4,6:01.0,A. Iguodala makes 3-pt jump shot from 24 ft (assist by D. Lee),,92,103
400,4,5:42.0,,Personal foul by H. Barnes (drawn by T. Thompson),92,103
401,4,5:42.0,,Cleveland full timeout,92,103
402,4,5:42.0,,T. Thompson misses free throw 1 of 2,92,103
403,4,5:42.0,,Offensive rebound by Team,92,103
404,4,5:42.0,,T. Thompson makes free throw 2 of 2,92,104
405,4,5:32.0,Turnover by D. Lee (offensive foul),,92,104
406,4,5:32.0,Offensive foul by D. Lee (drawn by I. Shumpert),,92,104
407,4,5:25.0,,Personal foul by H. Barnes (drawn by K. Love),92,104
408,4,5:25.0,,K. Love misses free throw 1 of 2,92,104
409,4,5:25.0,,Offensive rebound by Team,92,104
410,4,5:25.0,D. Green enters the game for D. Lee,,92,104
411,4,5:25.0,,L. James enters the game for T. Thompson,92,104
412,4,5:25.0,,K. Love makes free throw 2 of 2,92,105
413,4,5:11.0,H. Barnes misses 2-pt jump shot from 10 ft,,92,105
414,4,5:10.0,,Defensive rebound by K. Irving,92,105
415,4,4:57.0,,Turnover by K. Love (lost ball; steal by D. Green),92,105
416,4,4:55.0,Personal foul by L. James (drawn by A. Iguodala),,92,105
417,4,4:45.0,S. Curry misses 2-pt jump shot from 16 ft,,92,105
418,4,4:44.0,,Defensive rebound by L. James,92,105
419,4,4:29.0,Violation by A. Iguodala (kicked ball),,92,105
420,4,4:19.0,,K. Irving misses 2-pt jump shot from 12 ft,92,105
421,4,4:18.0,Defensive rebound by A. Iguodala,,92,105
422,4,4:11.0,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),,94,105
423,4,3:44.0,,L. James misses 2-pt jump shot from 16 ft,94,105
424,4,3:43.0,Defensive rebound by H. Barnes,,94,105
425,4,3:40.0,Turnover by H. Barnes (bad pass; steal by L. James),,94,105
426,4,3:40.0,,Shooting foul by H. Barnes (drawn by L. James),94,105
427,4,3:40.0,,L. James misses free throw 1 of 2,94,105
428,4,3:40.0,,Offensive rebound by Team,94,105
429,4,3:40.0,,L. James misses free throw 2 of 2,94,105
430,4,3:39.0,Defensive rebound by D. Green,,94,105
431,4,3:35.0,Turnover by S. Curry (bad pass; steal by L. James),,94,105
432,4,3:11.0,,L. James makes 2-pt jump shot from 5 ft,94,107
433,4,2:58.0,S. Curry misses 2-pt layup from 2 ft,,94,107
434,4,2:56.0,,Defensive rebound by L. James,94,107
435,4,2:53.0,,Offensive foul by L. James (drawn by A. Iguodala),94,107
436,4,2:53.0,,Turnover by L. James (offensive foul),94,107
437,4,2:53.0,Golden State full timeout,,94,107
438,4,2:38.0,D. Green makes 2-pt layup from 1 ft (assist by A. Iguodala),,96,107
439,4,2:38.0,Shooting foul by L. James (drawn by D. Green),,96,107
440,4,2:38.0,D. Green misses free throw 1 of 1,,96,107
441,4,2:37.0,,Defensive rebound by L. James,96,107
442,4,2:15.0,,K. Irving misses 2-pt jump shot from 4 ft,96,107
443,4,2:14.0,Defensive rebound by K. Thompson,,96,107
444,4,2:05.0,K. Thompson misses 2-pt jump shot from 6 ft,,96,107
445,4,2:02.0,Offensive rebound by A. Iguodala,,96,107
446,4,2:00.0,S. Curry misses 3-pt jump shot from 24 ft,,96,107
447,4,1:58.0,,Defensive rebound by L. James,96,107
448,4,1:38.0,,L. James misses 3-pt jump shot from 26 ft,96,107
449,4,1:37.0,,Offensive rebound by K. Irving,96,107
450,4,1:11.0,,K. Irving misses 3-pt jump shot from 22 ft,96,107
451,4,1:10.0,Defensive rebound by D. Green,,96,107
452,4,1:04.0,S. Curry misses 3-pt jump shot from 26 ft,,96,107
453,4,1:02.0,,Defensive rebound by J. Smith,96,107
454,4,0:39.0,,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),96,110
455,4,0:39.0,Golden State full timeout,,96,110
456,4,0:39.0,,M. Miller enters the game for L. James,96,110
457,4,0:39.0,,J. Harris enters the game for K. Love,96,110
458,4,0:39.0,,J. Jones enters the game for J. Smith,96,110
459,4,0:39.0,,M. Dellavedova enters the game for K. Irving,96,110
460,4,0:39.0,,B. Haywood enters the game for I. Shumpert,96,110
461,4,0:39.0,J. Holiday enters the game for K. Thompson,,96,110
462,4,0:39.0,L. Barbosa enters the game for S. Curry,,96,110
463,4,0:32.0,J. Holiday makes 2-pt jump shot from 16 ft (assist by A. Iguodala),,98,110
464,4,0:09.0,,J. Harris misses 3-pt jump shot from 22 ft,98,110
465,4,0:07.0,Defensive rebound by D. Green,,98,110
466,4,0:04.0,Shooting foul by M. Dellavedova (drawn by D. Green),,98,110
467,4,0:04.0,D. Green makes free throw 1 of 2,,99,110
468,4,0:04.0,D. Green misses free throw 2 of 2,,99,110
469,4,0:03.0,,Defensive rebound by B. Haywood,99,110
