,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DETROIT_ACTION,NEW YORK_SCORE,DETROIT_SCORE
381,4,5:56.0,,R. Jackson makes 2-pt jump shot from 8 ft,82,86
382,4,5:56.0,New York full timeout,,82,86
383,4,5:56.0,C. Early enters the game for L. Thomas,,82,86
384,4,5:56.0,L. Amundson enters the game for J. Smith,,82,86
385,4,5:44.0,L. Amundson misses 2-pt layup from 1 ft (block by K. Caldwell-Pope),,82,86
386,4,5:42.0,Offensive rebound by L. Amundson,,82,86
387,4,5:40.0,L. Amundson makes 2-pt layup from 1 ft,,84,86
388,4,5:28.0,,R. Jackson misses 2-pt jump shot from 12 ft,84,86
389,4,5:27.0,Defensive rebound by A. Bargnani,,84,86
390,4,5:04.0,Turnover by Team (shot clock),,84,86
391,4,4:52.0,,Personal foul by A. Bargnani (drawn by R. Jackson),84,86
392,4,4:52.0,,R. Jackson makes free throw 1 of 2,84,87
393,4,4:52.0,,R. Jackson makes free throw 2 of 2,84,88
394,4,4:42.0,L. Galloway misses 2-pt jump shot from 3 ft (block by A. Drummond),,84,88
395,4,4:39.0,,Defensive rebound by J. Meeks,84,88
396,4,4:35.0,,J. Meeks misses 3-pt jump shot from 26 ft,84,88
397,4,4:35.0,,Offensive rebound by A. Drummond,84,88
398,4,4:34.0,,A. Drummond makes 2-pt dunk at rim,84,90
399,4,4:34.0,New York full timeout,,84,90
400,4,4:34.0,Technical foul by Team,,84,90
401,4,4:34.0,,J. Meeks makes technical free throw,84,91
402,4,4:20.0,A. Bargnani misses 2-pt layup from 2 ft,,84,91
403,4,4:19.0,,Defensive rebound by G. Monroe,84,91
404,4,4:01.0,,Turnover by J. Meeks (lost ball; steal by A. Bargnani),84,91
405,4,3:57.0,L. Galloway makes 2-pt layup from 1 ft (assist by T. Hardaway),,86,91
406,4,3:40.0,,G. Monroe makes 2-pt hook shot from 4 ft (assist by K. Caldwell-Pope),86,93
407,4,3:23.0,A. Bargnani makes 2-pt jump shot from 12 ft,,88,93
408,4,3:23.0,Shooting foul by G. Monroe (drawn by A. Bargnani),,88,93
409,4,3:23.0,A. Bargnani misses free throw 1 of 1,,88,93
410,4,3:21.0,,Defensive rebound by A. Drummond,88,93
411,4,3:06.0,,K. Caldwell-Pope makes 2-pt jump shot from 8 ft (assist by G. Monroe),88,95
412,4,2:48.0,A. Bargnani makes 2-pt jump shot from 8 ft (assist by T. Hardaway),,90,95
413,4,2:34.0,,Personal foul by T. Hardaway (drawn by A. Drummond),90,95
414,4,2:34.0,,A. Drummond misses free throw 1 of 2,90,95
415,4,2:34.0,,Offensive rebound by Team,90,95
416,4,2:34.0,S. Larkin enters the game for T. Hardaway,,90,95
417,4,2:34.0,,A. Drummond misses free throw 2 of 2,90,95
418,4,2:33.0,Defensive rebound by C. Early,,90,95
419,4,2:21.0,C. Early misses 2-pt layup from 3 ft (block by A. Drummond),,90,95
420,4,2:21.0,Offensive rebound by Team,,90,95
421,4,2:15.0,A. Bargnani misses 3-pt jump shot from 25 ft,,90,95
422,4,2:14.0,,Defensive rebound by A. Drummond,90,95
423,4,2:05.0,,R. Jackson misses 2-pt jump shot from 4 ft (block by C. Early),90,95
424,4,2:02.0,Defensive rebound by L. Amundson,,90,95
425,4,1:52.0,C. Early misses 3-pt jump shot from 24 ft,,90,95
426,4,1:51.0,,Defensive rebound by Team,90,95
427,4,1:51.0,A. Shved enters the game for S. Larkin,,90,95
428,4,1:35.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,90,95
429,4,1:33.0,Defensive rebound by L. Amundson,,90,95
430,4,1:20.0,New York full timeout,,90,95
431,4,1:20.0,T. Hardaway enters the game for C. Early,,90,95
432,4,1:11.0,T. Hardaway misses 3-pt jump shot from 26 ft,,90,95
433,4,1:09.0,Offensive rebound by L. Galloway,,90,95
434,4,1:00.0,A. Bargnani misses 2-pt jump shot from 14 ft,,90,95
435,4,0:59.0,,Defensive rebound by R. Jackson,90,95
436,4,0:42.0,,R. Jackson misses 2-pt jump shot from 15 ft,90,95
437,4,0:40.0,Defensive rebound by A. Shved,,90,95
438,4,0:35.0,A. Shved misses 2-pt layup from 1 ft,,90,95
439,4,0:34.0,Offensive rebound by L. Amundson,,90,95
440,4,0:33.0,L. Amundson misses 2-pt tip-in from 1 ft,,90,95
441,4,0:31.0,Offensive rebound by L. Amundson,,90,95
442,4,0:31.0,L. Amundson makes 2-pt layup from 1 ft,,92,95
443,4,0:12.0,,R. Jackson misses 2-pt jump shot from 13 ft,92,95
444,4,0:10.0,Defensive rebound by L. Galloway,,92,95
445,4,0:06.0,L. Galloway makes 3-pt jump shot from 25 ft,,95,95
446,4,0:06.0,,Detroit full timeout,95,95
447,4,0:06.0,,A. Tolliver enters the game for G. Monroe,95,95
448,4,0:06.0,C. Early enters the game for T. Hardaway,,95,95
449,4,0:06.0,L. Thomas enters the game for A. Shved,,95,95
450,4,0:06.0,J. Smith enters the game for A. Bargnani,,95,95
451,4,0:01.0,,A. Tolliver misses 3-pt jump shot from 27 ft,95,95
452,4,0:00.0,,Offensive rebound by Team,95,95
453,1OT,4:44.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),95,97
454,1OT,4:20.0,A. Bargnani makes 2-pt jump shot from 18 ft (assist by L. Amundson),,97,97
455,1OT,4:00.0,,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),97,99
456,1OT,3:39.0,L. Amundson makes 2-pt dunk at rim (assist by L. Thomas),,99,99
457,1OT,3:23.0,,R. Jackson misses 3-pt jump shot from 26 ft,99,99
458,1OT,3:21.0,Defensive rebound by A. Bargnani,,99,99
459,1OT,3:02.0,Shooting foul by J. Meeks (drawn by A. Bargnani),,99,99
460,1OT,3:02.0,A. Bargnani makes free throw 1 of 2,,100,99
461,1OT,3:02.0,A. Bargnani makes free throw 2 of 2,,101,99
462,1OT,2:47.0,,G. Monroe makes 2-pt hook shot from 4 ft,101,101
463,1OT,2:29.0,Shooting foul by A. Drummond (drawn by L. Galloway),,101,101
464,1OT,2:29.0,L. Galloway makes free throw 1 of 2,,102,101
465,1OT,2:29.0,L. Galloway makes free throw 2 of 2,,103,101
466,1OT,2:12.0,,Offensive foul by A. Drummond (drawn by L. Thomas),103,101
467,1OT,2:12.0,,Turnover by A. Drummond (offensive foul),103,101
468,1OT,2:01.0,L. Galloway misses 2-pt jump shot from 4 ft,,103,101
469,1OT,2:00.0,Offensive rebound by L. Thomas,,103,101
470,1OT,1:57.0,L. Thomas misses 2-pt layup from 1 ft,,103,101
471,1OT,1:56.0,,Defensive rebound by K. Caldwell-Pope,103,101
472,1OT,1:48.0,,R. Jackson misses 2-pt layup from 2 ft (block by L. Thomas),103,101
473,1OT,1:48.0,,Offensive rebound by Team,103,101
474,1OT,1:39.0,,Personal foul by A. Bargnani (drawn by R. Jackson),103,101
475,1OT,1:39.0,J. Smith enters the game for A. Bargnani,,103,101
476,1OT,1:29.0,,R. Jackson makes 2-pt layup from 2 ft,103,103
477,1OT,1:12.0,J. Smith misses 2-pt jump shot from 16 ft,,103,103
478,1OT,1:10.0,Offensive rebound by L. Amundson,,103,103
479,1OT,1:06.0,J. Smith misses 2-pt jump shot from 16 ft,,103,103
480,1OT,1:05.0,,Defensive rebound by G. Monroe,103,103
481,1OT,0:48.0,,R. Jackson misses 2-pt layup from 2 ft,103,103
482,1OT,0:47.0,,Offensive rebound by A. Drummond,103,103
483,1OT,0:43.0,,A. Drummond misses 2-pt layup from 1 ft,103,103
484,1OT,0:43.0,Defensive rebound by L. Amundson,,103,103
485,1OT,0:43.0,Personal foul by J. Meeks (drawn by L. Amundson),,103,103
486,1OT,0:43.0,A. Bargnani enters the game for J. Smith,,103,103
487,1OT,0:43.0,New York full timeout,,103,103
488,1OT,0:31.0,L. Galloway misses 2-pt jump shot from 13 ft,,103,103
489,1OT,0:30.0,Offensive rebound by L. Amundson,,103,103
490,1OT,0:30.0,L. Amundson makes 2-pt tip-in at rim,,105,103
491,1OT,0:30.0,,Detroit full timeout,105,103
492,1OT,0:30.0,,A. Tolliver enters the game for A. Drummond,105,103
493,1OT,0:30.0,J. Smith enters the game for A. Bargnani,,105,103
494,1OT,0:12.0,,G. Monroe makes 2-pt layup from 2 ft,105,105
495,1OT,0:12.0,,Shooting foul by L. Amundson (drawn by G. Monroe),105,105
496,1OT,0:12.0,,A. Drummond enters the game for A. Tolliver,105,105
497,1OT,0:12.0,C. Aldrich enters the game for S. Larkin,,105,105
498,1OT,0:12.0,,G. Monroe misses free throw 1 of 1,105,105
499,1OT,0:11.0,Defensive rebound by L. Thomas,,105,105
500,1OT,0:09.0,New York full timeout,,105,105
501,1OT,0:09.0,A. Bargnani enters the game for C. Aldrich,,105,105
502,1OT,0:09.0,T. Hardaway enters the game for J. Smith,,105,105
503,1OT,0:01.0,T. Hardaway misses 2-pt jump shot from 15 ft,,105,105
504,1OT,0:00.0,,Defensive rebound by K. Caldwell-Pope,105,105
505,1OT,0:00.0,,Detroit full timeout,105,105
506,1OT,0:00.0,,T. Prince enters the game for G. Monroe,105,105
507,1OT,0:00.0,C. Aldrich enters the game for A. Bargnani,,105,105
508,1OT,0:00.0,J. Smith enters the game for T. Hardaway,,105,105
509,2OT,4:56.0,,Turnover by R. Jackson (step out of bounds),105,105
510,2OT,4:50.0,L. Amundson misses 2-pt jump shot from 6 ft,,105,105
511,2OT,4:48.0,Offensive rebound by J. Smith,,105,105
512,2OT,4:25.0,J. Smith makes 2-pt jump shot from 9 ft,,107,105
513,2OT,4:05.0,,Shooting foul by J. Smith (drawn by G. Monroe),107,105
514,2OT,4:05.0,,G. Monroe misses free throw 1 of 2,107,105
515,2OT,4:05.0,,Offensive rebound by Team,107,105
516,2OT,4:05.0,,G. Monroe makes free throw 2 of 2,107,106
517,2OT,3:41.0,Shooting foul by A. Drummond (drawn by L. Amundson),,107,106
518,2OT,3:41.0,,A. Tolliver enters the game for A. Drummond,107,106
519,2OT,3:41.0,L. Amundson makes free throw 1 of 2,,108,106
520,2OT,3:41.0,Turnover by J. Smith (lane violation.),,108,106
521,2OT,3:29.0,,R. Jackson misses 2-pt layup from 2 ft (block by L. Amundson),108,106
522,2OT,3:27.0,Defensive rebound by L. Galloway,,108,106
523,2OT,3:13.0,S. Larkin misses 3-pt jump shot from 24 ft,,108,106
524,2OT,3:11.0,Offensive rebound by L. Amundson,,108,106
525,2OT,3:01.0,J. Smith misses 2-pt jump shot from 15 ft,,108,106
526,2OT,3:00.0,,Defensive rebound by G. Monroe,108,106
527,2OT,3:00.0,,Personal foul by L. Amundson (drawn by G. Monroe),108,106
528,2OT,2:48.0,,Shooting foul by L. Amundson (drawn by G. Monroe),108,106
529,2OT,2:48.0,,G. Monroe misses free throw 1 of 2,108,106
530,2OT,2:48.0,,Offensive rebound by Team,108,106
531,2OT,2:48.0,A. Bargnani enters the game for L. Amundson,,108,106
532,2OT,2:48.0,,G. Monroe makes free throw 2 of 2,108,107
533,2OT,2:35.0,T. Hardaway makes 2-pt layup at rim (assist by A. Bargnani),,110,107
534,2OT,2:13.0,,Personal foul by L. Galloway (drawn by G. Monroe),110,107
535,2OT,2:13.0,,G. Monroe misses free throw 1 of 2,110,107
536,2OT,2:13.0,,Offensive rebound by Team,110,107
537,2OT,2:13.0,,G. Monroe makes free throw 2 of 2,110,108
538,2OT,1:51.0,S. Larkin makes 2-pt jump shot from 18 ft (assist by T. Hardaway),,112,108
539,2OT,1:39.0,,J. Meeks misses 2-pt jump shot from 19 ft,112,108
540,2OT,1:38.0,Defensive rebound by T. Hardaway,,112,108
541,2OT,1:29.0,S. Larkin misses 3-pt jump shot from 24 ft,,112,108
542,2OT,1:27.0,,Defensive rebound by R. Jackson,112,108
543,2OT,1:17.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),112,111
544,2OT,1:17.0,New York full timeout,,112,111
545,2OT,0:58.0,Offensive foul by L. Galloway (drawn by A. Tolliver),,112,111
546,2OT,0:58.0,Turnover by L. Galloway (offensive foul),,112,111
547,2OT,0:58.0,A. Shved enters the game for L. Galloway,,112,111
548,2OT,0:42.0,,A. Tolliver misses 3-pt jump shot from 25 ft,112,111
549,2OT,0:41.0,Defensive rebound by S. Larkin,,112,111
550,2OT,0:28.0,S. Larkin makes 2-pt layup from 3 ft,,114,111
551,2OT,0:28.0,Shooting foul by A. Tolliver (drawn by S. Larkin),,114,111
552,2OT,0:28.0,L. Amundson enters the game for A. Bargnani,,114,111
553,2OT,0:28.0,S. Larkin makes free throw 1 of 1,,115,111
554,2OT,0:28.0,,Detroit full timeout,115,111
555,2OT,0:28.0,L. Thomas enters the game for A. Shved,,115,111
556,2OT,0:25.0,,Turnover by K. Caldwell-Pope (traveling),115,111
557,2OT,0:25.0,A. Bargnani enters the game for L. Amundson,,115,111
558,2OT,0:22.0,Personal foul by R. Jackson (drawn by S. Larkin),,115,111
559,2OT,0:22.0,S. Larkin makes free throw 1 of 2,,116,111
560,2OT,0:22.0,L. Amundson enters the game for A. Bargnani,,116,111
561,2OT,0:22.0,S. Larkin makes free throw 2 of 2,,117,111
562,2OT,0:22.0,,Detroit full timeout,117,111
563,2OT,0:20.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,117,111
564,2OT,0:18.0,,Offensive rebound by K. Caldwell-Pope,117,111
565,2OT,0:15.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft,117,114
566,2OT,0:14.0,Personal foul by J. Meeks (drawn by T. Hardaway),,117,114
567,2OT,0:14.0,T. Hardaway makes free throw 1 of 2,,118,114
568,2OT,0:14.0,T. Hardaway makes free throw 2 of 2,,119,114
569,2OT,0:14.0,,Detroit full timeout,119,114
570,2OT,0:11.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,119,114
571,2OT,0:09.0,,Offensive rebound by A. Tolliver,119,114
572,2OT,0:08.0,,Shooting foul by J. Smith (drawn by J. Meeks),119,114
573,2OT,0:08.0,A. Bargnani enters the game for J. Smith,,119,114
574,2OT,0:08.0,,J. Meeks misses free throw 1 of 3,119,114
575,2OT,0:08.0,,Offensive rebound by Team,119,114
576,2OT,0:08.0,,J. Meeks makes free throw 2 of 3,119,115
577,2OT,0:08.0,,J. Meeks misses free throw 3 of 3,119,115
578,2OT,0:07.0,Defensive rebound by Team,,119,115
579,2OT,0:06.0,New York full timeout,,119,115
580,2OT,0:05.0,Personal foul by R. Jackson (drawn by S. Larkin),,119,115
581,2OT,0:05.0,S. Larkin makes free throw 1 of 2,,120,115
582,2OT,0:05.0,S. Larkin makes free throw 2 of 2,,121,115
583,2OT,0:01.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,121,115
584,2OT,0:00.0,Defensive rebound by T. Hardaway,,121,115
