,QUARTER,TIME_REMAINING,INDIANA_ACTION,MILWAUKEE_ACTION,INDIANA_SCORE,MILWAUKEE_SCORE
383,4,7:33.0,Offensive rebound by Team,,86,94
384,4,7:32.0,Turnover by Team (shot clock),,86,94
385,4,7:20.0,,O. Mayo misses 3-pt jump shot from 22 ft,86,94
386,4,7:19.0,Defensive rebound by L. Allen,,86,94
387,4,6:59.0,C. Watson misses 3-pt jump shot from 25 ft,,86,94
388,4,6:58.0,Offensive rebound by S. Hill,,86,94
389,4,6:53.0,G. Hill makes 3-pt jump shot from 23 ft (assist by S. Hill),,89,94
390,4,6:34.0,Offensive charge foul by G. Antetokounmpo (drawn by G. Hill),,89,94
391,4,6:34.0,,Turnover by G. Antetokounmpo (offensive foul),89,94
392,4,6:34.0,L. Scola enters the game for L. Allen,,89,94
393,4,6:34.0,,K. Middleton enters the game for O. Mayo,89,94
394,4,6:18.0,G. Hill misses 3-pt jump shot from 26 ft,,89,94
395,4,6:17.0,,Defensive rebound by M. Carter-Williams,89,94
396,4,6:05.0,,M. Carter-Williams misses 2-pt layup from 1 ft,89,94
397,4,6:04.0,Defensive rebound by I. Mahinmi,,89,94
398,4,5:42.0,G. Hill makes 3-pt jump shot from 25 ft (assist by C. Watson),,92,94
399,4,5:25.0,,Shooting foul by I. Mahinmi (drawn by M. Carter-Williams),92,94
400,4,5:25.0,,M. Carter-Williams makes 2-pt layup at rim,92,96
401,4,5:25.0,R. Hibbert enters the game for I. Mahinmi,,92,96
402,4,5:25.0,,M. Carter-Williams makes free throw 1 of 1,92,97
403,4,5:02.0,S. Hill misses 2-pt jump shot from 7 ft (block by G. Antetokounmpo),,92,97
404,4,5:01.0,Offensive rebound by S. Hill,,92,97
405,4,5:01.0,Turnover by Team (shot clock),,92,97
406,4,4:54.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by M. Carter-Williams),92,100
407,4,4:41.0,Shooting foul by M. Carter-Williams (drawn by C. Watson),,92,100
408,4,4:41.0,C. Watson makes free throw 1 of 2,,93,100
409,4,4:41.0,,J. Bayless enters the game for M. Carter-Williams,93,100
410,4,4:41.0,C. Watson makes free throw 2 of 2,,94,100
411,4,4:22.0,,J. Bayless misses 3-pt jump shot from 22 ft,94,100
412,4,4:22.0,,Offensive rebound by Team,94,100
413,4,4:22.0,Loose ball foul by L. Scola (drawn by E. İlyasova),,94,100
414,4,4:22.0,,E. İlyasova makes free throw 1 of 2,94,101
415,4,4:22.0,C. Miles enters the game for S. Hill,,94,101
416,4,4:22.0,,E. İlyasova makes free throw 2 of 2,94,102
417,4,4:06.0,C. Watson makes 3-pt jump shot from 23 ft (assist by L. Scola),,97,102
418,4,3:47.0,,Turnover by Z. Pachulia (lost ball; steal by C. Watson),97,102
419,4,3:42.0,L. Scola makes 2-pt layup at rim (assist by G. Hill),,99,102
420,4,3:41.0,,Milwaukee full timeout,99,102
421,4,3:25.0,,E. İlyasova misses 2-pt layup from 1 ft (block by R. Hibbert),99,102
422,4,3:23.0,,Offensive rebound by J. Bayless,99,102
423,4,3:19.0,,Shooting foul by R. Hibbert (drawn by E. İlyasova),99,102
424,4,3:19.0,,E. İlyasova makes free throw 1 of 2,99,103
425,4,3:19.0,,E. İlyasova makes free throw 2 of 2,99,104
426,4,2:57.0,C. Watson misses 2-pt jump shot from 19 ft,,99,104
427,4,2:57.0,,Defensive rebound by Team,99,104
428,4,2:57.0,Loose ball foul by L. Scola (drawn by Z. Pachulia),,99,104
429,4,2:57.0,,Z. Pachulia makes free throw 1 of 2,99,105
430,4,2:57.0,,Z. Pachulia makes free throw 2 of 2,99,106
431,4,2:45.0,Personal foul by K. Middleton (drawn by G. Hill),,99,106
432,4,2:45.0,G. Hill makes free throw 1 of 2,,100,106
433,4,2:45.0,G. Hill makes free throw 2 of 2,,101,106
434,4,2:32.0,,J. Bayless makes 2-pt jump shot from 7 ft,101,108
435,4,2:16.0,Turnover by R. Hibbert (lost ball),,101,108
436,4,2:02.0,,Turnover by J. Bayless (bad pass; steal by R. Hibbert),101,108
437,4,2:02.0,Personal foul by Z. Pachulia (drawn by L. Scola),,101,108
438,4,2:02.0,L. Scola makes free throw 1 of 2,,102,108
439,4,2:02.0,,M. Carter-Williams enters the game for J. Bayless,102,108
440,4,2:02.0,L. Scola makes free throw 2 of 2,,103,108
441,4,1:48.0,,Shooting foul by C. Watson (drawn by M. Carter-Williams),103,108
442,4,1:48.0,,M. Carter-Williams misses free throw 1 of 2,103,108
443,4,1:48.0,,Offensive rebound by Team,103,108
444,4,1:48.0,,M. Carter-Williams makes free throw 2 of 2,103,109
445,4,1:31.0,Shooting block foul by M. Carter-Williams (drawn by C. Watson),,103,109
446,4,1:31.0,,J. Bayless enters the game for M. Carter-Williams,103,109
447,4,1:31.0,C. Watson misses free throw 1 of 3,,103,109
448,4,1:31.0,Offensive rebound by Team,,103,109
449,4,1:31.0,C. Watson makes free throw 2 of 3,,104,109
450,4,1:31.0,C. Watson makes free throw 3 of 3,,105,109
451,4,1:10.0,,J. Bayless misses 2-pt jump shot from 19 ft,105,109
452,4,1:09.0,,Offensive rebound by E. İlyasova,105,109
453,4,0:50.0,,Offensive foul by J. Bayless (drawn by C. Miles),105,109
454,4,0:50.0,,Turnover by J. Bayless (offensive foul),105,109
455,4,0:36.0,C. Miles misses 3-pt jump shot from 27 ft,,105,109
456,4,0:33.0,,Defensive rebound by K. Middleton,105,109
457,4,0:32.0,,Turnover by K. Middleton (lost ball),105,109
458,4,0:20.0,R. Hibbert makes 2-pt jump shot from 16 ft (assist by G. Hill),,107,109
459,4,0:13.0,,Personal take foul by C. Watson (drawn by G. Antetokounmpo),107,109
460,4,0:13.0,,G. Antetokounmpo makes free throw 1 of 2,107,110
461,4,0:13.0,,G. Antetokounmpo misses free throw 2 of 2,107,110
462,4,0:12.0,Defensive rebound by C. Watson,,107,110
463,4,0:12.0,Indiana full timeout,,107,110
464,4,0:12.0,D. Rudež enters the game for L. Scola,,107,110
465,4,0:12.0,L. Allen enters the game for R. Hibbert,,107,110
466,4,0:12.0,Indiana full timeout,,107,110
467,4,0:12.0,L. Scola enters the game for L. Allen,,107,110
468,4,0:02.0,G. Hill misses 3-pt jump shot from 26 ft,,107,110
469,4,0:02.0,,Defensive rebound by J. Bayless,107,110
470,4,0:02.0,,Personal take foul by C. Miles (drawn by J. Bayless),107,110
471,4,0:02.0,,J. Bayless makes free throw 1 of 2,107,111
472,4,0:02.0,,J. Bayless misses free throw 2 of 2,107,111
473,4,0:01.0,Defensive rebound by L. Scola,,107,111
474,4,0:00.0,L. Scola misses 3-pt jump shot from 83 ft,,107,111
475,4,0:00.0,Offensive rebound by Team,,107,111
