,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DENVER_ACTION,SAN ANTONIO_SCORE,DENVER_SCORE
381,4,6:36.0,Offensive rebound by B. Diaw,,77,70
382,4,6:31.0,M. Belinelli misses 2-pt layup at rim,,77,70
383,4,6:29.0,,Defensive rebound by J. Nurkić,77,70
384,4,6:26.0,,N. Robinson makes 2-pt jump shot from 3 ft,77,72
385,4,6:26.0,,Shooting block foul by C. Joseph (drawn by N. Robinson),77,72
386,4,6:26.0,,Denver full timeout,77,72
387,4,6:26.0,M. Ginóbili enters the game for D. Green,,77,72
388,4,6:26.0,M. Bonner enters the game for B. Diaw,,77,72
389,4,6:26.0,,N. Robinson misses free throw 1 of 1,77,72
390,4,6:25.0,Defensive rebound by M. Bonner,,77,72
391,4,6:08.0,Shooting foul by J. Nurkić (drawn by T. Duncan),,77,72
392,4,6:08.0,T. Duncan makes free throw 1 of 2,,78,72
393,4,6:08.0,,W. Chandler enters the game for N. Robinson,78,72
394,4,6:08.0,T. Duncan makes free throw 2 of 2,,79,72
395,4,5:53.0,,Denver full timeout,79,72
396,4,5:42.0,,A. Afflalo makes 2-pt jump shot from 21 ft (assist by A. Gee),79,74
397,4,5:20.0,M. Ginóbili makes 2-pt jump shot from 5 ft,,81,74
398,4,5:01.0,,T. Lawson misses 2-pt jump shot from 19 ft,81,74
399,4,4:59.0,,Offensive rebound by A. Gee,81,74
400,4,4:58.0,,A. Gee misses 2-pt jump shot from 5 ft,81,74
401,4,4:57.0,,Offensive rebound by J. Nurkić,81,74
402,4,4:56.0,,J. Nurkić misses 2-pt tip-in from 2 ft,81,74
403,4,4:55.0,,Offensive rebound by J. Nurkić,81,74
404,4,4:55.0,,Shooting foul by M. Ginóbili (drawn by J. Nurkić),81,74
405,4,4:55.0,,J. Nurkić makes free throw 1 of 2,81,75
406,4,4:55.0,K. Leonard enters the game for M. Belinelli,,81,75
407,4,4:55.0,,J. Nurkić makes free throw 2 of 2,81,76
408,4,4:42.0,T. Duncan makes 2-pt hook shot from 1 ft (assist by M. Bonner),,83,76
409,4,4:34.0,,Shooting foul by T. Duncan (drawn by J. Nurkić),83,76
410,4,4:34.0,,J. Nurkić makes free throw 1 of 2,83,77
411,4,4:34.0,,J. Nurkić misses free throw 2 of 2,83,77
412,4,4:32.0,Defensive rebound by K. Leonard,,83,77
413,4,4:18.0,K. Leonard makes 2-pt jump shot from 6 ft,,85,77
414,4,4:09.0,,J. Nurkić makes 2-pt layup at rim (assist by T. Lawson),85,79
415,4,4:09.0,,Shooting foul by T. Duncan (drawn by J. Nurkić),85,79
416,4,4:09.0,,J. Nurkić makes free throw 1 of 1,85,80
417,4,3:55.0,C. Joseph makes 2-pt layup from 1 ft,,87,80
418,4,3:50.0,,A. Gee misses 2-pt layup from 3 ft (block by T. Duncan),87,80
419,4,3:49.0,,Offensive rebound by Team,87,80
420,4,3:49.0,D. Green enters the game for M. Bonner,,87,80
421,4,3:41.0,,A. Afflalo makes 2-pt layup from 2 ft (assist by T. Lawson),87,82
422,4,3:24.0,D. Green misses 2-pt layup from 2 ft,,87,82
423,4,3:19.0,Offensive rebound by M. Ginóbili,,87,82
424,4,3:18.0,Personal foul by A. Gee (drawn by M. Ginóbili),,87,82
425,4,3:18.0,M. Ginóbili makes free throw 1 of 2,,88,82
426,4,3:18.0,M. Ginóbili makes free throw 2 of 2,,89,82
427,4,2:59.0,,J. Nurkić misses 2-pt jump shot from 14 ft,89,82
428,4,2:56.0,,Offensive rebound by A. Gee,89,82
429,4,2:56.0,,A. Gee makes 2-pt dunk at rim,89,84
430,4,2:27.0,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by D. Green),,92,84
431,4,2:06.0,,Turnover by T. Lawson (bad pass; steal by K. Leonard),92,84
432,4,2:00.0,C. Joseph makes 2-pt layup from 2 ft (assist by K. Leonard),,94,84
433,4,1:45.0,,W. Chandler misses 2-pt jump shot from 10 ft,94,84
434,4,1:42.0,Defensive rebound by K. Leonard,,94,84
435,4,1:26.0,Offensive foul by K. Leonard (drawn by T. Lawson),,94,84
436,4,1:26.0,Turnover by K. Leonard (offensive foul),,94,84
437,4,1:26.0,Official timeout,,94,84
438,4,1:26.0,M. Belinelli enters the game for K. Leonard,,94,84
439,4,1:26.0,K. Anderson enters the game for T. Duncan,,94,84
440,4,1:26.0,B. Diaw enters the game for D. Green,,94,84
441,4,1:26.0,A. Daye enters the game for M. Ginóbili,,94,84
442,4,1:22.0,,W. Chandler makes 2-pt layup at rim,94,86
443,4,1:02.0,A. Daye misses 2-pt jump shot from 14 ft,,94,86
444,4,1:00.0,,Defensive rebound by W. Chandler,94,86
445,4,0:47.0,,A. Afflalo misses 2-pt layup at rim,94,86
446,4,0:44.0,Defensive rebound by B. Diaw,,94,86
447,4,0:44.0,Personal take foul by A. Gee (drawn by M. Belinelli),,94,86
448,4,0:44.0,M. Belinelli misses free throw 1 of 2,,94,86
449,4,0:44.0,Offensive rebound by Team,,94,86
450,4,0:44.0,M. Ginóbili enters the game for B. Diaw,,94,86
451,4,0:44.0,K. Leonard enters the game for K. Anderson,,94,86
452,4,0:44.0,T. Duncan enters the game for A. Daye,,94,86
453,4,0:44.0,M. Belinelli makes free throw 2 of 2,,95,86
454,4,0:44.0,,Denver full timeout,95,86
455,4,0:40.0,,J. Nurkić makes 2-pt hook shot from 3 ft (assist by W. Chandler),95,88
456,4,0:39.0,San Antonio full timeout,,95,88
457,4,0:39.0,San Antonio full timeout,,95,88
458,4,0:38.0,Personal foul by A. Afflalo (drawn by M. Ginóbili),,95,88
459,4,0:38.0,M. Ginóbili makes free throw 1 of 2,,96,88
460,4,0:38.0,B. Diaw enters the game for T. Duncan,,96,88
461,4,0:38.0,M. Ginóbili misses free throw 2 of 2,,96,88
462,4,0:37.0,,Defensive rebound by J. Nurkić,96,88
463,4,0:27.0,,A. Afflalo makes 3-pt jump shot from 26 ft (assist by T. Lawson),96,91
464,4,0:26.0,Personal take foul by W. Chandler (drawn by M. Belinelli),,96,91
465,4,0:26.0,M. Belinelli misses free throw 1 of 2,,96,91
466,4,0:26.0,Offensive rebound by Team,,96,91
467,4,0:26.0,M. Belinelli makes free throw 2 of 2,,97,91
468,4,0:25.0,,Turnover by J. Nurkić (bad pass; steal by K. Leonard),97,91
469,4,0:16.0,Personal take foul by W. Chandler (drawn by K. Leonard),,97,91
470,4,0:16.0,K. Leonard makes free throw 1 of 2,,98,91
471,4,0:16.0,K. Anderson enters the game for C. Joseph,,98,91
472,4,0:16.0,A. Daye enters the game for M. Ginóbili,,98,91
473,4,0:16.0,K. Leonard makes free throw 2 of 2,,99,91
474,4,0:08.0,,A. Afflalo misses 3-pt jump shot from 23 ft,99,91
475,4,0:07.0,Defensive rebound by M. Belinelli,,99,91
