,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SACRAMENTO_ACTION,PHOENIX_SCORE,SACRAMENTO_SCORE
388,4,6:20.0,Personal foul by R. McCallum (drawn by A. Len),,108,97
389,4,6:20.0,G. Dragić enters the game for M. Morris,,108,97
390,4,6:14.0,A. Len makes 2-pt dunk at rim (assist by E. Bledsoe),,110,97
391,4,5:53.0,,Offensive foul by R. Evans (drawn by A. Len),110,97
392,4,5:53.0,,Turnover by R. Evans (offensive foul),110,97
393,4,5:53.0,Official timeout,,110,97
394,4,5:37.0,I. Thomas misses 3-pt jump shot from 25 ft,,110,97
395,4,5:37.0,,Defensive rebound by R. Evans,110,97
396,4,5:28.0,,R. Gay misses 2-pt jump shot from 8 ft (block by P. Tucker),110,97
397,4,5:28.0,,Offensive rebound by Team,110,97
398,4,5:19.0,,R. McCallum misses 2-pt layup from 2 ft (block by A. Len),110,97
399,4,5:17.0,,Offensive rebound by R. Evans,110,97
400,4,5:13.0,,D. Collison misses 3-pt jump shot from 27 ft,110,97
401,4,5:12.0,Defensive rebound by E. Bledsoe,,110,97
402,4,5:09.0,I. Thomas makes 2-pt layup from 1 ft (assist by E. Bledsoe),,112,97
403,4,4:53.0,,R. Evans misses 2-pt layup from 1 ft,112,97
404,4,4:51.0,,Offensive rebound by R. Evans,112,97
405,4,4:50.0,,R. Evans misses 2-pt layup from 2 ft,112,97
406,4,4:48.0,,Offensive rebound by Team,112,97
407,4,4:35.0,,B. McLemore makes 3-pt jump shot from 24 ft (assist by R. McCallum),112,100
408,4,4:11.0,G. Dragić misses 3-pt jump shot from 24 ft,,112,100
409,4,4:10.0,,Defensive rebound by D. Collison,112,100
410,4,4:07.0,,Shooting foul by I. Thomas (drawn by D. Collison),112,100
411,4,4:07.0,,D. Collison makes free throw 1 of 2,112,101
412,4,4:07.0,M. Morris enters the game for E. Bledsoe,,112,101
413,4,4:07.0,,D. Collison makes free throw 2 of 2,112,102
414,4,3:43.0,P. Tucker misses 2-pt hook shot from 4 ft,,112,102
415,4,3:42.0,,Defensive rebound by Team,112,102
416,4,3:23.0,,B. McLemore misses 3-pt jump shot from 23 ft,112,102
417,4,3:23.0,Defensive rebound by Team,,112,102
418,4,3:10.0,A. Len misses 2-pt jump shot from 14 ft,,112,102
419,4,3:09.0,Offensive rebound by M. Morris,,112,102
420,4,3:01.0,G. Dragić misses 3-pt jump shot from 23 ft,,112,102
421,4,2:59.0,Offensive rebound by M. Morris,,112,102
422,4,2:38.0,G. Dragić makes 3-pt jump shot from 23 ft (assist by I. Thomas),,115,102
423,4,2:19.0,,B. McLemore misses 2-pt layup from 1 ft,115,102
424,4,2:18.0,,Offensive rebound by R. McCallum,115,102
425,4,2:13.0,,D. Collison misses 3-pt jump shot from 26 ft,115,102
426,4,2:11.0,Defensive rebound by P. Tucker,,115,102
427,4,1:50.0,I. Thomas misses 3-pt jump shot from 25 ft,,115,102
428,4,1:49.0,,Defensive rebound by B. McLemore,115,102
429,4,1:41.0,,R. Evans makes 2-pt layup from 2 ft,115,104
430,4,1:41.0,,Violation by Team (delay of game),115,104
431,4,1:17.0,P. Tucker misses 3-pt jump shot from 24 ft,,115,104
432,4,1:15.0,Offensive rebound by I. Thomas,,115,104
433,4,1:10.0,Phoenix full timeout,,115,104
434,4,1:10.0,,N. Stauskas enters the game for R. Gay,115,104
435,4,1:10.0,,O. Casspi enters the game for D. Collison,115,104
436,4,1:10.0,Z. Dragić enters the game for A. Len,,115,104
437,4,1:10.0,S. Randolph enters the game for G. Dragić,,115,104
438,4,0:51.0,M. Morris misses 2-pt jump shot from 19 ft,,115,104
439,4,0:51.0,Offensive rebound by P. Tucker,,115,104
440,4,0:50.0,Turnover by P. Tucker (lost ball),,115,104
441,4,0:40.0,,O. Casspi makes 2-pt layup from 4 ft (assist by R. Evans),115,106
442,4,0:15.0,I. Thomas misses 2-pt jump shot from 18 ft,,115,106
443,4,0:13.0,,Defensive rebound by O. Casspi,115,106
444,4,0:06.0,,N. Stauskas misses 3-pt jump shot from 26 ft,115,106
445,4,0:05.0,,Offensive rebound by O. Casspi,115,106
446,4,0:00.0,,R. Evans misses 3-pt jump shot from 25 ft,115,106
447,4,0:00.0,,Offensive rebound by Team,115,106
