,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW YORK_ACTION,WASHINGTON_SCORE,NEW YORK_SCORE
386,4,1:17.0,,C. Aldrich makes 2-pt layup from 1 ft (assist by J. Calderón),100,87
387,4,0:53.0,N. Hilário misses 2-pt jump shot from 3 ft,,100,87
388,4,0:52.0,,Defensive rebound by C. Aldrich,100,87
389,4,0:46.0,,C. Anthony misses 3-pt jump shot from 25 ft,100,87
390,4,0:45.0,Defensive rebound by M. Gortat,,100,87
391,4,0:44.0,Personal foul by C. Aldrich (drawn by M. Gortat),,100,87
392,4,0:44.0,M. Gortat makes free throw 1 of 2,,101,87
393,4,0:44.0,D. Gooden enters the game for N. Hilário,,101,87
394,4,0:44.0,O. Porter enters the game for P. Pierce,,101,87
395,4,0:44.0,M. Gortat makes free throw 2 of 2,,102,87
396,4,0:35.0,,C. Anthony makes 2-pt layup from 1 ft (assist by J. Smith),102,89
397,4,0:35.0,,Shooting foul by O. Porter (drawn by C. Anthony),102,89
398,4,0:35.0,G. Temple enters the game for J. Wall,,102,89
399,4,0:35.0,R. Butler enters the game for B. Beal,,102,89
400,4,0:35.0,,C. Anthony misses free throw 1 of 1,102,89
401,4,0:34.0,,Offensive rebound by C. Aldrich,102,89
402,4,0:33.0,,C. Aldrich makes 2-pt layup from 1 ft,102,91
403,4,0:14.0,G. Temple misses 2-pt jump shot from 20 ft,,102,91
404,4,0:12.0,Offensive rebound by O. Porter,,102,91
