,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,HOUSTON_ACTION,LA LAKERS_SCORE,HOUSTON_SCORE
392,4,5:12.0,,J. Harden makes free throw 1 of 1,82,86
393,4,5:00.0,K. Bryant makes 2-pt layup from 1 ft,,84,86
394,4,4:43.0,,Turnover by T. Ariza (bad pass),84,86
395,4,4:27.0,K. Bryant misses 2-pt jump shot from 22 ft,,84,86
396,4,4:26.0,Offensive rebound by C. Boozer,,84,86
397,4,4:24.0,Turnover by C. Boozer (lost ball; steal by J. Harden),,84,86
398,4,4:22.0,,K. Papanikolaou makes 2-pt layup from 1 ft (assist by J. Harden),84,88
399,4,4:22.0,,Shooting foul by J. Hill (drawn by K. Papanikolaou),84,88
400,4,4:22.0,,K. Papanikolaou makes free throw 1 of 1,84,89
401,4,4:05.0,N. Young misses 3-pt jump shot from 25 ft,,84,89
402,4,4:04.0,,Defensive rebound by K. Papanikolaou,84,89
403,4,3:45.0,,J. Terry misses 2-pt jump shot from 17 ft,84,89
404,4,3:44.0,Defensive rebound by W. Johnson,,84,89
405,4,3:37.0,Shooting block foul by T. Ariza (drawn by K. Bryant),,84,89
406,4,3:37.0,K. Bryant makes free throw 1 of 2,,85,89
407,4,3:37.0,,P. Beverley enters the game for J. Terry,85,89
408,4,3:37.0,J. Lin enters the game for C. Boozer,,85,89
409,4,3:37.0,K. Bryant makes free throw 2 of 2,,86,89
410,4,3:13.0,,T. Ariza misses 3-pt jump shot from 23 ft,86,89
411,4,3:11.0,Defensive rebound by N. Young,,86,89
412,4,2:58.0,K. Bryant misses 2-pt jump shot from 11 ft,,86,89
413,4,2:57.0,,Defensive rebound by K. Papanikolaou,86,89
414,4,2:50.0,,Houston full timeout,86,89
415,4,2:42.0,,J. Harden makes 2-pt jump shot from 20 ft,86,91
416,4,2:19.0,N. Young misses 2-pt jump shot from 10 ft,,86,91
417,4,2:18.0,,Defensive rebound by K. Papanikolaou,86,91
418,4,1:57.0,,Turnover by J. Harden (bad pass),86,91
419,4,1:43.0,K. Bryant makes 2-pt jump shot from 20 ft,,88,91
420,4,1:43.0,Shooting foul by T. Ariza (drawn by K. Bryant),,88,91
421,4,1:43.0,K. Bryant makes free throw 1 of 1,,89,91
422,4,1:43.0,,Houston full timeout,89,91
423,4,1:24.0,,Shooting foul by J. Hill (drawn by T. Black),89,91
424,4,1:24.0,,T. Black misses free throw 1 of 2,89,91
425,4,1:24.0,,Offensive rebound by Team,89,91
426,4,1:24.0,,T. Black makes free throw 2 of 2,89,92
427,4,1:08.0,K. Bryant misses 3-pt jump shot from 26 ft,,89,92
428,4,1:08.0,Offensive rebound by J. Hill,,89,92
429,4,1:08.0,J. Hill misses 2-pt tip-in from 1 ft,,89,92
430,4,1:06.0,Offensive rebound by Team,,89,92
431,4,1:06.0,,Loose ball foul by P. Beverley (drawn by W. Johnson),89,92
432,4,1:06.0,W. Johnson makes free throw 1 of 2,,90,92
433,4,1:06.0,W. Johnson makes free throw 2 of 2,,91,92
434,4,0:46.0,,Turnover by J. Harden (lost ball; steal by W. Johnson),91,92
435,4,0:43.0,Shooting foul by J. Harden (drawn by W. Johnson),,91,92
436,4,0:43.0,W. Johnson makes 2-pt layup at rim,,93,92
437,4,0:43.0,W. Johnson makes free throw 1 of 1,,94,92
438,4,0:43.0,,Houston full timeout,94,92
439,4,0:27.0,,T. Black misses 2-pt jump shot from 3 ft,94,92
440,4,0:26.0,Defensive rebound by Team,,94,92
441,4,0:26.0,,D. Motiejūnas enters the game for T. Black,94,92
442,4,0:22.0,Personal foul by J. Harden (drawn by N. Young),,94,92
443,4,0:22.0,N. Young makes free throw 1 of 2,,95,92
444,4,0:22.0,,T. Black enters the game for K. Papanikolaou,95,92
445,4,0:22.0,N. Young makes free throw 2 of 2,,96,92
446,4,0:22.0,,Houston full timeout,96,92
447,4,0:22.0,,K. Papanikolaou enters the game for T. Black,96,92
448,4,0:17.0,,J. Harden misses 3-pt jump shot from 25 ft,96,92
449,4,0:16.0,Defensive rebound by K. Bryant,,96,92
450,4,0:14.0,Personal foul by P. Beverley (drawn by K. Bryant),,96,92
451,4,0:14.0,K. Bryant makes free throw 1 of 2,,97,92
452,4,0:14.0,K. Bryant makes free throw 2 of 2,,98,92
453,4,0:09.0,,K. Papanikolaou misses 3-pt jump shot from 25 ft,98,92
454,4,0:08.0,Defensive rebound by K. Bryant,,98,92
