,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,NEW ORLEANS_ACTION,GOLDEN STATE_SCORE,NEW ORLEANS_SCORE
384,4,3:56.0,Shooting foul by A. Davis (drawn by K. Thompson),,91,103
385,4,3:56.0,K. Thompson makes free throw 1 of 2,,92,103
386,4,3:56.0,K. Thompson makes free throw 2 of 2,,93,103
387,4,3:41.0,,A. Davis misses 2-pt layup from 2 ft,93,103
388,4,3:40.0,Defensive rebound by D. Green,,93,103
389,4,3:36.0,S. Curry misses 3-pt jump shot from 24 ft,,93,103
390,4,3:35.0,Offensive rebound by H. Barnes,,93,103
391,4,3:35.0,H. Barnes makes 2-pt dunk at rim,,95,103
392,4,3:33.0,,New Orleans full timeout,95,103
393,4,3:13.0,,T. Evans misses 2-pt layup from 3 ft,95,103
394,4,3:12.0,,Offensive rebound by A. Davis,95,103
395,4,3:12.0,,A. Davis makes 2-pt dunk at rim,95,105
396,4,2:47.0,K. Thompson makes 2-pt jump shot from 8 ft,,97,105
397,4,2:23.0,,Turnover by A. Davis (offensive goaltending),97,105
398,4,2:23.0,,J. Holiday enters the game for R. Anderson,97,105
399,4,2:16.0,S. Curry misses 2-pt layup from 2 ft,,97,105
400,4,2:14.0,Offensive rebound by D. Green,,97,105
401,4,2:14.0,D. Green makes 2-pt tip-in from 2 ft,,99,105
402,4,1:49.0,,J. Holiday misses 3-pt jump shot from 32 ft,99,105
403,4,1:47.0,Defensive rebound by S. Curry,,99,105
404,4,1:42.0,S. Curry misses 3-pt jump shot from 27 ft,,99,105
405,4,1:40.0,Offensive rebound by D. Green,,99,105
406,4,1:40.0,D. Green makes 2-pt layup from 1 ft,,101,105
407,4,1:23.0,,T. Evans misses 2-pt layup from 3 ft,101,105
408,4,1:22.0,Defensive rebound by K. Thompson,,101,105
409,4,1:11.0,K. Thompson misses 3-pt jump shot from 26 ft,,101,105
410,4,1:10.0,,Defensive rebound by A. Davis,101,105
411,4,0:50.0,,E. Gordon misses 3-pt jump shot from 23 ft,101,105
412,4,0:48.0,Defensive rebound by S. Curry,,101,105
413,4,0:45.0,Golden State full timeout,,101,105
414,4,0:45.0,,D. Cunningham enters the game for E. Gordon,101,105
415,4,0:31.0,K. Thompson misses 2-pt jump shot from 3 ft,,101,105
416,4,0:28.0,Offensive rebound by D. Green,,101,105
417,4,0:28.0,D. Green misses 2-pt tip-in from 2 ft,,101,105
418,4,0:25.0,Offensive rebound by S. Livingston,,101,105
419,4,0:23.0,H. Barnes misses 3-pt jump shot from 24 ft,,101,105
420,4,0:21.0,Offensive rebound by S. Livingston,,101,105
421,4,0:21.0,Shooting foul by J. Holiday (drawn by S. Livingston),,101,105
422,4,0:21.0,S. Livingston makes free throw 1 of 2,,102,105
423,4,0:21.0,S. Livingston misses free throw 2 of 2,,102,105
424,4,0:20.0,,Defensive rebound by Team,102,105
425,4,0:20.0,,New Orleans full timeout,102,105
426,4,0:20.0,,E. Gordon enters the game for Q. Pondexter,102,105
427,4,0:20.0,,R. Anderson enters the game for D. Cunningham,102,105
428,4,0:20.0,,Personal foul by S. Curry (drawn by E. Gordon),102,105
429,4,0:17.0,,Personal foul by S. Livingston (drawn by J. Holiday),102,105
430,4,0:17.0,,J. Holiday makes free throw 1 of 2,102,106
431,4,0:17.0,,D. Cunningham enters the game for E. Gordon,102,106
432,4,0:17.0,,Q. Pondexter enters the game for R. Anderson,102,106
433,4,0:17.0,,J. Holiday makes free throw 2 of 2,102,107
434,4,0:17.0,Golden State full timeout,,102,107
435,4,0:17.0,M. Speights enters the game for S. Livingston,,102,107
436,4,0:12.0,S. Curry makes 3-pt jump shot from 24 ft (assist by D. Green),,105,107
437,4,0:12.0,,New Orleans full timeout,105,107
438,4,0:12.0,,E. Gordon enters the game for Q. Pondexter,105,107
439,4,0:12.0,,R. Anderson enters the game for D. Cunningham,105,107
440,4,0:12.0,S. Livingston enters the game for M. Speights,,105,107
441,4,0:10.0,,Personal take foul by D. Green (drawn by A. Davis),105,107
442,4,0:10.0,,A. Davis misses free throw 1 of 2,105,107
443,4,0:10.0,,Offensive rebound by Team,105,107
444,4,0:10.0,,D. Cunningham enters the game for R. Anderson,105,107
445,4,0:10.0,,Q. Pondexter enters the game for E. Gordon,105,107
446,4,0:10.0,M. Speights enters the game for S. Livingston,,105,107
447,4,0:10.0,,A. Davis makes free throw 2 of 2,105,108
448,4,0:10.0,Golden State full timeout,,105,108
449,4,0:06.0,S. Curry misses 3-pt jump shot from 25 ft,,105,108
450,4,0:03.0,Offensive rebound by M. Speights,,105,108
451,4,0:03.0,S. Curry makes 3-pt jump shot from 24 ft (assist by M. Speights),,108,108
452,4,0:00.0,,T. Evans misses 3-pt jump shot from 25 ft,108,108
453,4,0:00.0,,Offensive rebound by Team,108,108
454,1OT,4:46.0,K. Thompson misses 2-pt jump shot from 15 ft,,108,108
455,1OT,4:45.0,Offensive rebound by D. Green,,108,108
456,1OT,4:27.0,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),,111,108
457,1OT,4:11.0,Offensive charge foul by A. Davis (drawn by A. Bogut),,111,108
458,1OT,4:11.0,,Turnover by A. Davis (offensive foul),111,108
459,1OT,4:01.0,S. Curry misses 2-pt layup from 2 ft (block by E. Gordon),,111,108
460,1OT,3:59.0,,Defensive rebound by Q. Pondexter,111,108
461,1OT,3:51.0,,Q. Pondexter misses 3-pt jump shot from 24 ft,111,108
462,1OT,3:49.0,Defensive rebound by D. Green,,111,108
463,1OT,3:41.0,Personal foul by E. Gordon (drawn by A. Bogut),,111,108
464,1OT,3:36.0,D. Green misses 3-pt jump shot from 26 ft,,111,108
465,1OT,3:35.0,,Defensive rebound by Q. Pondexter,111,108
466,1OT,3:29.0,,Shooting foul by K. Thompson (drawn by T. Evans),111,108
467,1OT,3:29.0,,T. Evans makes free throw 1 of 2,111,109
468,1OT,3:29.0,,Ö. Aşık enters the game for R. Anderson,111,109
469,1OT,3:29.0,,T. Evans misses free throw 2 of 2,111,109
470,1OT,3:27.0,Defensive rebound by H. Barnes,,111,109
471,1OT,3:09.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by D. Green),,114,109
472,1OT,2:44.0,,E. Gordon makes 2-pt jump shot from 23 ft,114,111
473,1OT,2:28.0,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),,116,111
474,1OT,2:28.0,Shooting foul by E. Gordon (drawn by D. Green),,116,111
475,1OT,2:28.0,D. Green makes free throw 1 of 1,,117,111
476,1OT,2:12.0,,A. Davis makes 2-pt jump shot from 15 ft (assist by T. Evans),117,113
477,1OT,1:51.0,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),,119,113
478,1OT,1:51.0,,New Orleans full timeout,119,113
479,1OT,1:51.0,,R. Anderson enters the game for Ö. Aşık,119,113
480,1OT,1:42.0,,T. Evans makes 2-pt layup from 2 ft,119,115
481,1OT,1:22.0,Offensive foul by A. Bogut (drawn by R. Anderson),,119,115
482,1OT,1:22.0,Turnover by A. Bogut (offensive foul),,119,115
483,1OT,1:11.0,,R. Anderson makes 3-pt jump shot from 27 ft (assist by T. Evans),119,118
484,1OT,0:56.0,S. Curry misses 3-pt jump shot from 26 ft,,119,118
485,1OT,0:52.0,Offensive rebound by D. Green,,119,118
486,1OT,0:44.0,Golden State full timeout,,119,118
487,1OT,0:37.0,S. Curry misses 2-pt jump shot from 22 ft,,119,118
488,1OT,0:36.0,,Defensive rebound by Team,119,118
489,1OT,0:36.0,Loose ball foul by D. Green (drawn by A. Davis),,119,118
490,1OT,0:36.0,A. Iguodala enters the game for D. Green,,119,118
491,1OT,0:25.0,,E. Gordon misses 3-pt jump shot from 25 ft,119,118
492,1OT,0:24.0,Defensive rebound by K. Thompson,,119,118
493,1OT,0:15.0,Personal take foul by T. Evans (drawn by S. Curry),,119,118
494,1OT,0:15.0,M. Speights enters the game for A. Bogut,,119,118
495,1OT,0:14.0,Personal take foul by E. Gordon (drawn by S. Curry),,119,118
496,1OT,0:14.0,S. Curry makes free throw 1 of 2,,120,118
497,1OT,0:14.0,A. Bogut enters the game for M. Speights,,120,118
498,1OT,0:14.0,S. Curry makes free throw 2 of 2,,121,118
499,1OT,0:14.0,,New Orleans full timeout,121,118
500,1OT,0:14.0,,J. Holiday enters the game for Q. Pondexter,121,118
501,1OT,0:14.0,S. Livingston enters the game for A. Bogut,,121,118
502,1OT,0:11.0,,Away from play foul by K. Thompson (drawn by A. Davis),121,118
503,1OT,0:11.0,,A. Davis makes free throw 1 of 1,121,119
504,1OT,0:11.0,,New Orleans full timeout,121,119
505,1OT,0:11.0,A. Bogut enters the game for S. Livingston,,121,119
506,1OT,0:07.0,,A. Davis misses 2-pt jump shot from 9 ft,121,119
507,1OT,0:06.0,Defensive rebound by K. Thompson,,121,119
508,1OT,0:05.0,Golden State full timeout,,121,119
509,1OT,0:05.0,,Q. Pondexter enters the game for E. Gordon,121,119
510,1OT,0:05.0,,D. Cunningham enters the game for R. Anderson,121,119
511,1OT,0:05.0,M. Speights enters the game for A. Bogut,,121,119
512,1OT,0:03.0,Personal take foul by T. Evans (drawn by S. Curry),,121,119
513,1OT,0:03.0,S. Curry makes free throw 1 of 2,,122,119
514,1OT,0:03.0,S. Livingston enters the game for M. Speights,,122,119
515,1OT,0:03.0,S. Curry makes free throw 2 of 2,,123,119
516,1OT,0:00.0,,T. Evans misses 3-pt jump shot from 26 ft,123,119
517,1OT,0:00.0,,Offensive rebound by Team,123,119
