,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MEMPHIS_ACTION,LA LAKERS_SCORE,MEMPHIS_SCORE
390,4,0:13.0,,M. Conley misses free throw 2 of 2,89,94
391,4,0:12.0,Defensive rebound by J. Hill,,89,94
392,4,0:10.0,Personal take foul by N. Calathes (drawn by W. Ellington),,89,94
393,4,0:10.0,LA Lakers full timeout,,89,94
394,4,0:10.0,,J. Green enters the game for Z. Randolph,89,94
395,4,0:07.0,J. Hill misses 2-pt jump shot from 21 ft,,89,94
396,4,0:06.0,Offensive rebound by Team,,89,94
397,4,0:06.0,,Loose ball foul by J. Green (drawn by C. Boozer),89,94
398,4,0:06.0,C. Boozer misses free throw 1 of 2,,89,94
399,4,0:06.0,Offensive rebound by Team,,89,94
400,4,0:06.0,,C. Lee enters the game for N. Calathes,89,94
401,4,0:06.0,,Z. Randolph enters the game for T. Allen,89,94
402,4,0:06.0,C. Boozer makes free throw 2 of 2,,90,94
403,4,0:06.0,,Personal take foul by C. Boozer (drawn by M. Gasol),90,94
404,4,0:06.0,,M. Gasol makes free throw 1 of 2,90,95
405,4,0:06.0,,N. Calathes enters the game for Z. Randolph,90,95
406,4,0:06.0,,M. Gasol misses free throw 2 of 2,90,95
407,4,0:04.0,Defensive rebound by J. Hill,,90,95
408,4,0:03.0,Turnover by J. Hill (lost ball; steal by N. Calathes),,90,95
409,4,0:03.0,,Personal take foul by W. Ellington (drawn by N. Calathes),90,95
410,4,0:03.0,,N. Calathes makes free throw 1 of 2,90,96
411,4,0:03.0,,N. Calathes makes free throw 2 of 2,90,97
