,QUARTER,TIME_REMAINING,DENVER_ACTION,MINNESOTA_ACTION,DENVER_SCORE,MINNESOTA_SCORE
388,4,6:16.0,Defensive rebound by G. Harris,,87,73
389,4,6:06.0,J. Nelson makes 2-pt layup at rim,,89,73
390,4,5:47.0,,Minnesota full timeout,89,73
391,4,5:47.0,T. Lawson enters the game for G. Harris,,89,73
392,4,5:43.0,,G. Neal makes 3-pt jump shot from 24 ft (assist by K. Garnett),89,76
393,4,5:25.0,Turnover by J. Nelson (lost ball),,89,76
394,4,5:14.0,,G. Neal misses 2-pt jump shot from 16 ft,89,76
395,4,5:13.0,,Offensive rebound by R. Rubio,89,76
396,4,5:10.0,,A. Wiggins makes 2-pt jump shot from 13 ft (assist by R. Rubio),89,78
397,4,4:55.0,T. Lawson misses 2-pt jump shot from 7 ft,,89,78
398,4,4:53.0,Offensive rebound by T. Lawson,,89,78
399,4,4:38.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by T. Lawson),,92,78
400,4,4:24.0,,K. Garnett makes 2-pt layup at rim (assist by R. Rubio),92,80
401,4,4:01.0,J. Nelson makes 2-pt jump shot from 21 ft (assist by D. Gallinari),,94,80
402,4,3:35.0,,R. Rubio misses 3-pt jump shot from 24 ft,94,80
403,4,3:34.0,Defensive rebound by K. Faried,,94,80
404,4,3:14.0,Shooting foul by G. Dieng (drawn by D. Gallinari),,94,80
405,4,3:14.0,D. Gallinari makes free throw 1 of 2,,95,80
406,4,3:14.0,,Minnesota full timeout,95,80
407,4,3:14.0,,K. Martin enters the game for G. Dieng,95,80
408,4,3:14.0,D. Gallinari makes free throw 2 of 2,,96,80
409,4,3:05.0,,Shooting foul by J. Nelson (drawn by A. Wiggins),96,80
410,4,3:05.0,,A. Wiggins misses free throw 1 of 2,96,80
411,4,3:05.0,,Offensive rebound by Team,96,80
412,4,3:05.0,,A. Payne enters the game for K. Garnett,96,80
413,4,3:05.0,,A. Wiggins makes free throw 2 of 2,96,81
414,4,2:47.0,K. Faried makes 2-pt hook shot from 6 ft (assist by W. Barton),,98,81
415,4,2:35.0,,Turnover by A. Payne (lost ball),98,81
416,4,2:15.0,D. Gallinari misses 2-pt jump shot from 12 ft,,98,81
417,4,2:14.0,Offensive rebound by K. Faried,,98,81
418,4,1:59.0,W. Barton misses 3-pt jump shot from 25 ft,,98,81
419,4,1:58.0,,Defensive rebound by A. Wiggins,98,81
420,4,1:46.0,,K. Martin misses 3-pt jump shot from 25 ft,98,81
421,4,1:45.0,,Offensive rebound by A. Payne,98,81
422,4,1:44.0,,Shooting foul by W. Barton (drawn by A. Payne),98,81
423,4,1:44.0,,A. Payne misses free throw 1 of 2,98,81
424,4,1:44.0,,Offensive rebound by Team,98,81
425,4,1:44.0,,A. Payne makes free throw 2 of 2,98,82
426,4,1:26.0,W. Barton misses 2-pt jump shot from 3 ft,,98,82
427,4,1:25.0,,Defensive rebound by G. Neal,98,82
428,4,1:19.0,,A. Wiggins misses 3-pt jump shot from 25 ft,98,82
429,4,1:17.0,Defensive rebound by D. Gallinari,,98,82
430,4,1:15.0,Denver full timeout,,98,82
431,4,1:15.0,E. Green enters the game for J. Nelson,,98,82
432,4,1:15.0,G. Harris enters the game for T. Lawson,,98,82
433,4,1:15.0,J. Lauvergne enters the game for D. Gallinari,,98,82
434,4,1:01.0,G. Harris misses 3-pt jump shot from 24 ft,,98,82
435,4,1:00.0,,Defensive rebound by A. Payne,98,82
436,4,0:46.0,,A. Wiggins misses 2-pt jump shot from 21 ft,98,82
437,4,0:44.0,Defensive rebound by K. Faried,,98,82
438,4,0:26.0,W. Barton makes 2-pt layup from 2 ft,,100,82
439,4,0:23.0,,K. Martin makes 2-pt layup from 1 ft,100,84
440,4,0:23.0,,Shooting foul by G. Harris (drawn by K. Martin),100,84
441,4,0:23.0,,K. Martin makes free throw 1 of 1,100,85
