,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHILADELPHIA_ACTION,BROOKLYN_SCORE,PHILADELPHIA_SCORE
377,4,5:31.0,A. Anderson misses 2-pt layup from 1 ft,,85,82
378,4,5:30.0,,Defensive rebound by H. Sims,85,82
379,4,5:26.0,,Shooting foul by D. Williams (drawn by T. Wroten),85,82
380,4,5:26.0,,T. Wroten makes free throw 1 of 2,85,83
381,4,5:26.0,B. Lopez enters the game for K. Garnett,,85,83
382,4,5:26.0,,T. Wroten misses free throw 2 of 2,85,83
383,4,5:25.0,Defensive rebound by J. Johnson,,85,83
384,4,5:07.0,B. Lopez misses 2-pt jump shot from 3 ft,,85,83
385,4,5:04.0,,Defensive rebound by H. Sims,85,83
386,4,4:46.0,,K. McDaniels misses 3-pt jump shot from 26 ft,85,83
387,4,4:45.0,,Offensive rebound by H. Sims,85,83
388,4,4:29.0,,B. Davies enters the game for N. Noel,85,83
389,4,4:29.0,,K. McDaniels misses 2-pt jump shot from 5 ft (block by A. Anderson),85,83
390,4,4:29.0,,Offensive rebound by Team,85,83
391,4,4:27.0,,Turnover by L. Mbah a Moute (lost ball; steal by M. Teletović),85,83
392,4,4:27.0,Personal foul by B. Davies (drawn by M. Teletović),,85,83
393,4,4:27.0,M. Teletović makes free throw 1 of 2,,86,83
394,4,4:27.0,M. Teletović makes free throw 2 of 2,,87,83
395,4,4:15.0,,T. Wroten misses 2-pt jump shot from 4 ft (block by B. Lopez),87,83
396,4,4:12.0,Defensive rebound by D. Williams,,87,83
397,4,4:06.0,Shooting foul by L. Mbah a Moute (drawn by M. Teletović),,87,83
398,4,4:06.0,M. Teletović makes free throw 1 of 2,,88,83
399,4,4:06.0,M. Teletović misses free throw 2 of 2,,88,83
400,4,4:04.0,,Defensive rebound by H. Sims,88,83
401,4,3:43.0,,Turnover by B. Davies (bad pass; steal by M. Teletović),88,83
402,4,3:40.0,Turnover by M. Teletović (lost ball; steal by L. Mbah a Moute),,88,83
403,4,3:32.0,,H. Sims misses 2-pt jump shot from 5 ft,88,83
404,4,3:31.0,Defensive rebound by M. Teletović,,88,83
405,4,3:12.0,Offensive foul by B. Lopez (drawn by B. Davies),,88,83
406,4,3:12.0,Turnover by B. Lopez (offensive foul),,88,83
407,4,3:12.0,,H. Thompson enters the game for B. Davies,88,83
408,4,3:00.0,,T. Wroten misses 3-pt jump shot from 25 ft,88,83
409,4,2:58.0,Defensive rebound by J. Johnson,,88,83
410,4,2:45.0,D. Williams makes 2-pt jump shot from 13 ft,,90,83
411,4,2:44.0,,Philadelphia full timeout,90,83
412,4,2:44.0,Official timeout,,90,83
413,4,2:44.0,,N. Noel enters the game for H. Sims,90,83
414,4,2:44.0,,M. Carter-Williams enters the game for L. Mbah a Moute,90,83
415,4,2:44.0,K. Garnett enters the game for B. Lopez,,90,83
416,4,2:31.0,,H. Thompson makes 2-pt jump shot from 6 ft (assist by M. Carter-Williams),90,85
417,4,2:12.0,Turnover by M. Teletović (lost ball),,90,85
418,4,1:59.0,,Shooting foul by D. Williams (drawn by T. Wroten),90,85
419,4,1:59.0,,T. Wroten makes free throw 1 of 2,90,86
420,4,1:59.0,,T. Wroten makes free throw 2 of 2,90,87
421,4,1:39.0,D. Williams misses 2-pt jump shot from 17 ft,,90,87
422,4,1:37.0,,Defensive rebound by T. Wroten,90,87
423,4,1:32.0,,T. Wroten makes 2-pt layup from 1 ft,90,89
424,4,1:14.0,J. Johnson misses 3-pt jump shot from 23 ft,,90,89
425,4,1:13.0,Offensive rebound by Team,,90,89
426,4,1:13.0,,Loose ball foul by M. Carter-Williams (drawn by K. Garnett),90,89
427,4,1:13.0,K. Garnett misses free throw 1 of 2,,90,89
428,4,1:13.0,Offensive rebound by Team,,90,89
429,4,1:13.0,,B. Davies enters the game for M. Carter-Williams,90,89
430,4,1:13.0,K. Garnett makes free throw 2 of 2,,91,89
431,4,0:51.0,,Turnover by T. Wroten (bad pass),91,89
432,4,0:51.0,J. Jack enters the game for A. Anderson,,91,89
433,4,0:33.0,K. Garnett makes 2-pt jump shot from 18 ft (assist by J. Jack),,93,89
434,4,0:33.0,,Philadelphia full timeout,93,89
435,4,0:33.0,A. Anderson enters the game for J. Jack,,93,89
436,4,0:29.0,,K. McDaniels misses 3-pt jump shot from 26 ft,93,89
437,4,0:27.0,Defensive rebound by K. Garnett,,93,89
438,4,0:25.0,Personal foul by T. Wroten (drawn by D. Williams),,93,89
439,4,0:25.0,D. Williams makes free throw 1 of 2,,94,89
440,4,0:25.0,D. Williams makes free throw 2 of 2,,95,89
441,4,0:25.0,,Philadelphia full timeout,95,89
442,4,0:19.0,,K. McDaniels makes 2-pt dunk at rim,95,91
443,4,0:16.0,Personal foul by T. Wroten (drawn by J. Johnson),,95,91
444,4,0:16.0,J. Johnson makes free throw 1 of 2,,96,91
445,4,0:16.0,,R. Covington enters the game for B. Davies,96,91
446,4,0:16.0,J. Johnson makes free throw 2 of 2,,97,91
447,4,0:09.0,,H. Thompson misses 3-pt jump shot from 24 ft,97,91
448,4,0:07.0,Defensive rebound by A. Anderson,,97,91
449,4,0:02.0,Personal foul by H. Thompson (drawn by D. Williams),,97,91
450,4,0:02.0,D. Williams makes free throw 1 of 2,,98,91
451,4,0:02.0,,H. Sims enters the game for T. Wroten,98,91
452,4,0:02.0,B. Bogdanović enters the game for K. Garnett,,98,91
453,4,0:02.0,D. Williams makes free throw 2 of 2,,99,91
