,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
393,4,2:51.0,J. Redick misses 3-pt jump shot from 25 ft,,104,88
394,4,2:49.0,,Defensive rebound by R. Gobert,104,88
395,4,2:42.0,,D. Favors makes 2-pt dunk at rim (assist by A. Burks),104,90
396,4,2:21.0,J. Crawford misses 3-pt jump shot from 23 ft,,104,90
397,4,2:20.0,,Defensive rebound by G. Hayward,104,90
398,4,2:16.0,,Shooting foul by J. Redick (drawn by D. Favors),104,90
399,4,2:16.0,LA Clippers full timeout,,104,90
400,4,2:16.0,,D. Favors misses free throw 1 of 2,104,90
401,4,2:16.0,,Offensive rebound by Team,104,90
402,4,2:16.0,,D. Favors makes free throw 2 of 2,104,91
403,4,2:04.0,J. Crawford makes 2-pt jump shot from 9 ft,,106,91
404,4,2:04.0,Shooting foul by R. Gobert (drawn by J. Crawford),,106,91
405,4,2:04.0,S. Hawes enters the game for D. Jordan,,106,91
406,4,2:04.0,G. Davis enters the game for B. Griffin,,106,91
407,4,2:04.0,J. Farmar enters the game for C. Paul,,106,91
408,4,2:04.0,,T. Booker enters the game for D. Favors,106,91
409,4,2:04.0,,R. Hood enters the game for A. Burks,106,91
410,4,2:04.0,,D. Exum enters the game for T. Burke,106,91
411,4,2:04.0,R. Bullock enters the game for J. Redick,,106,91
412,4,2:04.0,J. Crawford makes free throw 1 of 1,,107,91
413,4,1:49.0,,G. Hayward makes 3-pt jump shot from 26 ft,107,94
414,4,1:33.0,G. Davis misses 2-pt jump shot from 14 ft (block by R. Gobert),,107,94
415,4,1:30.0,,Defensive rebound by T. Booker,107,94
416,4,1:22.0,,D. Exum misses 3-pt jump shot from 24 ft,107,94
417,4,1:19.0,,Offensive rebound by G. Hayward,107,94
418,4,1:14.0,,R. Hood misses 2-pt jump shot from 18 ft,107,94
419,4,1:12.0,Defensive rebound by R. Bullock,,107,94
420,4,0:55.0,J. Crawford makes 3-pt jump shot from 25 ft,,110,94
421,4,0:44.0,,R. Gobert makes 2-pt dunk at rim (assist by T. Booker),110,96
422,4,0:33.0,G. Davis makes 2-pt jump shot from 20 ft (assist by J. Farmar),,112,96
423,4,0:15.0,,R. Hood misses 3-pt jump shot from 24 ft,112,96
424,4,0:13.0,Defensive rebound by G. Davis,,112,96
