,QUARTER,TIME_REMAINING,DETROIT_ACTION,DALLAS_ACTION,DETROIT_SCORE,DALLAS_SCORE
382,4,6:09.0,D. Augustin makes 2-pt layup from 2 ft,,91,80
383,4,6:09.0,Shooting foul by C. Parsons (drawn by D. Augustin),,91,80
384,4,6:09.0,,Technical foul by C. Parsons,91,80
385,4,6:09.0,D. Augustin makes technical free throw,,92,80
386,4,6:09.0,D. Augustin makes free throw 1 of 1,,93,80
387,4,5:59.0,,M. Ellis makes 2-pt jump shot from 14 ft,93,82
388,4,5:42.0,D. Augustin makes 2-pt layup from 1 ft,,95,82
389,4,5:37.0,,Personal take foul by J. Jerebko (drawn by D. Harris),95,82
390,4,5:37.0,,D. Nowitzki enters the game for C. Villanueva,95,82
391,4,5:26.0,,M. Ellis makes 2-pt layup from 1 ft,95,84
392,4,5:10.0,D. Augustin misses 2-pt jump shot from 6 ft,,95,84
393,4,5:09.0,,Defensive rebound by T. Chandler,95,84
394,4,5:03.0,,D. Harris misses 2-pt layup from 2 ft,95,84
395,4,5:02.0,,Offensive rebound by M. Ellis,95,84
396,4,5:02.0,,M. Ellis misses 2-pt tip-in from 1 ft,95,84
397,4,5:01.0,,Offensive rebound by T. Chandler,95,84
398,4,4:56.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,95,84
399,4,4:55.0,Defensive rebound by G. Monroe,,95,84
400,4,4:40.0,D. Augustin makes 2-pt jump shot from 6 ft (assist by J. Jerebko),,97,84
401,4,4:39.0,,Dallas full timeout,97,84
402,4,4:26.0,,M. Ellis misses 2-pt jump shot from 18 ft,97,84
403,4,4:25.0,Defensive rebound by G. Monroe,,97,84
404,4,4:07.0,Shooting foul by T. Chandler (drawn by G. Monroe),,97,84
405,4,4:07.0,G. Monroe makes free throw 1 of 2,,98,84
406,4,4:07.0,,R. Rondo enters the game for D. Harris,98,84
407,4,4:07.0,G. Monroe makes free throw 2 of 2,,99,84
408,4,4:02.0,,Shooting foul by J. Meeks (drawn by M. Ellis),99,84
409,4,4:02.0,,M. Ellis makes free throw 1 of 2,99,85
410,4,4:02.0,,M. Ellis misses free throw 2 of 2,99,85
411,4,4:01.0,Defensive rebound by J. Jerebko,,99,85
412,4,3:42.0,J. Meeks makes 3-pt jump shot from 24 ft,,102,85
413,4,3:36.0,,M. Ellis makes 2-pt jump shot from 8 ft (assist by R. Rondo),102,87
414,4,3:36.0,,Shooting foul by J. Meeks (drawn by M. Ellis),102,87
415,4,3:36.0,,M. Ellis misses free throw 1 of 1,102,87
416,4,3:35.0,Defensive rebound by G. Monroe,,102,87
417,4,3:26.0,Detroit full timeout,,102,87
418,4,3:13.0,J. Jerebko makes 2-pt layup at rim (assist by G. Monroe),,104,87
419,4,2:54.0,,D. Nowitzki makes 2-pt layup from 1 ft,104,89
420,4,2:43.0,Turnover by J. Meeks (bad pass),,104,89
421,4,2:35.0,,C. Parsons makes 3-pt jump shot from 24 ft (assist by R. Rondo),104,92
422,4,2:19.0,Turnover by J. Meeks (bad pass; steal by C. Parsons),,104,92
423,4,2:12.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,104,92
424,4,2:11.0,,Offensive rebound by R. Rondo,104,92
425,4,2:06.0,,C. Parsons misses 3-pt jump shot from 24 ft,104,92
426,4,2:05.0,Defensive rebound by G. Monroe,,104,92
427,4,1:44.0,D. Augustin misses 2-pt jump shot from 9 ft,,104,92
428,4,1:44.0,Offensive rebound by G. Monroe,,104,92
429,4,1:44.0,G. Monroe makes 2-pt tip-in at rim,,106,92
430,4,1:30.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,106,92
431,4,1:29.0,Defensive rebound by G. Monroe,,106,92
432,4,1:21.0,Personal take foul by R. Rondo (drawn by D. Augustin),,106,92
433,4,1:21.0,,C. Villanueva enters the game for D. Nowitzki,106,92
434,4,1:21.0,,G. Smith enters the game for T. Chandler,106,92
435,4,1:21.0,,R. Jefferson enters the game for C. Parsons,106,92
436,4,1:21.0,,J. Barea enters the game for M. Ellis,106,92
437,4,1:09.0,G. Monroe misses 2-pt jump shot from 6 ft,,106,92
438,4,1:08.0,Offensive rebound by J. Jerebko,,106,92
439,4,1:08.0,J. Jerebko misses 2-pt tip-in from 2 ft,,106,92
440,4,1:07.0,Offensive rebound by J. Jerebko,,106,92
441,4,0:59.0,J. Meeks misses 3-pt jump shot from 22 ft,,106,92
442,4,0:58.0,,Defensive rebound by G. Smith,106,92
443,4,0:46.0,,R. Rondo misses 2-pt jump shot from 8 ft,106,92
444,4,0:45.0,Defensive rebound by C. Butler,,106,92
445,4,0:34.0,Shooting foul by R. Jefferson (drawn by G. Monroe),,106,92
446,4,0:34.0,G. Monroe makes free throw 1 of 2,,107,92
447,4,0:34.0,,A. Aminu enters the game for R. Rondo,107,92
448,4,0:34.0,,D. Powell enters the game for G. Smith,107,92
449,4,0:34.0,G. Monroe makes free throw 2 of 2,,108,92
450,4,0:22.0,,A. Aminu makes 3-pt jump shot from 22 ft (assist by D. Powell),108,95
