,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BOSTON_ACTION,MILWAUKEE_SCORE,BOSTON_SCORE
376,4,6:09.0,,K. Olynyk enters the game for P. Pressey,95,86
377,4,6:09.0,O. Mayo enters the game for J. Bayless,,95,86
378,4,6:04.0,,J. Jerebko makes 2-pt layup from 1 ft (assist by E. Turner),95,88
379,4,5:41.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,98,88
380,4,5:26.0,,K. Olynyk misses 2-pt jump shot from 17 ft,98,88
381,4,5:25.0,,Offensive rebound by E. Turner,98,88
382,4,5:18.0,,E. Turner misses 2-pt jump shot from 17 ft,98,88
383,4,5:17.0,Defensive rebound by G. Antetokounmpo,,98,88
384,4,5:04.0,,Offensive charge foul by G. Antetokounmpo (drawn by J. Jerebko),98,88
385,4,5:04.0,Turnover by G. Antetokounmpo (offensive foul),,98,88
386,4,5:04.0,K. Middleton enters the game for G. Antetokounmpo,,98,88
387,4,4:54.0,,I. Thomas misses 3-pt jump shot from 24 ft,98,88
388,4,4:52.0,,Offensive rebound by K. Olynyk,98,88
389,4,4:41.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by E. Turner),98,91
390,4,4:22.0,K. Middleton misses 2-pt jump shot from 19 ft,,98,91
391,4,4:21.0,,Defensive rebound by J. Jerebko,98,91
392,4,4:13.0,,Turnover by I. Thomas (bad pass),98,91
393,4,4:03.0,Turnover by M. Carter-Williams (bad pass; steal by J. Jerebko),,98,91
394,4,4:00.0,,J. Jerebko misses 2-pt layup from 1 ft (block by M. Carter-Williams),98,91
395,4,3:59.0,,Offensive rebound by Team,98,91
396,4,3:59.0,,B. Bass enters the game for J. Jerebko,98,91
397,4,3:59.0,E. İlyasova enters the game for J. Dudley,,98,91
398,4,3:51.0,,Offensive foul by K. Olynyk (drawn by K. Middleton),98,91
399,4,3:51.0,,Turnover by K. Olynyk (offensive foul),98,91
400,4,3:26.0,K. Middleton makes 2-pt jump shot from 18 ft,,100,91
401,4,3:10.0,,E. Turner misses 3-pt jump shot from 23 ft,100,91
402,4,3:09.0,Defensive rebound by O. Mayo,,100,91
403,4,2:57.0,O. Mayo misses 3-pt jump shot from 24 ft,,100,91
404,4,2:56.0,,Defensive rebound by A. Bradley,100,91
405,4,2:48.0,,A. Bradley misses 3-pt jump shot from 25 ft,100,91
406,4,2:46.0,Defensive rebound by Team,,100,91
407,4,2:46.0,Milwaukee full timeout,,100,91
408,4,2:46.0,,J. Crowder enters the game for I. Thomas,100,91
409,4,2:46.0,,M. Smart enters the game for K. Olynyk,100,91
410,4,2:33.0,M. Carter-Williams makes 2-pt layup from 1 ft,,102,91
411,4,2:20.0,,Shooting block foul by M. Carter-Williams (drawn by B. Bass),102,91
412,4,2:20.0,,B. Bass makes free throw 1 of 2,102,92
413,4,2:20.0,,B. Bass makes free throw 2 of 2,102,93
414,4,2:00.0,K. Middleton makes 2-pt jump shot from 7 ft,,104,93
415,4,1:53.0,,E. Turner makes 2-pt layup from 1 ft,104,95
416,4,1:29.0,K. Middleton misses 2-pt jump shot from 12 ft,,104,95
417,4,1:27.0,,Defensive rebound by J. Crowder,104,95
418,4,1:16.0,,A. Bradley misses 2-pt layup at rim (block by O. Mayo),104,95
419,4,1:15.0,Defensive rebound by K. Middleton,,104,95
420,4,1:10.0,Personal foul by M. Smart (drawn by M. Carter-Williams),,104,95
421,4,0:51.0,K. Middleton misses 2-pt jump shot from 18 ft,,104,95
422,4,0:50.0,Offensive rebound by Z. Pachulia,,104,95
423,4,0:44.0,Personal take foul by B. Bass (drawn by K. Middleton),,104,95
424,4,0:44.0,K. Middleton makes free throw 1 of 2,,105,95
425,4,0:44.0,K. Middleton makes free throw 2 of 2,,106,95
426,4,0:44.0,,Boston full timeout,106,95
427,4,0:44.0,,I. Thomas enters the game for B. Bass,106,95
428,4,0:44.0,,J. Jerebko enters the game for M. Smart,106,95
429,4,0:44.0,,K. Olynyk enters the game for J. Crowder,106,95
430,4,0:44.0,G. Antetokounmpo enters the game for Z. Pachulia,,106,95
431,4,0:39.0,,I. Thomas makes 2-pt layup from 1 ft (assist by A. Bradley),106,97
432,4,0:38.0,Personal take foul by I. Thomas (drawn by O. Mayo),,106,97
433,4,0:38.0,O. Mayo makes free throw 1 of 2,,107,97
434,4,0:38.0,O. Mayo makes free throw 2 of 2,,108,97
435,4,0:38.0,,Boston full timeout,108,97
436,4,0:34.0,,K. Olynyk misses 2-pt jump shot from 20 ft,108,97
437,4,0:33.0,,Offensive rebound by J. Jerebko,108,97
438,4,0:33.0,,J. Jerebko makes 2-pt layup from 2 ft,108,99
439,4,0:22.0,E. İlyasova makes 2-pt layup from 1 ft (assist by K. Middleton),,110,99
440,4,0:15.0,,E. Turner makes 2-pt layup at rim,110,101
