,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MILWAUKEE_ACTION,PHOENIX_SCORE,MILWAUKEE_SCORE
384,4,6:07.0,G. Green makes 2-pt dunk at rim (assist by E. Bledsoe),,84,80
385,4,6:07.0,Shooting foul by J. Henson (drawn by G. Green),,84,80
386,4,6:07.0,G. Green makes free throw 1 of 1,,85,80
387,4,5:52.0,,Shooting foul by G. Green (drawn by J. Dudley),85,80
388,4,5:52.0,,Milwaukee full timeout,85,80
389,4,5:52.0,,B. Knight enters the game for O. Mayo,85,80
390,4,5:52.0,,K. Middleton enters the game for K. Marshall,85,80
391,4,5:52.0,,J. Dudley makes free throw 1 of 2,85,81
392,4,5:52.0,,J. Dudley makes free throw 2 of 2,85,82
393,4,5:39.0,E. Bledsoe makes 2-pt layup at rim,,87,82
394,4,5:15.0,,J. Dudley misses 3-pt jump shot from 24 ft,87,82
395,4,5:14.0,Defensive rebound by E. Bledsoe,,87,82
396,4,5:10.0,E. Bledsoe makes 2-pt layup at rim,,89,82
397,4,5:10.0,Shooting foul by J. Bayless (drawn by E. Bledsoe),,89,82
398,4,5:10.0,,G. Antetokounmpo enters the game for J. Dudley,89,82
399,4,5:10.0,E. Bledsoe misses free throw 1 of 1,,89,82
400,4,5:09.0,,Defensive rebound by G. Antetokounmpo,89,82
401,4,4:44.0,,J. Bayless misses 2-pt layup at rim,89,82
402,4,4:41.0,,Offensive rebound by J. Henson,89,82
403,4,4:41.0,,J. Henson makes 2-pt tip-in at rim,89,84
404,4,4:25.0,Personal foul by J. Henson (drawn by G. Green),,89,84
405,4,4:25.0,G. Green makes free throw 1 of 2,,90,84
406,4,4:25.0,G. Green makes free throw 2 of 2,,91,84
407,4,4:07.0,,G. Antetokounmpo makes 2-pt hook shot from 4 ft,91,86
408,4,3:47.0,M. Morris misses 2-pt jump shot from 16 ft,,91,86
409,4,3:45.0,,Defensive rebound by J. Bayless,91,86
410,4,3:30.0,,B. Knight misses 3-pt jump shot from 22 ft,91,86
411,4,3:28.0,,Offensive rebound by J. Bayless,91,86
412,4,3:27.0,,J. Bayless makes 2-pt layup at rim,91,88
413,4,3:07.0,G. Green makes 2-pt jump shot from 18 ft,,93,88
414,4,2:40.0,,Shooting foul by M. Morris (drawn by J. Henson),93,88
415,4,2:40.0,Phoenix full timeout,,93,88
416,4,2:40.0,P. Tucker enters the game for G. Green,,93,88
417,4,2:40.0,,J. Henson misses free throw 1 of 2,93,88
418,4,2:40.0,,Offensive rebound by Team,93,88
419,4,2:40.0,,J. Henson makes free throw 2 of 2,93,89
420,4,2:27.0,Shooting foul by G. Antetokounmpo (drawn by M. Morris),,93,89
421,4,2:27.0,M. Morris misses free throw 1 of 2,,93,89
422,4,2:27.0,Offensive rebound by Team,,93,89
423,4,2:27.0,M. Morris makes free throw 2 of 2,,94,89
424,4,2:00.0,,J. Bayless misses 2-pt jump shot from 4 ft,94,89
425,4,1:59.0,,Offensive rebound by Team,94,89
426,4,1:49.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by J. Henson),94,92
427,4,1:28.0,G. Dragić makes 2-pt jump shot from 6 ft,,96,92
428,4,1:03.0,,Turnover by K. Middleton (bad pass; steal by P. Tucker),96,92
429,4,0:50.0,Phoenix full timeout,,96,92
430,4,0:44.0,M. Morris makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),,99,92
431,4,0:36.0,,B. Knight misses 2-pt jump shot from 16 ft,99,92
432,4,0:34.0,Defensive rebound by I. Thomas,,99,92
433,4,0:32.0,Phoenix full timeout,,99,92
434,4,0:31.0,Personal foul by J. Bayless (drawn by I. Thomas),,99,92
435,4,0:31.0,I. Thomas misses free throw 1 of 2,,99,92
436,4,0:31.0,Offensive rebound by Team,,99,92
437,4,0:31.0,I. Thomas makes free throw 2 of 2,,100,92
438,4,0:31.0,,Milwaukee full timeout,100,92
439,4,0:25.0,,G. Antetokounmpo makes 2-pt layup at rim,100,94
440,4,0:23.0,Personal take foul by G. Antetokounmpo (drawn by M. Morris),,100,94
441,4,0:23.0,M. Morris makes free throw 1 of 2,,101,94
442,4,0:23.0,M. Morris makes free throw 2 of 2,,102,94
443,4,0:15.0,,G. Antetokounmpo misses 2-pt jump shot from 6 ft,102,94
444,4,0:14.0,,Offensive rebound by J. Henson,102,94
445,4,0:12.0,,B. Knight makes 2-pt layup at rim (assist by J. Henson),102,96
