,QUARTER,TIME_REMAINING,DENVER_ACTION,NEW ORLEANS_ACTION,DENVER_SCORE,NEW ORLEANS_SCORE
382,4,2:57.0,,A. Davis misses 2-pt jump shot from 11 ft (block by D. Gallinari),86,82
383,4,2:56.0,,Offensive rebound by A. Davis,86,82
384,4,2:55.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by D. Cunningham),86,85
385,4,2:51.0,Denver full timeout,,86,85
386,4,2:51.0,W. Chandler enters the game for D. Arthur,,86,85
387,4,2:51.0,K. Faried enters the game for J. Hickson,,86,85
388,4,2:51.0,T. Lawson enters the game for D. Gallinari,,86,85
389,4,2:51.0,J. Nurkić enters the game for J. Nelson,,86,85
390,4,2:32.0,A. Afflalo makes 3-pt jump shot from 25 ft (assist by T. Lawson),,89,85
391,4,2:15.0,,T. Evans misses 2-pt jump shot from 3 ft (block by K. Faried),89,85
392,4,2:13.0,,Offensive rebound by D. Cunningham,89,85
393,4,2:09.0,,T. Evans misses 3-pt jump shot from 23 ft,89,85
394,4,2:08.0,Defensive rebound by W. Chandler,,89,85
395,4,2:02.0,Turnover by T. Lawson (lost ball; steal by T. Evans),,89,85
396,4,1:58.0,,Turnover by T. Evans (lost ball),89,85
397,4,1:34.0,T. Lawson makes 2-pt layup from 2 ft,,91,85
398,4,1:09.0,,R. Anderson misses 2-pt jump shot from 14 ft,91,85
399,4,1:08.0,Defensive rebound by K. Faried,,91,85
400,4,0:48.0,T. Lawson misses 3-pt jump shot from 24 ft,,91,85
401,4,0:46.0,Offensive rebound by Team,,91,85
402,4,0:46.0,,Ö. Aşık enters the game for A. Davis,91,85
403,4,0:27.0,A. Afflalo makes 2-pt jump shot from 17 ft (assist by T. Lawson),,93,85
404,4,0:27.0,,New Orleans full timeout,93,85
405,4,0:27.0,,J. Fredette enters the game for Ö. Aşık,93,85
406,4,0:15.0,,J. Fredette misses 2-pt jump shot from 6 ft (block by J. Nurkić),93,85
407,4,0:13.0,Defensive rebound by A. Afflalo,,93,85
