,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SACRAMENTO_ACTION,MINNESOTA_SCORE,SACRAMENTO_SCORE
383,4,5:31.0,Defensive rebound by L. Brown,,93,102
384,4,5:26.0,Z. LaVine makes 2-pt layup from 2 ft (assist by L. Brown),,95,102
385,4,5:05.0,,Shooting foul by L. Brown (drawn by A. Miller),95,102
386,4,5:05.0,,A. Miller makes free throw 1 of 2,95,103
387,4,5:05.0,,A. Miller makes free throw 2 of 2,95,104
388,4,4:51.0,Turnover by A. Onuaku (offensive foul),,95,104
389,4,4:51.0,Offensive foul by A. Onuaku (drawn by R. McCallum),,95,104
390,4,4:51.0,,B. McLemore enters the game for A. Miller,95,104
391,4,4:39.0,,R. Gay makes 2-pt hook shot from 5 ft,95,106
392,4,4:33.0,Minnesota full timeout,,95,106
393,4,4:33.0,K. Martin enters the game for L. Brown,,95,106
394,4,4:25.0,,Violation by R. Gay (kicked ball),95,106
395,4,4:22.0,K. Martin makes 2-pt jump shot from 15 ft (assist by Z. LaVine),,97,106
396,4,4:22.0,Shooting foul by B. McLemore (drawn by K. Martin),,97,106
397,4,4:22.0,,D. Williams enters the game for B. McLemore,97,106
398,4,4:22.0,K. Martin makes free throw 1 of 1,,98,106
399,4,3:57.0,,R. Gay misses 2-pt jump shot from 20 ft,98,106
400,4,3:57.0,Defensive rebound by A. Onuaku,,98,106
401,4,3:48.0,A. Wiggins makes 2-pt jump shot from 7 ft (assist by Z. LaVine),,100,106
402,4,3:24.0,,D. Williams makes 2-pt jump shot from 19 ft,100,108
403,4,3:11.0,A. Wiggins misses 2-pt jump shot from 7 ft (block by R. Gay),,100,108
404,4,3:09.0,,Defensive rebound by R. McCallum,100,108
405,4,3:05.0,,Shooting foul by C. Budinger (drawn by O. Casspi),100,108
406,4,3:05.0,,O. Casspi makes free throw 1 of 2,100,109
407,4,3:05.0,,O. Casspi misses free throw 2 of 2,100,109
408,4,3:04.0,Defensive rebound by C. Budinger,,100,109
409,4,2:51.0,Z. LaVine makes 2-pt layup from 2 ft (assist by K. Martin),,102,109
410,4,2:38.0,,D. Williams misses 3-pt jump shot from 22 ft,102,109
411,4,2:37.0,,Offensive rebound by R. Gay,102,109
412,4,2:36.0,,Shooting foul by A. Onuaku (drawn by R. Gay),102,109
413,4,2:36.0,,R. Gay makes free throw 1 of 2,102,110
414,4,2:36.0,,R. Gay makes free throw 2 of 2,102,111
415,4,2:25.0,K. Martin makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,105,111
416,4,2:13.0,,Personal foul by Z. LaVine (drawn by R. Gay),105,111
417,4,2:13.0,,R. Gay makes free throw 1 of 2,105,112
418,4,2:13.0,,R. Gay makes free throw 2 of 2,105,113
419,4,1:59.0,K. Martin misses 2-pt jump shot from 9 ft,,105,113
420,4,1:59.0,,Defensive rebound by D. Williams,105,113
421,4,1:53.0,,O. Casspi makes 2-pt jump shot from 6 ft (assist by D. Williams),105,115
422,4,1:40.0,A. Onuaku makes 2-pt hook shot from 6 ft,,107,115
423,4,1:19.0,,O. Casspi misses 2-pt jump shot from 23 ft,107,115
424,4,1:18.0,Defensive rebound by A. Wiggins,,107,115
425,4,1:13.0,,Offensive charge foul by A. Wiggins (drawn by J. Thompson),107,115
426,4,1:13.0,Turnover by A. Wiggins (offensive foul),,107,115
427,4,0:59.0,,Shooting foul by K. Martin (drawn by J. Thompson),107,115
428,4,0:59.0,,J. Thompson misses free throw 1 of 2,107,115
429,4,0:59.0,,Offensive rebound by Team,107,115
430,4,0:59.0,,J. Thompson misses free throw 2 of 2,107,115
431,4,0:59.0,Defensive rebound by K. Martin,,107,115
432,4,0:59.0,Minnesota full timeout,,107,115
433,4,0:51.0,K. Martin misses 2-pt jump shot from 4 ft,,107,115
434,4,0:51.0,Offensive rebound by A. Onuaku,,107,115
435,4,0:51.0,A. Onuaku makes 2-pt tip-in from 1 ft,,109,115
436,4,0:28.0,,Turnover by R. Gay (lost ball),109,115
437,4,0:22.0,Turnover by Z. LaVine (bad pass; steal by R. McCallum),,109,115
438,4,0:16.0,,Personal take foul by Z. LaVine (drawn by R. McCallum),109,115
439,4,0:16.0,,R. McCallum misses free throw 1 of 2,109,115
440,4,0:16.0,,Offensive rebound by Team,109,115
441,4,0:16.0,,S. Bhullar enters the game for J. Thompson,109,115
442,4,0:16.0,,R. McCallum makes free throw 2 of 2,109,116
443,4,0:10.0,K. Martin misses 2-pt jump shot from 19 ft,,109,116
444,4,0:10.0,Offensive rebound by A. Wiggins,,109,116
445,4,0:07.0,A. Wiggins makes 2-pt layup from 2 ft,,111,116
