,QUARTER,TIME_REMAINING,INDIANA_ACTION,WASHINGTON_ACTION,INDIANA_SCORE,WASHINGTON_SCORE
388,4,4:07.0,C. Copeland makes 3-pt jump shot from 26 ft (assist by D. Sloan),,77,77
389,4,3:51.0,,Personal foul by S. Hill (drawn by N. Hilário),77,77
390,4,3:42.0,,J. Wall makes 2-pt jump shot from 17 ft (assist by N. Hilário),77,79
391,4,3:19.0,L. Allen misses 2-pt jump shot from 17 ft,,77,79
392,4,3:17.0,,Defensive rebound by J. Wall,77,79
393,4,3:02.0,,Turnover by J. Wall (lost ball; steal by C. Copeland),77,79
394,4,2:58.0,Turnover by C. Copeland (bad pass; steal by G. Temple),,77,79
395,4,2:45.0,,N. Hilário makes 2-pt layup from 1 ft (assist by J. Wall),77,81
396,4,2:37.0,Indiana full timeout,,77,81
397,4,2:22.0,Shooting foul by P. Pierce (drawn by D. Sloan),,77,81
398,4,2:22.0,D. Sloan makes free throw 1 of 2,,78,81
399,4,2:22.0,D. Sloan misses free throw 2 of 2,,78,81
400,4,2:21.0,,Defensive rebound by M. Gortat,78,81
401,4,2:06.0,,Shooting foul by I. Mahinmi (drawn by M. Gortat),78,81
402,4,2:06.0,,M. Gortat makes free throw 1 of 2,78,82
403,4,2:06.0,R. Hibbert enters the game for I. Mahinmi,,78,82
404,4,2:06.0,,M. Gortat misses free throw 2 of 2,78,82
405,4,2:05.0,Defensive rebound by C. Copeland,,78,82
406,4,1:50.0,D. Sloan makes 2-pt jump shot from 4 ft,,80,82
407,4,1:33.0,,P. Pierce misses 3-pt jump shot from 25 ft,80,82
408,4,1:32.0,Defensive rebound by D. Sloan,,80,82
409,4,1:20.0,D. Sloan makes 2-pt layup from 1 ft,,82,82
410,4,1:03.0,,Personal block foul by S. Hill (drawn by P. Pierce),82,82
411,4,1:03.0,,P. Pierce makes free throw 1 of 2,82,83
412,4,1:03.0,,P. Pierce makes free throw 2 of 2,82,84
413,4,0:51.0,C. Copeland misses 3-pt jump shot from 22 ft,,82,84
414,4,0:49.0,,Defensive rebound by J. Wall,82,84
415,4,0:27.0,,J. Wall misses 2-pt jump shot from 17 ft,82,84
416,4,0:25.0,Defensive rebound by R. Hibbert,,82,84
417,4,0:21.0,Indiana full timeout,,82,84
418,4,0:07.0,D. Sloan makes 2-pt layup at rim,,84,84
419,4,0:06.0,,Washington full timeout,84,84
420,4,0:06.0,,D. Gooden enters the game for N. Hilário,84,84
421,4,0:01.0,,P. Pierce misses 3-pt jump shot from 25 ft,84,84
422,4,0:00.0,,Offensive rebound by Team,84,84
423,1OT,4:39.0,,G. Temple misses 2-pt jump shot from 7 ft (block by R. Hibbert),84,84
424,1OT,4:38.0,,Offensive rebound by Team,84,84
425,1OT,4:34.0,,J. Wall misses 2-pt jump shot from 11 ft,84,84
426,1OT,4:33.0,Defensive rebound by S. Hill,,84,84
427,1OT,4:18.0,C. Copeland misses 2-pt jump shot from 11 ft,,84,84
428,1OT,4:17.0,,Defensive rebound by P. Pierce,84,84
429,1OT,4:03.0,,P. Pierce makes 2-pt dunk at rim (assist by J. Wall),84,86
430,1OT,4:03.0,,Shooting foul by L. Allen (drawn by P. Pierce),84,86
431,1OT,4:03.0,,P. Pierce makes free throw 1 of 1,84,87
432,1OT,3:46.0,L. Allen makes 2-pt layup from 2 ft (assist by C. Copeland),,86,87
433,1OT,3:30.0,,N. Hilário misses 2-pt jump shot from 13 ft,86,87
434,1OT,3:29.0,Defensive rebound by S. Hill,,86,87
435,1OT,3:24.0,Shooting foul by M. Gortat (drawn by R. Hibbert),,86,87
436,1OT,3:24.0,R. Hibbert makes free throw 1 of 2,,87,87
437,1OT,3:24.0,R. Hibbert makes free throw 2 of 2,,88,87
438,1OT,3:15.0,,J. Wall makes 2-pt jump shot from 12 ft,88,89
439,1OT,2:52.0,Turnover by S. Hill (lost ball),,88,89
440,1OT,2:39.0,,J. Wall makes 2-pt jump shot from 18 ft,88,91
441,1OT,2:22.0,Turnover by D. Sloan (lost ball; steal by J. Wall),,88,91
442,1OT,2:17.0,,J. Wall makes 2-pt layup at rim (assist by G. Temple),88,93
443,1OT,2:16.0,Indiana full timeout,,88,93
444,1OT,2:01.0,S. Hill makes 2-pt dunk at rim (assist by R. Hibbert),,90,93
445,1OT,1:43.0,,Shooting foul by L. Allen (drawn by M. Gortat),90,93
446,1OT,1:43.0,,M. Gortat makes free throw 1 of 2,90,94
447,1OT,1:43.0,,M. Gortat makes free throw 2 of 2,90,95
448,1OT,1:26.0,D. Sloan misses 3-pt jump shot from 26 ft,,90,95
449,1OT,1:25.0,,Defensive rebound by N. Hilário,90,95
450,1OT,1:06.0,,P. Pierce misses 2-pt jump shot from 20 ft,90,95
451,1OT,1:05.0,Defensive rebound by R. Hibbert,,90,95
452,1OT,0:58.0,C. Copeland misses 3-pt jump shot from 28 ft,,90,95
453,1OT,0:56.0,Offensive rebound by R. Hibbert,,90,95
454,1OT,0:50.0,C. Copeland makes 2-pt jump shot from 4 ft (assist by R. Hibbert),,92,95
455,1OT,0:26.0,,P. Pierce misses 2-pt jump shot from 13 ft,92,95
456,1OT,0:25.0,Defensive rebound by C. Copeland,,92,95
457,1OT,0:20.0,Indiana full timeout,,92,95
458,1OT,0:20.0,,O. Porter enters the game for M. Gortat,92,95
459,1OT,0:16.0,Shooting foul by N. Hilário (drawn by D. Sloan),,92,95
460,1OT,0:16.0,D. Sloan makes free throw 1 of 2,,93,95
461,1OT,0:16.0,,M. Gortat enters the game for O. Porter,93,95
462,1OT,0:16.0,D. Sloan makes free throw 2 of 2,,94,95
463,1OT,0:16.0,,Washington full timeout,94,95
464,1OT,0:16.0,,O. Porter enters the game for M. Gortat,94,95
465,1OT,0:16.0,L. Scola enters the game for R. Hibbert,,94,95
466,1OT,0:16.0,C. Miles enters the game for L. Allen,,94,95
467,1OT,0:12.0,,Personal take foul by D. Sloan (drawn by J. Wall),94,95
468,1OT,0:12.0,,J. Wall misses free throw 1 of 2,94,95
469,1OT,0:12.0,,Offensive rebound by Team,94,95
470,1OT,0:12.0,,M. Gortat enters the game for O. Porter,94,95
471,1OT,0:12.0,R. Hibbert enters the game for C. Miles,,94,95
472,1OT,0:12.0,L. Allen enters the game for L. Scola,,94,95
473,1OT,0:12.0,,J. Wall makes free throw 2 of 2,94,96
474,1OT,0:12.0,Indiana full timeout,,94,96
475,1OT,0:12.0,,O. Porter enters the game for M. Gortat,94,96
476,1OT,0:02.0,R. Hibbert misses 3-pt jump shot from 26 ft,,94,96
477,1OT,0:01.0,Offensive rebound by C. Copeland,,94,96
478,1OT,0:01.0,C. Copeland misses 2-pt jump shot from 6 ft,,94,96
479,1OT,0:00.0,Offensive rebound by Team,,94,96
