,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MILWAUKEE_ACTION,CHICAGO_SCORE,MILWAUKEE_SCORE
376,4,5:28.0,D. Rose misses 3-pt jump shot from 25 ft,,79,85
377,4,5:28.0,,Defensive rebound by Team,79,85
378,4,5:20.0,,J. Bayless misses 2-pt layup at rim,79,85
379,4,5:18.0,Defensive rebound by J. Noah,,79,85
380,4,4:55.0,Turnover by D. Rose (bad pass),,79,85
381,4,4:40.0,,J. Dudley makes 2-pt layup at rim (assist by O. Mayo),79,87
382,4,4:33.0,Chicago full timeout,,79,87
383,4,4:33.0,P. Gasol enters the game for J. Noah,,79,87
384,4,4:33.0,M. Dunleavy enters the game for T. Gibson,,79,87
385,4,4:28.0,Personal foul by O. Mayo (drawn by J. Butler),,79,87
386,4,4:20.0,P. Gasol misses 2-pt jump shot from 15 ft,,79,87
387,4,4:19.0,,Defensive rebound by J. Henson,79,87
388,4,4:06.0,,Shooting foul by P. Gasol (drawn by J. Henson),79,87
389,4,4:06.0,,J. Henson misses free throw 1 of 2,79,87
390,4,4:06.0,,Offensive rebound by Team,79,87
391,4,4:06.0,,J. Henson misses free throw 2 of 2,79,87
392,4,4:04.0,Defensive rebound by P. Gasol,,79,87
393,4,3:52.0,P. Gasol misses 2-pt layup from 2 ft (block by J. Henson),,79,87
394,4,3:50.0,Offensive rebound by M. Dunleavy,,79,87
395,4,3:43.0,Turnover by P. Gasol (lost ball; steal by K. Middleton),,79,87
396,4,3:38.0,,K. Middleton misses 2-pt layup at rim,79,87
397,4,3:38.0,Defensive rebound by Team,,79,87
398,4,3:28.0,D. Rose makes 2-pt layup from 1 ft,,81,87
399,4,3:02.0,,Turnover by Team (shot clock),81,87
400,4,2:38.0,J. Butler makes 3-pt jump shot from 24 ft (assist by M. Dunleavy),,84,87
401,4,2:19.0,,O. Mayo misses 2-pt layup from 1 ft,84,87
402,4,2:18.0,,Offensive rebound by Team,84,87
403,4,2:17.0,,Personal block foul by N. Mirotić (drawn by J. Dudley),84,87
404,4,1:56.0,,J. Bayless misses 2-pt jump shot from 16 ft,84,87
405,4,1:55.0,,Offensive rebound by J. Dudley,84,87
406,4,1:54.0,,J. Dudley misses 2-pt layup at rim (block by P. Gasol),84,87
407,4,1:48.0,,Offensive rebound by O. Mayo,84,87
408,4,1:47.0,,J. Henson misses 2-pt layup from 1 ft (block by D. Rose),84,87
409,4,1:44.0,,Offensive rebound by J. Henson,84,87
410,4,1:42.0,,O. Mayo makes 3-pt jump shot from 26 ft (assist by J. Henson),84,90
411,4,1:42.0,Chicago full timeout,,84,90
412,4,1:32.0,N. Mirotić misses 3-pt jump shot from 26 ft,,84,90
413,4,1:30.0,,Defensive rebound by O. Mayo,84,90
414,4,1:11.0,,J. Dudley misses 2-pt layup at rim,84,90
415,4,1:10.0,Defensive rebound by P. Gasol,,84,90
416,4,1:10.0,Personal foul by J. Henson (drawn by P. Gasol),,84,90
417,4,1:05.0,D. Rose makes 3-pt jump shot from 27 ft,,87,90
418,4,0:45.0,,K. Middleton misses 3-pt jump shot from 24 ft,87,90
419,4,0:44.0,Defensive rebound by D. Rose,,87,90
420,4,0:38.0,P. Gasol makes 2-pt layup at rim (assist by D. Rose),,89,90
421,4,0:38.0,Shooting foul by J. Dudley (drawn by P. Gasol),,89,90
422,4,0:38.0,P. Gasol makes free throw 1 of 1,,90,90
423,4,0:38.0,,Milwaukee full timeout,90,90
424,4,0:38.0,T. Gibson enters the game for M. Dunleavy,,90,90
425,4,0:38.0,K. Hinrich enters the game for P. Gasol,,90,90
426,4,0:38.0,J. Noah enters the game for N. Mirotić,,90,90
427,4,0:23.0,,J. Bayless misses 2-pt layup at rim,90,90
428,4,0:20.0,Defensive rebound by T. Gibson,,90,90
429,4,0:01.0,Turnover by D. Rose (bad pass; steal by K. Middleton),,90,90
430,4,0:01.0,,Milwaukee full timeout,90,90
431,4,0:01.0,,Milwaukee full timeout,90,90
432,4,0:00.0,,J. Bayless makes 2-pt layup from 1 ft (assist by J. Dudley),90,92
