,QUARTER,TIME_REMAINING,TORONTO_ACTION,GOLDEN STATE_ACTION,TORONTO_SCORE,GOLDEN STATE_SCORE
384,4,5:00.0,L. Williams makes 2-pt jump shot from 19 ft (assist by G. Vásquez),,101,110
385,4,4:48.0,,S. Curry makes 2-pt layup from 1 ft,101,112
386,4,4:35.0,,Offensive charge foul by A. Johnson (drawn by M. Speights),101,112
387,4,4:35.0,Turnover by A. Johnson (offensive foul),,101,112
388,4,4:35.0,Violation by Team (delay of game),,101,112
389,4,4:25.0,,M. Speights makes 2-pt layup from 1 ft (assist by S. Curry),101,114
390,4,4:20.0,Toronto full timeout,,101,114
391,4,4:20.0,P. Patterson enters the game for A. Johnson,,101,114
392,4,4:01.0,T. Ross misses 3-pt jump shot from 23 ft,,101,114
393,4,4:00.0,,Defensive rebound by M. Speights,101,114
394,4,3:45.0,,S. Curry makes 2-pt layup from 2 ft,101,116
395,4,3:22.0,L. Williams misses 2-pt jump shot from 9 ft (block by K. Thompson),,101,116
396,4,3:21.0,,Defensive rebound by D. Green,101,116
397,4,3:15.0,,K. Thompson misses 3-pt jump shot from 25 ft,101,116
398,4,3:14.0,,Offensive rebound by D. Green,101,116
399,4,3:14.0,,D. Green misses 2-pt tip-in from 1 ft,101,116
400,4,3:12.0,,Offensive rebound by A. Iguodala,101,116
401,4,2:56.0,,M. Speights makes 2-pt jump shot from 13 ft (assist by S. Curry),101,118
402,4,2:41.0,K. Lowry misses 2-pt jump shot from 19 ft,,101,118
403,4,2:40.0,,Defensive rebound by D. Green,101,118
404,4,2:24.0,,M. Speights misses 2-pt jump shot from 18 ft,101,118
405,4,2:23.0,,Offensive rebound by D. Green,101,118
406,4,2:20.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Green),101,121
407,4,1:53.0,G. Vásquez misses 3-pt jump shot from 23 ft,,101,121
408,4,1:50.0,,Defensive rebound by A. Iguodala,101,121
409,4,1:38.0,,S. Curry makes 3-pt jump shot from 27 ft,101,124
410,4,1:38.0,Toronto full timeout,,101,124
411,4,1:38.0,T. Hansbrough enters the game for K. Lowry,,101,124
412,4,1:38.0,L. Fields enters the game for P. Patterson,,101,124
413,4,1:38.0,L. Nogueira enters the game for L. Williams,,101,124
414,4,1:38.0,,J. Holiday enters the game for K. Thompson,101,124
415,4,1:38.0,,S. Livingston enters the game for S. Curry,101,124
416,4,1:28.0,T. Hansbrough makes 2-pt layup from 3 ft (assist by G. Vásquez),,103,124
417,4,1:10.0,,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),103,126
418,4,0:54.0,G. Vásquez misses 2-pt jump shot from 10 ft,,103,126
419,4,0:53.0,,Defensive rebound by D. Green,103,126
420,4,0:32.0,,M. Speights misses 3-pt jump shot from 23 ft,103,126
421,4,0:31.0,Defensive rebound by L. Nogueira,,103,126
422,4,0:21.0,L. Fields misses 2-pt layup from 2 ft,,103,126
423,4,0:20.0,Offensive rebound by T. Hansbrough,,103,126
424,4,0:20.0,T. Hansbrough misses 2-pt tip-in from 1 ft,,103,126
425,4,0:19.0,Offensive rebound by T. Hansbrough,,103,126
426,4,0:19.0,Shooting foul by A. Iguodala (drawn by T. Hansbrough),,103,126
427,4,0:19.0,T. Hansbrough misses free throw 1 of 2,,103,126
428,4,0:19.0,Offensive rebound by Team,,103,126
429,4,0:19.0,,O. Kuzmić enters the game for D. Green,103,126
430,4,0:19.0,T. Hansbrough misses free throw 2 of 2,,103,126
431,4,0:19.0,Offensive rebound by L. Fields,,103,126
432,4,0:19.0,L. Fields makes 2-pt layup from 1 ft,,105,126
