,QUARTER,TIME_REMAINING,MIAMI_ACTION,NEW YORK_ACTION,MIAMI_SCORE,NEW YORK_SCORE
392,4,5:26.0,,Offensive rebound by I. Shumpert,74,67
393,4,5:23.0,,C. Anthony misses 3-pt jump shot from 25 ft,74,67
394,4,5:22.0,Defensive rebound by Team,,74,67
395,4,5:08.0,L. Deng misses 2-pt layup from 1 ft (block by C. Anthony),,74,67
396,4,5:07.0,Offensive rebound by Team,,74,67
397,4,5:04.0,C. Bosh misses 3-pt jump shot from 25 ft,,74,67
398,4,5:03.0,,Defensive rebound by A. Stoudemire,74,67
399,4,4:56.0,,I. Shumpert misses 2-pt layup from 2 ft,74,67
400,4,4:55.0,Defensive rebound by J. McRoberts,,74,67
401,4,4:49.0,Shooting foul by A. Stoudemire (drawn by C. Bosh),,74,67
402,4,4:49.0,C. Bosh makes free throw 1 of 2,,75,67
403,4,4:49.0,C. Bosh misses free throw 2 of 2,,75,67
404,4,4:48.0,,Defensive rebound by S. Dalembert,75,67
405,4,4:34.0,,J. Calderón makes 2-pt jump shot from 15 ft,75,69
406,4,4:08.0,S. Napier misses 3-pt jump shot from 24 ft,,75,69
407,4,4:07.0,Offensive rebound by D. Wade,,75,69
408,4,4:05.0,D. Wade makes 2-pt layup from 2 ft,,77,69
409,4,3:48.0,,Turnover by A. Stoudemire (lost ball; steal by J. McRoberts),77,69
410,4,3:34.0,D. Wade makes 2-pt jump shot from 12 ft (assist by L. Deng),,79,69
411,4,3:33.0,,New York full timeout,79,69
412,4,3:33.0,,S. Larkin enters the game for S. Dalembert,79,69
413,4,3:33.0,,T. Hardaway enters the game for I. Shumpert,79,69
414,4,3:21.0,,J. Calderón makes 2-pt jump shot from 19 ft,79,71
415,4,3:04.0,Turnover by L. Deng (bad pass; steal by C. Anthony),,79,71
416,4,2:54.0,,C. Anthony makes 2-pt jump shot from 14 ft (assist by J. Calderón),79,73
417,4,2:32.0,D. Wade misses 2-pt jump shot from 9 ft,,79,73
418,4,2:31.0,Offensive rebound by L. Deng,,79,73
419,4,2:30.0,L. Deng misses 2-pt layup from 2 ft (block by A. Stoudemire),,79,73
420,4,2:29.0,Offensive rebound by Team,,79,73
421,4,2:29.0,M. Chalmers enters the game for S. Napier,,79,73
422,4,2:10.0,Turnover by D. Wade (bad pass),,79,73
423,4,1:57.0,,C. Anthony makes 2-pt jump shot from 21 ft (assist by J. Calderón),79,75
424,4,1:56.0,Miami full timeout,,79,75
425,4,1:45.0,C. Bosh misses 2-pt jump shot from 12 ft,,79,75
426,4,1:44.0,Offensive rebound by D. Wade,,79,75
427,4,1:44.0,D. Wade misses 2-pt tip-in from 1 ft,,79,75
428,4,1:43.0,,Defensive rebound by C. Anthony,79,75
429,4,1:26.0,,S. Larkin misses 2-pt jump shot from 5 ft,79,75
430,4,1:24.0,,Offensive rebound by A. Stoudemire,79,75
431,4,1:24.0,,A. Stoudemire makes 2-pt tip-in from 2 ft,79,77
432,4,1:07.0,C. Bosh makes 3-pt jump shot from 24 ft (assist by D. Wade),,82,77
433,4,0:49.0,,C. Anthony misses 3-pt jump shot from 28 ft,82,77
434,4,0:48.0,Defensive rebound by C. Bosh,,82,77
435,4,0:30.0,C. Bosh misses 3-pt jump shot from 26 ft,,82,77
436,4,0:29.0,,Defensive rebound by C. Anthony,82,77
437,4,0:23.0,,Turnover by T. Hardaway (lost ball),82,77
438,4,0:21.0,Personal take foul by J. Calderón (drawn by J. McRoberts),,82,77
439,4,0:21.0,J. McRoberts misses free throw 1 of 2,,82,77
440,4,0:21.0,Offensive rebound by Team,,82,77
441,4,0:21.0,J. McRoberts makes free throw 2 of 2,,83,77
442,4,0:21.0,,New York full timeout,83,77
443,4,0:17.0,,C. Anthony misses 2-pt layup from 2 ft,83,77
444,4,0:15.0,Defensive rebound by C. Bosh,,83,77
445,4,0:13.0,Personal take foul by S. Larkin (drawn by C. Bosh),,83,77
446,4,0:13.0,C. Bosh makes free throw 1 of 2,,84,77
447,4,0:13.0,C. Bosh makes free throw 2 of 2,,85,77
448,4,0:09.0,,J. Calderón makes 2-pt layup at rim,85,79
449,4,0:09.0,Personal take foul by S. Larkin (drawn by D. Wade),,85,79
450,4,0:09.0,D. Wade misses free throw 1 of 2,,85,79
451,4,0:09.0,Offensive rebound by Team,,85,79
452,4,0:09.0,D. Wade makes free throw 2 of 2,,86,79
