,QUARTER,TIME_REMAINING,DENVER_ACTION,TORONTO_ACTION,DENVER_SCORE,TORONTO_SCORE
381,4,5:19.0,,T. Ross makes 2-pt jump shot from 9 ft (assist by K. Lowry),92,91
382,4,5:03.0,Personal foul by G. Vásquez (drawn by T. Lawson),,92,91
383,4,4:50.0,D. Arthur misses 2-pt jump shot from 20 ft,,92,91
384,4,4:49.0,,Defensive rebound by A. Johnson,92,91
385,4,4:41.0,,K. Lowry misses 3-pt jump shot from 25 ft,92,91
386,4,4:40.0,Defensive rebound by D. Arthur,,92,91
387,4,4:19.0,A. Afflalo misses 2-pt jump shot from 13 ft,,92,91
388,4,4:18.0,Offensive rebound by D. Arthur,,92,91
389,4,4:15.0,D. Arthur misses 2-pt layup from 2 ft,,92,91
390,4,4:14.0,Offensive rebound by T. Mozgov,,92,91
391,4,4:11.0,T. Lawson misses 3-pt jump shot from 25 ft,,92,91
392,4,4:10.0,Offensive rebound by D. Arthur,,92,91
393,4,4:00.0,T. Lawson makes 2-pt layup from 2 ft,,94,91
394,4,3:39.0,,T. Ross misses 3-pt jump shot from 23 ft,94,91
395,4,3:39.0,Defensive rebound by A. Afflalo,,94,91
396,4,3:28.0,W. Chandler misses 3-pt jump shot from 24 ft,,94,91
397,4,3:27.0,,Defensive rebound by P. Patterson,94,91
398,4,3:18.0,,T. Ross misses 3-pt jump shot from 26 ft,94,91
399,4,3:17.0,Defensive rebound by T. Lawson,,94,91
400,4,3:11.0,T. Lawson makes 2-pt layup from 1 ft,,96,91
401,4,3:10.0,,Toronto full timeout,96,91
402,4,3:10.0,,L. Williams enters the game for G. Vásquez,96,91
403,4,3:03.0,,Shooting block foul by D. Arthur (drawn by K. Lowry),96,91
404,4,3:03.0,,K. Lowry makes free throw 1 of 2,96,92
405,4,3:03.0,,K. Lowry makes free throw 2 of 2,96,93
406,4,2:41.0,D. Arthur makes 2-pt jump shot from 5 ft (assist by A. Afflalo),,98,93
407,4,2:20.0,,P. Patterson makes 3-pt jump shot from 22 ft (assist by K. Lowry),98,96
408,4,2:14.0,Denver full timeout,,98,96
409,4,2:01.0,D. Arthur makes 2-pt jump shot from 19 ft (assist by T. Lawson),,100,96
410,4,1:56.0,,Personal block foul by T. Mozgov,100,96
411,4,1:56.0,,K. Lowry makes free throw 1 of 2,100,97
412,4,1:56.0,,K. Lowry makes free throw 2 of 2,100,98
413,4,1:33.0,D. Arthur misses 3-pt jump shot from 23 ft,,100,98
414,4,1:32.0,,Defensive rebound by T. Ross,100,98
415,4,1:24.0,,Shooting foul by T. Lawson (drawn by A. Johnson),100,98
416,4,1:24.0,,A. Johnson makes free throw 1 of 2,100,99
417,4,1:24.0,,J. Johnson enters the game for L. Williams,100,99
418,4,1:24.0,,A. Johnson misses free throw 2 of 2,100,99
419,4,1:23.0,Defensive rebound by W. Chandler,,100,99
420,4,1:17.0,Denver full timeout,,100,99
421,4,1:03.0,Turnover by D. Arthur (traveling),,100,99
422,4,1:03.0,,L. Williams enters the game for J. Johnson,100,99
423,4,0:56.0,,Turnover by A. Johnson (bad pass),100,99
424,4,0:56.0,,J. Johnson enters the game for L. Williams,100,99
425,4,0:40.0,A. Afflalo makes 2-pt jump shot from 14 ft,,102,99
426,4,0:29.0,,P. Patterson makes 3-pt jump shot from 26 ft (assist by K. Lowry),102,102
427,4,0:28.0,Denver full timeout,,102,102
428,4,0:04.0,T. Lawson misses 3-pt jump shot from 24 ft,,102,102
429,4,0:04.0,Offensive rebound by Team,,102,102
430,4,0:04.0,Turnover by Team (shot clock),,102,102
431,4,0:04.0,,Toronto full timeout,102,102
432,4,0:04.0,,L. Williams enters the game for J. Johnson,102,102
433,4,0:04.0,A. Gee enters the game for T. Mozgov,,102,102
434,4,0:00.0,,K. Lowry misses 3-pt jump shot from 27 ft,102,102
435,4,0:00.0,,Offensive rebound by Team,102,102
436,1OT,4:51.0,D. Arthur misses 2-pt jump shot from 12 ft,,102,102
437,1OT,4:50.0,Offensive rebound by T. Mozgov,,102,102
438,1OT,4:49.0,T. Mozgov misses 2-pt tip-in from 2 ft,,102,102
439,1OT,4:47.0,,Defensive rebound by P. Patterson,102,102
440,1OT,4:29.0,,Personal block foul by D. Arthur,102,102
441,1OT,4:29.0,A. Gee enters the game for D. Arthur,,102,102
442,1OT,4:19.0,,Turnover by A. Johnson (offensive goaltending),102,102
443,1OT,4:07.0,W. Chandler makes 3-pt jump shot from 26 ft,,105,102
444,1OT,3:41.0,,T. Ross makes 3-pt jump shot from 23 ft (assist by K. Lowry),105,105
445,1OT,3:21.0,,Offensive charge foul by T. Lawson (drawn by L. Williams),105,105
446,1OT,3:21.0,Turnover by T. Lawson (offensive foul),,105,105
447,1OT,3:08.0,,L. Williams makes 2-pt layup from 1 ft,105,107
448,1OT,2:53.0,W. Chandler misses 3-pt jump shot from 25 ft,,105,107
449,1OT,2:52.0,,Defensive rebound by T. Ross,105,107
450,1OT,2:41.0,,Turnover by L. Williams (bad pass; steal by W. Chandler),105,107
451,1OT,2:29.0,W. Chandler misses 3-pt jump shot from 26 ft,,105,107
452,1OT,2:28.0,,Defensive rebound by K. Lowry,105,107
453,1OT,2:10.0,,A. Johnson makes 2-pt layup from 1 ft (assist by K. Lowry),105,109
454,1OT,2:10.0,Denver full timeout,,105,109
455,1OT,2:10.0,D. Arthur enters the game for T. Mozgov,,105,109
456,1OT,1:53.0,D. Arthur misses 2-pt jump shot from 19 ft,,105,109
457,1OT,1:52.0,,Defensive rebound by P. Patterson,105,109
458,1OT,1:34.0,,Turnover by K. Lowry (lost ball),105,109
459,1OT,1:18.0,D. Arthur misses 2-pt jump shot from 11 ft,,105,109
460,1OT,1:16.0,,Defensive rebound by L. Williams,105,109
461,1OT,1:03.0,,Personal foul by D. Arthur (drawn by A. Johnson),105,109
462,1OT,1:03.0,J. Hickson enters the game for D. Arthur,,105,109
463,1OT,0:54.0,,L. Williams makes 3-pt jump shot from 26 ft,105,112
464,1OT,0:54.0,Denver full timeout,,105,112
465,1OT,0:54.0,D. Gallinari enters the game for J. Hickson,,105,112
466,1OT,0:37.0,A. Afflalo misses 3-pt jump shot from 26 ft,,105,112
467,1OT,0:36.0,Offensive rebound by D. Gallinari,,105,112
468,1OT,0:35.0,Turnover by D. Gallinari (bad pass; steal by A. Johnson),,105,112
469,1OT,0:14.0,,L. Williams misses 3-pt jump shot from 27 ft,105,112
470,1OT,0:13.0,,Offensive rebound by P. Patterson,105,112
471,1OT,0:11.0,,Turnover by Team (shot clock),105,112
472,1OT,0:07.0,T. Lawson misses 3-pt jump shot from 29 ft,,105,112
473,1OT,0:07.0,Offensive rebound by Team,,105,112
474,1OT,0:03.0,A. Gee makes 2-pt layup from 2 ft,,107,112
