,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHICAGO_ACTION,TORONTO_SCORE,CHICAGO_SCORE
386,4,7:05.0,,A. Brooks misses 2-pt layup from 2 ft (block by J. Johnson),95,94
387,4,7:03.0,,Offensive rebound by J. Butler,95,94
388,4,7:00.0,,Shooting foul by C. Hayes (drawn by J. Noah),95,94
389,4,7:00.0,,J. Noah makes free throw 1 of 2,95,95
390,4,7:00.0,,D. Rose enters the game for K. Hinrich,95,95
391,4,7:00.0,J. Valančiūnas enters the game for C. Hayes,,95,95
392,4,7:00.0,,J. Noah makes free throw 2 of 2,95,96
393,4,6:49.0,T. Ross misses 3-pt jump shot from 25 ft,,95,96
394,4,6:48.0,,Defensive rebound by A. Brooks,95,96
395,4,6:32.0,,D. Rose makes 2-pt jump shot from 20 ft (assist by A. Brooks),95,98
396,4,6:09.0,Turnover by K. Lowry (bad pass; steal by J. Noah),,95,98
397,4,6:07.0,,Shooting foul by J. Johnson (drawn by N. Mirotić),95,98
398,4,6:07.0,,N. Mirotić makes free throw 1 of 2,95,99
399,4,6:07.0,,N. Mirotić makes free throw 2 of 2,95,100
400,4,6:07.0,Toronto full timeout,,95,100
401,4,5:53.0,J. Valančiūnas misses 2-pt jump shot from 3 ft (block by J. Butler),,95,100
402,4,5:52.0,Offensive rebound by P. Patterson,,95,100
403,4,5:50.0,P. Patterson makes 2-pt layup from 2 ft,,97,100
404,4,5:34.0,,D. Rose makes 2-pt jump shot from 8 ft,97,102
405,4,5:34.0,,Shooting foul by K. Lowry (drawn by D. Rose),97,102
406,4,5:34.0,,D. Rose misses free throw 1 of 1,97,102
407,4,5:32.0,Defensive rebound by J. Valančiūnas,,97,102
408,4,5:19.0,Shooting foul by N. Mirotić (drawn by K. Lowry),,97,102
409,4,5:19.0,K. Lowry misses free throw 1 of 2,,97,102
410,4,5:19.0,Offensive rebound by Team,,97,102
411,4,5:19.0,L. Williams enters the game for T. Ross,,97,102
412,4,5:19.0,K. Lowry makes free throw 2 of 2,,98,102
413,4,5:02.0,,D. Rose makes 2-pt jump shot from 20 ft (assist by J. Noah),98,104
414,4,4:31.0,K. Lowry makes 2-pt layup from 1 ft,,100,104
415,4,4:13.0,,D. Rose makes 2-pt jump shot from 21 ft,100,106
416,4,3:48.0,P. Patterson misses 2-pt layup from 2 ft,,100,106
417,4,3:48.0,,Defensive rebound by Team,100,106
418,4,3:48.0,Loose ball foul by J. Valančiūnas (drawn by N. Mirotić),,100,106
419,4,3:48.0,,N. Mirotić misses free throw 1 of 2,100,106
420,4,3:48.0,,Offensive rebound by Team,100,106
421,4,3:48.0,,N. Mirotić makes free throw 2 of 2,100,107
422,4,3:32.0,K. Lowry makes 2-pt layup from 1 ft,,102,107
423,4,3:06.0,,J. Butler makes 2-pt jump shot from 15 ft,102,109
424,4,2:46.0,P. Patterson misses 3-pt jump shot from 25 ft,,102,109
425,4,2:46.0,,Defensive rebound by Team,102,109
426,4,2:46.0,Loose ball foul by J. Valančiūnas (drawn by N. Mirotić),,102,109
427,4,2:46.0,,Chicago full timeout,102,109
428,4,2:46.0,,N. Mirotić makes free throw 1 of 2,102,110
429,4,2:46.0,,N. Mirotić makes free throw 2 of 2,102,111
430,4,2:31.0,Shooting foul by N. Mirotić (drawn by P. Patterson),,102,111
431,4,2:31.0,P. Patterson misses free throw 1 of 2,,102,111
432,4,2:31.0,Offensive rebound by Team,,102,111
433,4,2:31.0,P. Patterson makes free throw 2 of 2,,103,111
434,4,2:12.0,,J. Noah makes 2-pt dunk at rim (assist by D. Rose),103,113
435,4,1:53.0,K. Lowry misses 3-pt jump shot from 24 ft,,103,113
436,4,1:53.0,Offensive rebound by J. Valančiūnas,,103,113
437,4,1:53.0,Personal foul by J. Noah (drawn by J. Valančiūnas),,103,113
438,4,1:53.0,J. Valančiūnas makes free throw 1 of 2,,104,113
439,4,1:53.0,J. Valančiūnas makes free throw 2 of 2,,105,113
440,4,1:43.0,,D. Rose makes 2-pt layup from 1 ft,105,115
441,4,1:43.0,,Shooting foul by L. Williams (drawn by D. Rose),105,115
442,4,1:43.0,T. Ross enters the game for J. Valančiūnas,,105,115
443,4,1:43.0,,D. Rose makes free throw 1 of 1,105,116
444,4,1:31.0,L. Williams misses 3-pt jump shot from 25 ft,,105,116
445,4,1:30.0,,Defensive rebound by N. Mirotić,105,116
446,4,1:17.0,,D. Rose makes 2-pt jump shot from 20 ft,105,118
447,4,1:17.0,Toronto full timeout,,105,118
448,4,1:17.0,,T. Gibson enters the game for N. Mirotić,105,118
449,4,1:09.0,K. Lowry makes 2-pt layup from 1 ft,,107,118
450,4,1:04.0,,Personal foul by T. Ross (drawn by J. Butler),107,118
451,4,1:04.0,,J. Butler makes free throw 1 of 2,107,119
452,4,1:04.0,,J. Butler makes free throw 2 of 2,107,120
453,4,0:55.0,L. Williams makes 2-pt jump shot from 20 ft,,109,120
454,4,0:50.0,,Chicago full timeout,109,120
455,4,0:50.0,,Chicago full timeout,109,120
456,4,0:50.0,,N. Mirotić enters the game for T. Gibson,109,120
457,4,0:49.0,,J. Noah makes 2-pt layup from 2 ft (assist by J. Butler),109,122
458,4,0:39.0,Shooting foul by N. Mirotić (drawn by K. Lowry),,109,122
459,4,0:39.0,K. Lowry makes free throw 1 of 2,,110,122
460,4,0:39.0,K. Lowry makes free throw 2 of 2,,111,122
461,4,0:36.0,,Turnover by D. Rose (bad pass; steal by L. Williams),111,122
462,4,0:34.0,L. Williams makes 2-pt layup from 2 ft,,113,122
463,4,0:24.0,,Personal foul by L. Williams (drawn by J. Noah),113,122
464,4,0:24.0,,J. Noah makes free throw 1 of 2,113,123
465,4,0:24.0,,J. Noah makes free throw 2 of 2,113,124
466,4,0:24.0,Toronto full timeout,,113,124
467,4,0:24.0,,T. Gibson enters the game for N. Mirotić,113,124
468,4,0:21.0,K. Lowry makes 2-pt layup from 2 ft,,115,124
469,4,0:18.0,,Personal foul by J. Johnson (drawn by A. Brooks),115,124
470,4,0:18.0,,A. Brooks makes free throw 1 of 2,115,125
471,4,0:18.0,,A. Brooks makes free throw 2 of 2,115,126
472,4,0:18.0,Toronto full timeout,,115,126
473,4,0:16.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by L. Williams),,118,126
474,4,0:14.0,,Turnover by D. Rose (lost ball),118,126
475,4,0:13.0,J. Johnson makes 2-pt dunk at rim (assist by L. Williams),,120,126
476,4,0:13.0,,Chicago full timeout,120,126
477,4,0:13.0,,N. Mirotić enters the game for T. Gibson,120,126
478,4,0:10.0,,Personal take foul by P. Patterson (drawn by J. Noah),120,126
479,4,0:10.0,,J. Noah misses free throw 1 of 2,120,126
480,4,0:10.0,,Offensive rebound by Team,120,126
481,4,0:10.0,,T. Gibson enters the game for N. Mirotić,120,126
482,4,0:10.0,,J. Noah makes free throw 2 of 2,120,127
483,4,0:07.0,Personal foul by T. Gibson (drawn by K. Lowry),,120,127
484,4,0:07.0,K. Lowry misses free throw 1 of 2,,120,127
485,4,0:07.0,Offensive rebound by Team,,120,127
486,4,0:07.0,,N. Mirotić enters the game for T. Gibson,120,127
487,4,0:07.0,K. Lowry misses free throw 2 of 2,,120,127
488,4,0:04.0,,Defensive rebound by D. Rose,120,127
489,4,0:04.0,,Personal take foul by T. Ross (drawn by D. Rose),120,127
490,4,0:04.0,G. Vásquez enters the game for T. Ross,,120,127
491,4,0:04.0,,D. Rose makes free throw 1 of 2,120,128
492,4,0:04.0,,D. Rose makes free throw 2 of 2,120,129
