,QUARTER,TIME_REMAINING,DENVER_ACTION,SACRAMENTO_ACTION,DENVER_SCORE,SACRAMENTO_SCORE
388,4,8:18.0,Shooting foul by N. Stauskas (drawn by A. Gee),,80,113
389,4,8:18.0,A. Gee makes free throw 1 of 2,,81,113
390,4,8:18.0,A. Gee makes free throw 2 of 2,,82,113
391,4,8:05.0,,O. Casspi misses 3-pt jump shot from 24 ft,82,113
392,4,8:04.0,Defensive rebound by K. Faried,,82,113
393,4,7:55.0,A. Gee misses 2-pt layup from 3 ft,,82,113
394,4,7:51.0,,Defensive rebound by R. Gay,82,113
395,4,7:40.0,,Shooting foul by J. Nurkić (drawn by R. Evans),82,113
396,4,7:40.0,,R. Evans makes free throw 1 of 2,82,114
397,4,7:40.0,,J. Thompson enters the game for R. Gay,82,114
398,4,7:40.0,,R. Evans misses free throw 2 of 2,82,114
399,4,7:39.0,,Offensive rebound by J. Thompson,82,114
400,4,7:37.0,,J. Thompson misses 2-pt jump shot from 3 ft,82,114
401,4,7:36.0,,Offensive rebound by O. Casspi,82,114
402,4,7:28.0,,J. Thompson misses 2-pt jump shot from 17 ft,82,114
403,4,7:27.0,Defensive rebound by J. Nurkić,,82,114
404,4,7:19.0,T. Lawson makes 2-pt layup from 1 ft,,84,114
405,4,6:56.0,,R. Evans misses 2-pt jump shot from 4 ft (block by K. Faried),84,114
406,4,6:56.0,,Offensive rebound by Team,84,114
407,4,6:56.0,,C. Landry enters the game for R. Evans,84,114
408,4,6:51.0,,C. Landry misses 2-pt jump shot from 19 ft,84,114
409,4,6:50.0,Defensive rebound by J. Nurkić,,84,114
410,4,6:40.0,J. Nurkić makes 2-pt dunk at rim (assist by R. Foye),,86,114
411,4,6:40.0,,Sacramento full timeout,86,114
412,4,6:40.0,D. Gallinari enters the game for K. Faried,,86,114
413,4,6:26.0,,Turnover by R. Sessions (lost ball),86,114
414,4,6:18.0,Shooting foul by O. Casspi (drawn by T. Lawson),,86,114
415,4,6:18.0,T. Lawson makes free throw 1 of 2,,87,114
416,4,6:18.0,T. Lawson makes free throw 2 of 2,,88,114
417,4,5:58.0,,C. Landry makes 2-pt jump shot from 8 ft (assist by O. Casspi),88,116
418,4,5:48.0,Personal foul by R. Sessions (drawn by T. Lawson),,88,116
419,4,5:48.0,,D. Williams enters the game for J. Thompson,88,116
420,4,5:36.0,R. Foye makes 3-pt jump shot from 25 ft (assist by T. Lawson),,91,116
421,4,5:16.0,,Shooting foul by J. Nurkić (drawn by R. Sessions),91,116
422,4,5:16.0,,R. Sessions makes free throw 1 of 2,91,117
423,4,5:16.0,,R. Sessions makes free throw 2 of 2,91,118
424,4,5:02.0,D. Gallinari misses 3-pt jump shot from 25 ft,,91,118
425,4,5:02.0,Offensive rebound by Team,,91,118
426,4,5:02.0,,Loose ball foul by C. Landry (drawn by J. Nurkić),91,118
427,4,5:02.0,J. Nurkić misses free throw 1 of 2,,91,118
428,4,5:02.0,Offensive rebound by Team,,91,118
429,4,5:02.0,,R. McCallum enters the game for R. Sessions,91,118
430,4,5:02.0,J. Nurkić makes free throw 2 of 2,,92,118
431,4,4:46.0,,O. Casspi misses 2-pt jump shot from 8 ft (block by J. Nurkić),92,118
432,4,4:45.0,Defensive rebound by T. Lawson,,92,118
433,4,4:36.0,T. Lawson makes 2-pt layup from 1 ft,,94,118
434,4,4:24.0,,N. Stauskas misses 3-pt jump shot from 24 ft,94,118
435,4,4:23.0,Defensive rebound by J. Nurkić,,94,118
436,4,4:12.0,Shooting foul by N. Stauskas (drawn by T. Lawson),,94,118
437,4,4:12.0,T. Lawson misses free throw 1 of 2,,94,118
438,4,4:12.0,Offensive rebound by Team,,94,118
439,4,4:12.0,,B. McLemore enters the game for O. Casspi,94,118
440,4,4:12.0,Turnover by J. Nurkić (lane violation.),,94,118
441,4,3:55.0,,R. McCallum makes 2-pt jump shot from 13 ft (assist by N. Stauskas),94,120
442,4,3:40.0,R. Foye makes 3-pt jump shot from 24 ft (assist by T. Lawson),,97,120
443,4,3:22.0,,Turnover by B. McLemore (bad pass),97,120
444,4,3:14.0,D. Gallinari makes 3-pt jump shot from 22 ft (assist by T. Lawson),,100,120
445,4,3:00.0,Offensive charge foul by D. Williams (drawn by D. Gallinari),,100,120
446,4,3:00.0,,Turnover by D. Williams (offensive foul),100,120
447,4,2:50.0,R. Foye misses 3-pt jump shot from 24 ft,,100,120
448,4,2:49.0,,Defensive rebound by C. Landry,100,120
449,4,2:27.0,Official timeout,,100,120
450,4,2:24.0,,R. McCallum makes 3-pt jump shot from 29 ft (assist by D. Williams),100,123
451,4,2:07.0,D. Gallinari misses 3-pt jump shot from 25 ft,,100,123
452,4,2:06.0,,Defensive rebound by Team,100,123
453,4,1:55.0,,C. Landry makes 2-pt layup from 2 ft (assist by N. Stauskas),100,125
454,4,1:42.0,J. Nurkić makes 2-pt jump shot from 15 ft,,102,125
455,4,1:42.0,Shooting foul by C. Landry (drawn by J. Nurkić),,102,125
456,4,1:42.0,,R. Hollins enters the game for C. Landry,102,125
457,4,1:42.0,J. Nurkić makes free throw 1 of 1,,103,125
458,4,1:26.0,,R. McCallum makes 2-pt jump shot from 14 ft,103,127
459,4,1:07.0,Personal foul by D. Williams (drawn by D. Gallinari),,103,127
460,4,1:07.0,D. Gallinari makes free throw 1 of 2,,104,127
461,4,1:07.0,D. Gallinari makes free throw 2 of 2,,105,127
462,4,1:02.0,Personal foul by R. Hollins (drawn by J. Nurkić),,105,127
463,4,1:02.0,,Personal foul by J. Nurkić,105,127
464,4,1:02.0,,Offensive foul by R. Hollins (drawn by J. Nurkić),105,127
465,4,1:02.0,,Turnover by R. Hollins (offensive foul),105,127
466,4,0:53.0,Turnover by J. Nurkić (offensive foul),,105,127
467,4,0:53.0,Offensive foul by J. Nurkić (drawn by N. Stauskas),,105,127
468,4,0:53.0,K. Faried enters the game for J. Nurkić,,105,127
469,4,0:43.0,,R. McCallum misses 3-pt jump shot from 25 ft,105,127
470,4,0:43.0,,Offensive rebound by R. Hollins,105,127
471,4,0:43.0,,R. Hollins makes 2-pt dunk at rim,105,129
472,4,0:34.0,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),,107,129
473,4,0:22.0,,N. Stauskas makes 2-pt layup from 1 ft,107,131
474,4,0:13.0,D. Gallinari misses 3-pt jump shot from 26 ft,,107,131
475,4,0:12.0,Offensive rebound by A. Gee,,107,131
476,4,0:12.0,A. Gee makes 2-pt dunk at rim,,109,131
