,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MIAMI_ACTION,CHARLOTTE_SCORE,MIAMI_SCORE
389,4,5:10.0,,Turnover by D. Wade (bad pass),87,92
390,4,4:48.0,Shooting foul by H. Whiteside (drawn by G. Henderson),,87,92
391,4,4:48.0,G. Henderson makes free throw 1 of 2,,88,92
392,4,4:48.0,,U. Haslem enters the game for H. Whiteside,88,92
393,4,4:48.0,G. Henderson makes free throw 2 of 2,,89,92
394,4,4:24.0,,G. Dragić makes 2-pt layup from 1 ft (assist by U. Haslem),89,94
395,4,4:08.0,G. Henderson misses 2-pt jump shot from 17 ft,,89,94
396,4,4:07.0,,Defensive rebound by U. Haslem,89,94
397,4,3:57.0,,D. Wade misses 2-pt jump shot from 8 ft,89,94
398,4,3:56.0,,Offensive rebound by U. Haslem,89,94
399,4,3:54.0,,U. Haslem misses 2-pt layup from 1 ft (block by B. Biyombo),89,94
400,4,3:53.0,Defensive rebound by M. Williams,,89,94
401,4,3:39.0,G. Henderson makes 2-pt jump shot from 16 ft,,91,94
402,4,3:17.0,,G. Dragić makes 2-pt jump shot from 1 ft,91,96
403,4,3:17.0,,Shooting foul by B. Biyombo (drawn by G. Dragić),91,96
404,4,3:17.0,,T. Johnson enters the game for J. Ennis,91,96
405,4,3:17.0,,G. Dragić makes free throw 1 of 1,91,97
406,4,3:05.0,Turnover by K. Walker (bad pass),,91,97
407,4,2:46.0,,D. Wade misses 2-pt jump shot from 14 ft,91,97
408,4,2:45.0,Defensive rebound by B. Biyombo,,91,97
409,4,2:26.0,M. Williams misses 2-pt hook shot from 10 ft,,91,97
410,4,2:25.0,Offensive rebound by M. Williams,,91,97
411,4,2:24.0,M. Williams misses 2-pt tip-in at rim,,91,97
412,4,2:23.0,,Defensive rebound by T. Johnson,91,97
413,4,2:05.0,,Turnover by D. Wade (bad pass; steal by K. Walker),91,97
414,4,1:59.0,M. Williams misses 3-pt jump shot from 24 ft,,91,97
415,4,1:58.0,,Defensive rebound by D. Wade,91,97
416,4,1:37.0,,G. Dragić makes 2-pt jump shot from 14 ft,91,99
417,4,1:37.0,Charlotte full timeout,,91,99
418,4,1:29.0,K. Walker makes 2-pt jump shot from 17 ft,,93,99
419,4,1:03.0,,Turnover by D. Wade (bad pass; steal by K. Walker),93,99
420,4,1:01.0,Shooting foul by T. Johnson (drawn by G. Henderson),,93,99
421,4,1:01.0,G. Henderson makes free throw 1 of 2,,94,99
422,4,1:01.0,G. Henderson makes free throw 2 of 2,,95,99
423,4,0:39.0,,L. Deng makes 2-pt jump shot from 16 ft (assist by T. Johnson),95,101
424,4,0:30.0,Shooting foul by D. Wade (drawn by K. Walker),,95,101
425,4,0:30.0,K. Walker misses free throw 1 of 2,,95,101
426,4,0:30.0,Offensive rebound by Team,,95,101
427,4,0:30.0,J. Taylor enters the game for M. Williams,,95,101
428,4,0:30.0,K. Walker misses free throw 2 of 2,,95,101
429,4,0:28.0,Offensive rebound by Team,,95,101
430,4,0:28.0,M. Williams enters the game for J. Taylor,,95,101
431,4,0:24.0,M. Williams makes 2-pt layup from 1 ft,,97,101
432,4,0:23.0,,Personal foul by G. Henderson (drawn by D. Wade),97,101
433,4,0:23.0,,D. Wade makes free throw 1 of 2,97,102
434,4,0:23.0,,D. Wade makes free throw 2 of 2,97,103
435,4,0:15.0,G. Henderson makes 3-pt jump shot from 25 ft (assist by K. Walker),,100,103
436,4,0:08.0,,Personal foul by G. Henderson (drawn by G. Dragić),100,103
437,4,0:08.0,P. Hairston enters the game for G. Henderson,,100,103
438,4,0:08.0,,G. Dragić makes free throw 1 of 2,100,104
439,4,0:08.0,,G. Dragić makes free throw 2 of 2,100,105
440,4,0:08.0,Charlotte full timeout,,100,105
441,4,0:05.0,M. Williams misses 3-pt jump shot from 25 ft,,100,105
442,4,0:04.0,,Defensive rebound by U. Haslem,100,105
