,QUARTER,TIME_REMAINING,DENVER_ACTION,GOLDEN STATE_ACTION,DENVER_SCORE,GOLDEN STATE_SCORE
388,4,5:15.0,Defensive rebound by G. Harris,,68,107
389,4,5:04.0,G. Harris misses 2-pt jump shot from 15 ft,,68,107
390,4,5:04.0,,Defensive rebound by B. Rush,68,107
391,4,4:58.0,,L. Barbosa misses 2-pt layup from 1 ft,68,107
392,4,4:57.0,Defensive rebound by J. Nurkić,,68,107
393,4,4:50.0,Shooting foul by J. McAdoo (drawn by J. Hickson),,68,107
394,4,4:50.0,J. Hickson makes free throw 1 of 2,,69,107
395,4,4:50.0,J. Hickson misses free throw 2 of 2,,69,107
396,4,4:49.0,,Defensive rebound by Team,69,107
397,4,4:26.0,,J. McAdoo misses 2-pt jump shot from 3 ft,69,107
398,4,4:24.0,Defensive rebound by J. Nurkić,,69,107
399,4,4:21.0,G. Harris misses 3-pt jump shot from 25 ft,,69,107
400,4,4:20.0,,Defensive rebound by L. Barbosa,69,107
401,4,4:14.0,,Shooting foul by J. Nurkić (drawn by J. McAdoo),69,107
402,4,4:14.0,A. Gee enters the game for J. Nurkić,,69,107
403,4,4:14.0,,J. McAdoo makes free throw 1 of 2,69,108
404,4,4:14.0,,J. McAdoo misses free throw 2 of 2,69,108
405,4,4:13.0,Defensive rebound by G. Harris,,69,108
406,4,3:55.0,J. Hickson makes 2-pt dunk at rim (assist by R. Foye),,71,108
407,4,3:41.0,,Turnover by J. Holiday (lost ball; steal by A. Gee),71,108
408,4,3:37.0,Shooting foul by B. Rush (drawn by A. Gee),,71,108
409,4,3:37.0,A. Gee makes free throw 1 of 2,,72,108
410,4,3:37.0,A. Gee makes free throw 2 of 2,,73,108
411,4,3:29.0,,L. Barbosa makes 3-pt jump shot from 28 ft (assist by S. Livingston),73,111
412,4,3:13.0,Turnover by R. Foye (bad pass; steal by S. Livingston),,73,111
413,4,3:05.0,,L. Barbosa makes 2-pt layup from 1 ft (assist by J. Holiday),73,113
414,4,2:50.0,E. Green makes 2-pt jump shot from 7 ft (assist by R. Foye),,75,113
415,4,2:29.0,,S. Livingston makes 2-pt hook shot from 12 ft,75,115
416,4,2:08.0,Denver full timeout,,75,115
417,4,2:05.0,E. Green misses 2-pt jump shot from 4 ft,,75,115
418,4,2:04.0,Offensive rebound by J. Hickson,,75,115
419,4,2:02.0,J. Hickson misses 2-pt layup from 2 ft,,75,115
420,4,2:00.0,,Defensive rebound by J. McAdoo,75,115
421,4,1:49.0,,J. McAdoo makes 2-pt layup at rim (assist by S. Livingston),75,117
422,4,1:49.0,,Shooting foul by R. Foye (drawn by J. McAdoo),75,117
423,4,1:49.0,,J. McAdoo makes free throw 1 of 1,75,118
424,4,1:37.0,G. Harris misses 3-pt jump shot from 27 ft,,75,118
425,4,1:35.0,,Defensive rebound by B. Rush,75,118
426,4,1:19.0,,Turnover by L. Barbosa (bad pass; steal by G. Harris),75,118
427,4,1:16.0,G. Harris makes 2-pt layup from 1 ft,,77,118
428,4,0:54.0,,S. Livingston makes 2-pt dunk at rim (assist by L. Barbosa),77,120
429,4,0:44.0,E. Green makes 2-pt jump shot from 17 ft,,79,120
430,4,0:31.0,,J. McAdoo makes 2-pt layup from 2 ft (assist by J. Holiday),79,122
431,4,0:18.0,E. Green misses 2-pt jump shot from 7 ft,,79,122
432,4,0:17.0,,Defensive rebound by J. McAdoo,79,122
