,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DENVER_ACTION,PHILADELPHIA_SCORE,DENVER_SCORE
391,4,7:12.0,I. Smith makes 2-pt layup from 2 ft,,77,79
392,4,6:56.0,,J. Nelson misses 2-pt layup from 2 ft,77,79
393,4,6:53.0,,Offensive rebound by W. Barton,77,79
394,4,6:50.0,,Turnover by J. Nelson (lost ball; steal by H. Thompson),77,79
395,4,6:43.0,I. Smith misses 2-pt layup from 1 ft,,77,79
396,4,6:41.0,Offensive rebound by J. Richardson,,77,79
397,4,6:41.0,J. Richardson misses 2-pt layup from 1 ft,,77,79
398,4,6:39.0,,Defensive rebound by R. Foye,77,79
399,4,6:30.0,,J. Nelson misses 3-pt jump shot from 25 ft,77,79
400,4,6:29.0,Defensive rebound by J. Richardson,,77,79
401,4,6:20.0,J. Grant misses 3-pt jump shot from 22 ft,,77,79
402,4,6:19.0,Offensive rebound by N. Noel,,77,79
403,4,6:16.0,N. Noel makes 2-pt layup at rim,,79,79
404,4,5:56.0,,Turnover by W. Barton (lost ball; steal by N. Noel),79,79
405,4,5:55.0,Personal take foul by J. Nelson (drawn by I. Smith),,79,79
406,4,5:55.0,Official timeout,,79,79
407,4,5:55.0,R. Covington enters the game for J. Richardson,,79,79
408,4,5:55.0,I. Canaan enters the game for I. Smith,,79,79
409,4,5:55.0,,K. Faried enters the game for W. Barton,79,79
410,4,5:55.0,,T. Lawson enters the game for J. Hickson,79,79
411,4,5:36.0,H. Thompson makes 2-pt jump shot from 16 ft,,81,79
412,4,5:10.0,,K. Faried misses 2-pt jump shot from 6 ft,81,79
413,4,5:08.0,,Offensive rebound by K. Faried,81,79
414,4,5:08.0,,K. Faried misses 2-pt layup from 1 ft (block by J. Grant),81,79
415,4,5:06.0,Defensive rebound by I. Canaan,,81,79
416,4,4:44.0,H. Thompson misses 2-pt jump shot from 10 ft,,81,79
417,4,4:43.0,,Defensive rebound by J. Nelson,81,79
418,4,4:38.0,Violation by R. Covington (kicked ball),,81,79
419,4,4:26.0,,J. Nelson makes 2-pt layup from 2 ft (assist by T. Lawson),81,81
420,4,4:10.0,R. Covington makes 3-pt jump shot from 25 ft (assist by J. Grant),,84,81
421,4,3:52.0,,T. Lawson misses 2-pt jump shot from 7 ft (block by N. Noel),84,81
422,4,3:50.0,,Offensive rebound by J. Nelson,84,81
423,4,3:47.0,,J. Nelson makes 2-pt jump shot from 5 ft,84,83
424,4,3:25.0,I. Canaan makes 3-pt jump shot from 25 ft,,87,83
425,4,3:07.0,,J. Nelson misses 2-pt jump shot from 20 ft,87,83
426,4,3:05.0,,Offensive rebound by K. Faried,87,83
427,4,3:03.0,,K. Faried misses 2-pt layup from 2 ft,87,83
428,4,3:02.0,Defensive rebound by I. Canaan,,87,83
429,4,2:58.0,I. Canaan misses 3-pt jump shot from 25 ft,,87,83
430,4,2:58.0,,Defensive rebound by Team,87,83
431,4,2:58.0,,Denver full timeout,87,83
432,4,2:42.0,,W. Chandler misses 3-pt jump shot from 25 ft (block by J. Grant),87,83
433,4,2:40.0,Defensive rebound by I. Canaan,,87,83
434,4,2:30.0,R. Covington misses 2-pt jump shot from 13 ft,,87,83
435,4,2:28.0,,Defensive rebound by W. Chandler,87,83
436,4,2:19.0,,R. Foye misses 3-pt jump shot from 24 ft,87,83
437,4,2:18.0,Defensive rebound by N. Noel,,87,83
438,4,2:07.0,Personal foul by R. Foye (drawn by I. Canaan),,87,83
439,4,1:56.0,H. Thompson makes 3-pt jump shot from 23 ft (assist by I. Canaan),,90,83
440,4,1:38.0,,Turnover by W. Chandler (bad pass; steal by N. Noel),90,83
441,4,1:26.0,Shooting foul by W. Chandler (drawn by N. Noel),,90,83
442,4,1:26.0,N. Noel misses free throw 1 of 2,,90,83
443,4,1:26.0,Offensive rebound by Team,,90,83
444,4,1:26.0,I. Smith enters the game for H. Thompson,,90,83
445,4,1:26.0,N. Noel misses free throw 2 of 2,,90,83
446,4,1:25.0,,Defensive rebound by W. Chandler,90,83
447,4,1:14.0,,J. Nelson misses 3-pt jump shot from 25 ft,90,83
448,4,1:13.0,Defensive rebound by N. Noel,,90,83
449,4,1:10.0,Personal take foul by K. Faried (drawn by I. Canaan),,90,83
450,4,1:10.0,I. Canaan misses free throw 1 of 2,,90,83
451,4,1:10.0,Offensive rebound by Team,,90,83
452,4,1:10.0,I. Canaan makes free throw 2 of 2,,91,83
453,4,1:10.0,,Denver full timeout,91,83
454,4,1:08.0,,Turnover by W. Chandler (bad pass; steal by N. Noel),91,83
455,4,1:07.0,N. Noel makes 2-pt dunk at rim,,93,83
456,4,1:07.0,,Denver full timeout,93,83
457,4,0:57.0,,W. Chandler misses 2-pt jump shot from 5 ft,93,83
458,4,0:55.0,Defensive rebound by N. Noel,,93,83
459,4,0:51.0,Personal take foul by R. Foye (drawn by I. Canaan),,93,83
460,4,0:51.0,I. Canaan makes free throw 1 of 2,,94,83
461,4,0:51.0,J. Sampson enters the game for N. Noel,,94,83
462,4,0:51.0,I. Canaan makes free throw 2 of 2,,95,83
463,4,0:42.0,,T. Lawson makes 2-pt jump shot from 12 ft,95,85
464,4,0:42.0,Philadelphia full timeout,,95,85
465,4,0:39.0,Personal take foul by R. Foye (drawn by I. Canaan),,95,85
466,4,0:39.0,I. Canaan makes free throw 1 of 2,,96,85
467,4,0:39.0,I. Canaan makes free throw 2 of 2,,97,85
468,4,0:32.0,,W. Chandler misses 3-pt jump shot from 27 ft,97,85
469,4,0:31.0,Defensive rebound by R. Covington,,97,85
470,4,0:31.0,Personal foul by K. Faried (drawn by R. Covington),,97,85
471,4,0:31.0,,G. Harris enters the game for K. Faried,97,85
472,4,0:31.0,R. Covington makes free throw 1 of 2,,98,85
473,4,0:31.0,R. Covington makes free throw 2 of 2,,99,85
474,4,0:25.0,,T. Lawson misses 3-pt jump shot from 26 ft,99,85
475,4,0:24.0,Defensive rebound by Team,,99,85
