,QUARTER,TIME_REMAINING,DALLAS_ACTION,MEMPHIS_ACTION,DALLAS_SCORE,MEMPHIS_SCORE
386,4,4:39.0,Offensive rebound by T. Chandler,,96,101
387,4,4:39.0,,Loose ball foul by T. Prince (drawn by T. Chandler),96,101
388,4,4:32.0,D. Harris makes 3-pt jump shot from 24 ft,,99,101
389,4,4:05.0,,T. Prince misses 2-pt jump shot from 12 ft,99,101
390,4,4:04.0,Defensive rebound by C. Parsons,,99,101
391,4,3:43.0,J. Barea misses 3-pt jump shot from 26 ft,,99,101
392,4,3:42.0,,Defensive rebound by B. Udrih,99,101
393,4,3:27.0,,B. Udrih makes 2-pt layup from 2 ft (assist by M. Gasol),99,103
394,4,3:27.0,Dallas full timeout,,99,103
395,4,3:27.0,,T. Allen enters the game for J. Leuer,99,103
396,4,3:27.0,,Z. Randolph enters the game for B. Udrih,99,103
397,4,3:27.0,D. Nowitzki enters the game for J. Crowder,,99,103
398,4,3:06.0,J. Barea misses 3-pt jump shot from 23 ft,,99,103
399,4,3:05.0,,Defensive rebound by T. Prince,99,103
400,4,2:47.0,,T. Prince makes 3-pt jump shot from 22 ft (assist by M. Gasol),99,106
401,4,2:24.0,Shooting foul by M. Gasol (drawn by D. Harris),,99,106
402,4,2:24.0,D. Harris misses free throw 1 of 2,,99,106
403,4,2:24.0,Offensive rebound by Team,,99,106
404,4,2:24.0,D. Harris makes free throw 2 of 2,,100,106
405,4,2:08.0,,M. Conley makes 2-pt jump shot from 21 ft (assist by M. Gasol),100,108
406,4,2:01.0,Personal foul by M. Gasol (drawn by D. Harris),,100,108
407,4,1:50.0,J. Barea makes 2-pt jump shot from 6 ft,,102,108
408,4,1:29.0,,Z. Randolph misses 2-pt jump shot from 3 ft,102,108
409,4,1:28.0,,Offensive rebound by M. Gasol,102,108
410,4,1:28.0,,M. Gasol makes 2-pt layup from 2 ft,102,110
411,4,1:28.0,Dallas full timeout,,102,110
412,4,1:21.0,C. Parsons misses 2-pt jump shot from 10 ft,,102,110
413,4,1:21.0,,Defensive rebound by Z. Randolph,102,110
414,4,1:04.0,,T. Allen misses 2-pt jump shot from 10 ft,102,110
415,4,1:04.0,Defensive rebound by C. Parsons,,102,110
416,4,0:58.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,102,110
417,4,0:57.0,,Defensive rebound by T. Prince,102,110
418,4,0:52.0,,Personal take foul by J. Barea (drawn by M. Conley),102,110
419,4,0:52.0,J. Crowder enters the game for D. Nowitzki,,102,110
420,4,0:52.0,B. Wright enters the game for T. Chandler,,102,110
421,4,0:49.0,,Personal take foul by J. Crowder (drawn by T. Allen),102,110
422,4,0:49.0,,T. Allen makes free throw 1 of 2,102,111
423,4,0:49.0,C. Villanueva enters the game for D. Harris,,102,111
424,4,0:49.0,,T. Allen makes free throw 2 of 2,102,112
425,4,0:34.0,J. Barea misses 2-pt jump shot from 9 ft,,102,112
426,4,0:33.0,,Defensive rebound by M. Gasol,102,112
427,4,0:33.0,,Personal take foul by B. Wright (drawn by M. Gasol),102,112
428,4,0:33.0,,M. Gasol makes free throw 1 of 2,102,113
429,4,0:33.0,,N. Calathes enters the game for Z. Randolph,102,113
430,4,0:33.0,G. Smith enters the game for C. Parsons,,102,113
431,4,0:33.0,,M. Gasol makes free throw 2 of 2,102,114
432,4,0:21.0,C. Villanueva makes 3-pt jump shot from 24 ft (assist by J. Crowder),,105,114
