,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW ORLEANS_ACTION,CLEVELAND_SCORE,NEW ORLEANS_SCORE
391,4,0:50.0,,L. Babbitt enters the game for A. Rivers,107,112
392,4,0:50.0,,R. Anderson enters the game for D. Cunningham,107,112
393,4,0:50.0,S. Marion enters the game for J. Jones,,107,112
394,4,0:39.0,,L. Babbitt makes 3-pt jump shot from 25 ft (assist by J. Holiday),107,115
395,4,0:39.0,Cleveland full timeout,,107,115
396,4,0:39.0,J. Jones enters the game for S. Marion,,107,115
397,4,0:33.0,K. Irving misses 3-pt jump shot from 24 ft,,107,115
398,4,0:32.0,Offensive rebound by T. Thompson,,107,115
399,4,0:24.0,J. Harris misses 3-pt jump shot from 23 ft,,107,115
400,4,0:21.0,Offensive rebound by K. Irving,,107,115
401,4,0:18.0,K. Love misses 3-pt jump shot from 26 ft,,107,115
402,4,0:17.0,Offensive rebound by K. Love,,107,115
403,4,0:15.0,K. Love makes 2-pt layup from 3 ft,,109,115
404,4,0:13.0,,Personal take foul by J. Jones (drawn by T. Evans),109,115
405,4,0:13.0,,T. Evans makes free throw 1 of 2,109,116
406,4,0:13.0,,T. Evans makes free throw 2 of 2,109,117
407,4,0:13.0,Cleveland full timeout,,109,117
408,4,0:06.0,J. Jones makes 3-pt jump shot from 26 ft (assist by J. Harris),,112,117
409,4,0:05.0,,Personal take foul by K. Love (drawn by J. Holiday),112,117
410,4,0:05.0,,J. Holiday makes free throw 1 of 2,112,118
411,4,0:05.0,,J. Holiday makes free throw 2 of 2,112,119
412,4,0:02.0,K. Irving makes 2-pt layup from 1 ft (assist by K. Love),,114,119
