,QUARTER,TIME_REMAINING,TORONTO_ACTION,BROOKLYN_ACTION,TORONTO_SCORE,BROOKLYN_SCORE
382,4,3:25.0,Toronto full timeout,,101,101
383,4,3:25.0,Violation by J. Valančiūnas (lane),,101,101
384,4,3:25.0,,D. Williams makes free throw 2 of 2,101,102
385,4,3:12.0,Shooting foul by T. Young (drawn by J. Valančiūnas),,101,102
386,4,3:12.0,J. Valančiūnas misses free throw 1 of 2,,101,102
387,4,3:12.0,Offensive rebound by Team,,101,102
388,4,3:12.0,J. Valančiūnas makes free throw 2 of 2,,102,102
389,4,2:53.0,,B. Lopez makes 2-pt hook shot from 7 ft (assist by M. Brown),102,104
390,4,2:31.0,Toronto full timeout,,102,104
391,4,2:31.0,G. Vásquez enters the game for T. Ross,,102,104
392,4,2:27.0,D. DeRozan misses 2-pt jump shot from 16 ft,,102,104
393,4,2:26.0,,Defensive rebound by J. Johnson,102,104
394,4,2:13.0,,B. Lopez misses 2-pt hook shot from 10 ft,102,104
395,4,2:12.0,Defensive rebound by P. Patterson,,102,104
396,4,1:52.0,D. DeRozan misses 2-pt jump shot from 8 ft,,102,104
397,4,1:51.0,Offensive rebound by J. Valančiūnas,,102,104
398,4,1:50.0,J. Valančiūnas misses 2-pt tip-in from 1 ft,,102,104
399,4,1:49.0,Offensive rebound by Team,,102,104
400,4,1:41.0,L. Williams makes 3-pt jump shot from 25 ft (assist by P. Patterson),,105,104
401,4,1:24.0,,D. Williams misses 2-pt jump shot from 16 ft,105,104
402,4,1:23.0,,Offensive rebound by T. Young,105,104
403,4,1:22.0,,T. Young makes 2-pt layup from 2 ft,105,106
404,4,1:05.0,D. DeRozan makes 2-pt jump shot from 4 ft,,107,106
405,4,0:46.0,,D. Williams makes 3-pt jump shot from 25 ft (assist by J. Johnson),107,109
406,4,0:46.0,Toronto full timeout,,107,109
407,4,0:37.0,D. DeRozan makes 2-pt jump shot from 17 ft,,109,109
408,4,0:27.0,,D. Williams misses 2-pt jump shot from 5 ft,109,109
409,4,0:25.0,,Offensive rebound by B. Lopez,109,109
410,4,0:24.0,,B. Lopez misses 2-pt tip-in from 1 ft,109,109
411,4,0:23.0,,Offensive rebound by T. Young,109,109
412,4,0:22.0,,T. Young makes 2-pt tip-in from 1 ft,109,111
413,4,0:13.0,D. DeRozan misses 2-pt jump shot from 8 ft,,109,111
414,4,0:12.0,,Defensive rebound by T. Young,109,111
415,4,0:10.0,,Clear path foul by D. DeRozan,109,111
416,4,0:10.0,,J. Johnson makes clear path free throw 1 of 2,109,112
417,4,0:10.0,,J. Johnson makes clear path free throw 2 of 2,109,113
418,4,0:10.0,,Brooklyn full timeout,109,113
419,4,0:10.0,J. Johnson enters the game for J. Valančiūnas,,109,113
420,4,0:10.0,T. Ross enters the game for G. Vásquez,,109,113
421,4,0:08.0,,Personal foul by J. Johnson (drawn by J. Johnson),109,113
422,4,0:08.0,,J. Johnson makes free throw 1 of 2,109,114
423,4,0:08.0,J. Valančiūnas enters the game for J. Johnson,,109,114
424,4,0:08.0,,J. Johnson misses free throw 2 of 2,109,114
425,4,0:07.0,Defensive rebound by J. Valančiūnas,,109,114
426,4,0:01.0,J. Valančiūnas misses 3-pt jump shot from 35 ft,,109,114
427,4,0:00.0,,Defensive rebound by M. Brown,109,114
