,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SAN ANTONIO_ACTION,MEMPHIS_SCORE,SAN ANTONIO_SCORE
384,4,1:06.0,,T. Parker makes 2-pt layup from 1 ft (assist by T. Duncan),89,101
385,4,0:51.0,J. Green misses 2-pt jump shot from 6 ft (block by T. Duncan),,89,101
386,4,0:50.0,,Defensive rebound by K. Leonard,89,101
387,4,0:42.0,,San Antonio full timeout,89,101
388,4,0:42.0,,M. Bonner enters the game for K. Leonard,89,101
389,4,0:42.0,,A. Baynes enters the game for T. Duncan,89,101
390,4,0:42.0,,R. Williams enters the game for T. Splitter,89,101
391,4,0:42.0,,C. Joseph enters the game for T. Parker,89,101
392,4,0:42.0,,M. Belinelli enters the game for M. Ginóbili,89,101
393,4,0:42.0,J. Adams enters the game for Z. Randolph,,89,101
394,4,0:42.0,N. Calathes enters the game for M. Gasol,,89,101
395,4,0:42.0,B. Udrih enters the game for C. Lee,,89,101
396,4,0:42.0,J. Green enters the game for M. Conley,,89,101
397,4,0:29.0,,A. Baynes makes 2-pt hook shot from 9 ft,89,103
398,4,0:17.0,J. Adams misses 2-pt jump shot from 21 ft,,89,103
399,4,0:16.0,,Defensive rebound by C. Joseph,89,103
