,QUARTER,TIME_REMAINING,TORONTO_ACTION,MEMPHIS_ACTION,TORONTO_SCORE,MEMPHIS_SCORE
388,4,4:26.0,,N. Calathes misses 2-pt layup from 1 ft (block by T. Ross),70,73
389,4,4:23.0,Defensive rebound by J. Valančiūnas,,70,73
390,4,4:15.0,T. Ross misses 3-pt jump shot from 23 ft,,70,73
391,4,4:15.0,,Defensive rebound by M. Gasol,70,73
392,4,4:09.0,,M. Conley misses 2-pt layup at rim,70,73
393,4,4:07.0,,Offensive rebound by Z. Randolph,70,73
394,4,4:07.0,,Z. Randolph makes 2-pt tip-in at rim,70,75
395,4,3:47.0,J. Valančiūnas misses 2-pt hook shot from 5 ft,,70,75
396,4,3:45.0,,Defensive rebound by M. Gasol,70,75
397,4,3:35.0,,Z. Randolph makes 2-pt jump shot from 11 ft,70,77
398,4,3:34.0,Toronto full timeout,,70,77
399,4,3:34.0,L. Williams enters the game for T. Ross,,70,77
400,4,3:22.0,Personal foul by Z. Randolph (drawn by A. Johnson),,70,77
401,4,3:14.0,K. Lowry makes 3-pt jump shot from 23 ft (assist by A. Johnson),,73,77
402,4,2:53.0,,Shooting foul by J. Valančiūnas (drawn by Z. Randolph),73,77
403,4,2:53.0,,Memphis full timeout,73,77
404,4,2:53.0,,J. Green enters the game for N. Calathes,73,77
405,4,2:53.0,,Z. Randolph misses free throw 1 of 2,73,77
406,4,2:53.0,,Offensive rebound by Team,73,77
407,4,2:53.0,,Z. Randolph misses free throw 2 of 2,73,77
408,4,2:52.0,,Offensive rebound by M. Gasol,73,77
409,4,2:40.0,,Personal foul by L. Williams (drawn by M. Gasol),73,77
410,4,2:40.0,,M. Gasol makes free throw 1 of 2,73,78
411,4,2:40.0,,M. Gasol makes free throw 2 of 2,73,79
412,4,2:25.0,K. Lowry misses 3-pt jump shot from 25 ft,,73,79
413,4,2:24.0,,Defensive rebound by J. Green,73,79
414,4,2:13.0,,M. Conley makes 3-pt jump shot from 25 ft,73,82
415,4,1:53.0,L. Williams misses 2-pt jump shot from 7 ft,,73,82
416,4,1:51.0,,Defensive rebound by Z. Randolph,73,82
417,4,1:47.0,,Z. Randolph makes 2-pt layup at rim,73,84
418,4,1:47.0,Toronto full timeout,,73,84
419,4,1:47.0,P. Patterson enters the game for J. Valančiūnas,,73,84
420,4,1:42.0,K. Lowry misses 2-pt layup at rim (block by Z. Randolph),,73,84
421,4,1:42.0,Offensive rebound by Team,,73,84
422,4,1:34.0,K. Lowry misses 2-pt jump shot from 6 ft (block by M. Gasol),,73,84
423,4,1:32.0,,Defensive rebound by C. Lee,73,84
424,4,1:27.0,,Turnover by M. Conley (lost ball),73,84
425,4,1:27.0,,Loose ball foul by M. Conley (drawn by P. Patterson),73,84
426,4,1:27.0,P. Patterson makes free throw 1 of 2,,74,84
427,4,1:27.0,P. Patterson makes free throw 2 of 2,,75,84
428,4,1:20.0,,M. Conley makes 2-pt layup at rim,75,86
429,4,1:13.0,L. Williams makes 2-pt jump shot from 8 ft,,77,86
430,4,0:50.0,,M. Gasol makes 2-pt layup from 1 ft (assist by C. Lee),77,88
431,4,0:45.0,K. Lowry misses 2-pt jump shot from 16 ft,,77,88
432,4,0:44.0,,Defensive rebound by M. Gasol,77,88
433,4,0:44.0,Loose ball foul by K. Lowry (drawn by M. Gasol),,77,88
434,4,0:44.0,,M. Gasol makes free throw 1 of 2,77,89
435,4,0:44.0,,M. Gasol makes free throw 2 of 2,77,90
436,4,0:44.0,Toronto full timeout,,77,90
437,4,0:44.0,G. Vásquez enters the game for D. DeRozan,,77,90
438,4,0:37.0,Shooting foul by M. Conley (drawn by L. Williams),,77,90
439,4,0:37.0,L. Williams makes free throw 1 of 3,,78,90
440,4,0:37.0,L. Williams makes free throw 2 of 3,,79,90
441,4,0:37.0,L. Williams makes free throw 3 of 3,,80,90
442,4,0:35.0,,Personal take foul by P. Patterson (drawn by M. Conley),80,90
443,4,0:35.0,,M. Conley makes free throw 1 of 2,80,91
444,4,0:35.0,,M. Conley misses free throw 2 of 2,80,91
445,4,0:35.0,Defensive rebound by A. Johnson,,80,91
446,4,0:30.0,L. Williams misses 3-pt jump shot from 28 ft,,80,91
447,4,0:27.0,Offensive rebound by K. Lowry,,80,91
448,4,0:25.0,K. Lowry misses 3-pt jump shot from 23 ft,,80,91
449,4,0:23.0,,Defensive rebound by Z. Randolph,80,91
450,4,0:22.0,,Turnover by Z. Randolph (lost ball),80,91
451,4,0:22.0,,T. Allen enters the game for M. Conley,80,91
452,4,0:22.0,,Violation by Team (delay of game),80,91
453,4,0:18.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by L. Williams),,83,91
454,4,0:17.0,,Personal take foul by L. Williams (drawn by C. Lee),83,91
455,4,0:17.0,,C. Lee misses free throw 1 of 2,83,91
456,4,0:17.0,,Offensive rebound by Team,83,91
457,4,0:17.0,,C. Lee makes free throw 2 of 2,83,92
458,4,0:12.0,Personal foul by T. Allen (drawn by K. Lowry),,83,92
459,4,0:12.0,K. Lowry makes free throw 1 of 2,,84,92
460,4,0:12.0,K. Lowry misses free throw 2 of 2,,84,92
461,4,0:11.0,Offensive rebound by P. Patterson,,84,92
462,4,0:03.0,L. Williams makes 2-pt jump shot from 5 ft,,86,92
