,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ORLANDO_ACTION,PHILADELPHIA_SCORE,ORLANDO_SCORE
389,4,4:15.0,,Shooting foul by J. Sampson (drawn by N. Vučević),84,91
390,4,4:15.0,,N. Vučević misses free throw 1 of 2,84,91
391,4,4:15.0,,Offensive rebound by Team,84,91
392,4,4:15.0,,N. Vučević makes free throw 2 of 2,84,92
393,4,4:07.0,I. Canaan misses 3-pt jump shot from 26 ft,,84,92
394,4,4:02.0,,Defensive rebound by V. Oladipo,84,92
395,4,3:47.0,,Personal foul by I. Canaan (drawn by E. Payton),84,92
396,4,3:47.0,,E. Payton makes free throw 1 of 2,84,93
397,4,3:47.0,,E. Payton misses free throw 2 of 2,84,93
398,4,3:47.0,Defensive rebound by I. Canaan,,84,93
399,4,3:38.0,J. Sampson makes 2-pt layup from 2 ft (assist by I. Canaan),,86,93
400,4,3:36.0,,Orlando full timeout,86,93
401,4,3:34.0,,Personal foul by I. Canaan (drawn by E. Payton),86,93
402,4,3:34.0,,E. Payton misses free throw 1 of 2,86,93
403,4,3:34.0,,Offensive rebound by Team,86,93
404,4,3:34.0,,E. Payton makes free throw 2 of 2,86,94
405,4,3:23.0,J. Sampson makes 3-pt jump shot from 23 ft (assist by N. Noel),,89,94
406,4,2:58.0,,N. Vučević misses 2-pt layup from 2 ft,89,94
407,4,2:58.0,Defensive rebound by R. Covington,,89,94
408,4,2:39.0,J. Sampson makes 2-pt dunk at rim (assist by N. Noel),,91,94
409,4,2:31.0,,Personal foul by I. Canaan (drawn by E. Payton),91,94
410,4,2:31.0,,E. Payton misses free throw 1 of 2,91,94
411,4,2:31.0,,Offensive rebound by Team,91,94
412,4,2:31.0,,E. Payton misses free throw 2 of 2,91,94
413,4,2:30.0,Defensive rebound by H. Thompson,,91,94
414,4,2:22.0,Turnover by R. Covington (bad pass),,91,94
415,4,2:22.0,Loose ball foul by I. Canaan (drawn by E. Payton),,91,94
416,4,2:22.0,,E. Payton makes free throw 1 of 2,91,95
417,4,2:22.0,,E. Payton makes free throw 2 of 2,91,96
418,4,2:15.0,Philadelphia full timeout,,91,96
419,4,2:15.0,T. Frazier enters the game for I. Canaan,,91,96
420,4,2:02.0,Shooting foul by V. Oladipo (drawn by J. Sampson),,91,96
421,4,2:02.0,J. Sampson makes free throw 1 of 2,,92,96
422,4,2:02.0,,L. Ridnour enters the game for E. Payton,92,96
423,4,2:02.0,J. Sampson makes free throw 2 of 2,,93,96
424,4,1:45.0,,Turnover by V. Oladipo (bad pass; steal by N. Noel),93,96
425,4,1:37.0,J. Sampson makes 2-pt layup from 2 ft (assist by H. Thompson),,95,96
426,4,1:37.0,,Orlando full timeout,95,96
427,4,1:37.0,,E. Payton enters the game for L. Ridnour,95,96
428,4,1:25.0,,Away from play foul by H. Thompson (drawn by V. Oladipo),95,96
429,4,1:25.0,I. Canaan enters the game for T. Frazier,,95,96
430,4,1:25.0,,V. Oladipo makes free throw 1 of 1,95,97
431,4,1:12.0,,V. Oladipo misses 2-pt layup at rim (block by H. Thompson),95,97
432,4,1:12.0,,Offensive rebound by Team,95,97
433,4,1:05.0,,Shooting foul by R. Covington (drawn by W. Green),95,97
434,4,1:05.0,T. Frazier enters the game for R. Covington,,95,97
435,4,1:05.0,,W. Green makes free throw 1 of 2,95,98
436,4,1:05.0,,W. Green makes free throw 2 of 2,95,99
437,4,1:01.0,,Offensive charge foul by T. Frazier (drawn by V. Oladipo),95,99
438,4,1:01.0,Turnover by H. Thompson (offensive foul),,95,99
439,4,0:48.0,,N. Vučević makes 2-pt dunk at rim (assist by V. Oladipo),95,101
440,4,0:48.0,Philadelphia full timeout,,95,101
441,4,0:31.0,I. Canaan makes 3-pt jump shot from 26 ft (assist by T. Frazier),,98,101
442,4,0:31.0,,Orlando full timeout,98,101
443,4,0:24.0,,Orlando full timeout,98,101
444,4,0:14.0,,Personal foul by N. Noel (drawn by V. Oladipo),98,101
445,4,0:14.0,,V. Oladipo makes free throw 1 of 2,98,102
446,4,0:14.0,,V. Oladipo makes free throw 2 of 2,98,103
447,4,0:05.0,I. Canaan misses 3-pt jump shot from 27 ft (block by N. Vučević),,98,103
448,4,0:02.0,,Defensive rebound by N. Vučević,98,103
