,QUARTER,TIME_REMAINING,DALLAS_ACTION,GOLDEN STATE_ACTION,DALLAS_SCORE,GOLDEN STATE_SCORE
384,4,7:03.0,,Turnover by D. Green (lost ball; steal by T. Chandler),103,112
385,4,6:57.0,C. Parsons makes 2-pt layup at rim (assist by A. Aminu),,105,112
386,4,6:57.0,Shooting foul by A. Iguodala (drawn by C. Parsons),,105,112
387,4,6:57.0,,K. Thompson enters the game for L. Barbosa,105,112
388,4,6:57.0,,Golden State full timeout,105,112
389,4,6:57.0,,M. Speights enters the game for A. Bogut,105,112
390,4,6:57.0,,S. Curry enters the game for S. Livingston,105,112
391,4,6:57.0,,H. Barnes enters the game for D. Green,105,112
392,4,6:57.0,C. Parsons misses free throw 1 of 1,,105,112
393,4,6:56.0,,Defensive rebound by H. Barnes,105,112
394,4,6:41.0,,S. Curry misses 3-pt jump shot from 26 ft,105,112
395,4,6:40.0,Defensive rebound by C. Parsons,,105,112
396,4,6:25.0,Shooting foul by M. Speights (drawn by T. Chandler),,105,112
397,4,6:25.0,T. Chandler makes free throw 1 of 2,,106,112
398,4,6:25.0,T. Chandler makes free throw 2 of 2,,107,112
399,4,6:02.0,,M. Speights misses 2-pt jump shot from 17 ft,107,112
400,4,6:01.0,Defensive rebound by J. Barea,,107,112
401,4,5:44.0,J. Barea misses 2-pt layup from 2 ft,,107,112
402,4,5:43.0,Offensive rebound by A. Aminu,,107,112
403,4,5:38.0,C. Parsons misses 2-pt layup from 1 ft,,107,112
404,4,5:37.0,Offensive rebound by Team,,107,112
405,4,5:23.0,J. Barea misses 2-pt layup from 2 ft,,107,112
406,4,5:22.0,,Defensive rebound by M. Speights,107,112
407,4,5:13.0,,Turnover by H. Barnes (lost ball; steal by T. Chandler),107,112
408,4,5:00.0,M. Ellis misses 2-pt jump shot from 12 ft,,107,112
409,4,4:59.0,Offensive rebound by T. Chandler,,107,112
410,4,4:56.0,Turnover by M. Ellis (bad pass; steal by A. Iguodala),,107,112
411,4,4:53.0,,A. Iguodala makes 2-pt dunk at rim,107,114
412,4,4:53.0,Dallas full timeout,,107,114
413,4,4:53.0,D. Harris enters the game for J. Barea,,107,114
414,4,4:53.0,D. Nowitzki enters the game for A. Aminu,,107,114
415,4,4:53.0,,D. Green enters the game for H. Barnes,107,114
416,4,4:53.0,,A. Bogut enters the game for M. Speights,107,114
417,4,4:36.0,D. Nowitzki misses 2-pt jump shot from 4 ft (block by D. Green),,107,114
418,4,4:33.0,Offensive rebound by T. Chandler,,107,114
419,4,4:27.0,C. Parsons misses 2-pt layup from 2 ft,,107,114
420,4,4:25.0,Offensive rebound by D. Nowitzki,,107,114
421,4,4:25.0,Shooting foul by D. Green (drawn by D. Nowitzki),,107,114
422,4,4:25.0,D. Nowitzki makes free throw 1 of 2,,108,114
423,4,4:25.0,D. Nowitzki makes free throw 2 of 2,,109,114
424,4,4:18.0,,K. Thompson misses 2-pt layup from 1 ft,109,114
425,4,4:17.0,Defensive rebound by M. Ellis,,109,114
426,4,4:00.0,Turnover by D. Nowitzki (back court),,109,114
427,4,3:50.0,,A. Iguodala makes 2-pt layup from 2 ft (assist by S. Curry),109,116
428,4,3:29.0,C. Parsons makes 2-pt jump shot from 7 ft (assist by D. Nowitzki),,111,116
429,4,3:13.0,,S. Curry makes 2-pt jump shot from 12 ft,111,118
430,4,3:03.0,T. Chandler makes 2-pt dunk at rim (assist by D. Harris),,113,118
431,4,2:46.0,,K. Thompson misses 3-pt jump shot from 23 ft,113,118
432,4,2:44.0,,Offensive rebound by A. Bogut,113,118
433,4,2:44.0,,A. Bogut makes 2-pt tip-in at rim,113,120
434,4,2:27.0,T. Chandler misses 2-pt jump shot from 19 ft,,113,120
435,4,2:26.0,,Defensive rebound by D. Green,113,120
436,4,2:16.0,,S. Curry misses 3-pt jump shot from 28 ft,113,120
437,4,2:15.0,Defensive rebound by Team,,113,120
438,4,2:01.0,Turnover by D. Harris (bad pass; steal by S. Curry),,113,120
439,4,1:59.0,,Shooting foul by D. Nowitzki (drawn by S. Curry),113,120
440,4,1:59.0,,S. Curry makes free throw 1 of 2,113,121
441,4,1:59.0,,S. Curry makes free throw 2 of 2,113,122
442,4,1:52.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,113,122
443,4,1:51.0,,Defensive rebound by A. Iguodala,113,122
444,4,1:35.0,,Shooting foul by T. Chandler (drawn by S. Curry),113,122
445,4,1:35.0,,S. Curry misses free throw 1 of 2,113,122
446,4,1:35.0,,Offensive rebound by Team,113,122
447,4,1:35.0,,S. Curry makes free throw 2 of 2,113,123
448,4,1:35.0,Dallas full timeout,,113,123
449,4,1:35.0,C. Villanueva enters the game for T. Chandler,,113,123
450,4,1:35.0,,H. Barnes enters the game for A. Bogut,113,123
451,4,1:30.0,D. Harris misses 3-pt jump shot from 25 ft,,113,123
452,4,1:29.0,,Defensive rebound by A. Iguodala,113,123
453,4,1:24.0,,Personal foul by D. Harris (drawn by S. Curry),113,123
454,4,1:24.0,,S. Curry makes free throw 1 of 2,113,124
455,4,1:24.0,R. Ledo enters the game for M. Ellis,,113,124
456,4,1:24.0,R. Felton enters the game for C. Parsons,,113,124
457,4,1:24.0,A. Aminu enters the game for D. Nowitzki,,113,124
458,4,1:24.0,R. Jefferson enters the game for D. Harris,,113,124
459,4,1:24.0,,S. Curry makes free throw 2 of 2,113,125
460,4,1:04.0,Shooting foul by S. Curry (drawn by R. Ledo),,113,125
461,4,1:04.0,R. Ledo misses free throw 1 of 2,,113,125
462,4,1:04.0,Offensive rebound by Team,,113,125
463,4,1:04.0,R. Ledo makes free throw 2 of 2,,114,125
464,4,0:53.0,,S. Curry makes 3-pt jump shot from 27 ft,114,128
465,4,0:39.0,C. Villanueva misses 3-pt jump shot from 25 ft,,114,128
466,4,0:37.0,,Defensive rebound by S. Curry,114,128
467,4,0:23.0,,K. Thompson misses 3-pt jump shot from 27 ft,114,128
468,4,0:21.0,Defensive rebound by C. Villanueva,,114,128
469,4,0:11.0,R. Ledo misses 3-pt jump shot from 27 ft,,114,128
470,4,0:09.0,,Defensive rebound by H. Barnes,114,128
