,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PHILADELPHIA_ACTION,WASHINGTON_SCORE,PHILADELPHIA_SCORE
392,4,7:59.0,Shooting foul by I. Canaan (drawn by R. Sessions),,65,72
393,4,7:59.0,R. Sessions makes free throw 1 of 2,,66,72
394,4,7:59.0,R. Sessions makes free throw 2 of 2,,67,72
395,4,7:39.0,Offensive charge foul by J. Grant (drawn by N. Hilário),,67,72
396,4,7:39.0,,Turnover by J. Grant (offensive foul),67,72
397,4,7:26.0,J. Wall misses 2-pt jump shot from 16 ft,,67,72
398,4,7:24.0,Offensive rebound by M. Gortat,,67,72
399,4,7:16.0,R. Sessions makes 3-pt jump shot from 25 ft (assist by J. Wall),,70,72
400,4,7:07.0,,Turnover by N. Noel (traveling),70,72
401,4,6:55.0,M. Gortat misses 2-pt jump shot from 16 ft,,70,72
402,4,6:54.0,,Defensive rebound by Team,70,72
403,4,6:54.0,,I. Smith enters the game for I. Canaan,70,72
404,4,6:36.0,,N. Noel misses 2-pt jump shot from 9 ft,70,72
405,4,6:36.0,Defensive rebound by Team,,70,72
406,4,6:21.0,O. Porter misses 2-pt jump shot from 20 ft,,70,72
407,4,6:19.0,,Defensive rebound by J. Grant,70,72
408,4,6:13.0,,Turnover by J. Grant (bad pass),70,72
409,4,5:54.0,R. Sessions misses 2-pt jump shot from 12 ft,,70,72
410,4,5:52.0,,Defensive rebound by L. Mbah a Moute,70,72
411,4,5:49.0,,Shooting foul by M. Gortat (drawn by I. Smith),70,72
412,4,5:49.0,,Philadelphia full timeout,70,72
413,4,5:49.0,,J. Richardson enters the game for H. Thompson,70,72
414,4,5:49.0,,I. Smith misses free throw 1 of 2,70,72
415,4,5:49.0,,Offensive rebound by Team,70,72
416,4,5:49.0,,I. Smith misses free throw 2 of 2,70,72
417,4,5:48.0,Defensive rebound by M. Gortat,,70,72
418,4,5:29.0,J. Wall misses 2-pt jump shot from 20 ft,,70,72
419,4,5:28.0,Offensive rebound by M. Gortat,,70,72
420,4,5:11.0,R. Sessions misses 2-pt jump shot from 8 ft,,70,72
421,4,5:10.0,Offensive rebound by M. Gortat,,70,72
422,4,5:07.0,Turnover by R. Sessions (traveling),,70,72
423,4,4:58.0,,N. Noel makes 2-pt dunk at rim (assist by L. Mbah a Moute),70,74
424,4,4:36.0,O. Porter makes 3-pt jump shot from 23 ft (assist by J. Wall),,73,74
425,4,4:18.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,73,74
426,4,4:16.0,Defensive rebound by N. Hilário,,73,74
427,4,4:12.0,Personal foul by J. Grant (drawn by J. Wall),,73,74
428,4,4:12.0,R. Butler enters the game for N. Hilário,,73,74
429,4,3:57.0,J. Wall misses 2-pt jump shot from 18 ft,,73,74
430,4,3:55.0,,Defensive rebound by I. Smith,73,74
431,4,3:47.0,,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by I. Smith),73,76
432,4,3:31.0,O. Porter misses 2-pt jump shot from 12 ft,,73,76
433,4,3:31.0,Offensive rebound by Team,,73,76
434,4,3:31.0,,Loose ball foul by J. Richardson (drawn by M. Gortat),73,76
435,4,3:19.0,J. Wall misses 2-pt layup from 1 ft,,73,76
436,4,3:18.0,,Defensive rebound by L. Mbah a Moute,73,76
437,4,3:12.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by I. Smith),73,79
438,4,2:54.0,O. Porter misses 2-pt jump shot from 13 ft,,73,79
439,4,2:52.0,Offensive rebound by R. Sessions,,73,79
440,4,2:48.0,Personal foul by J. Grant (drawn by J. Wall),,73,79
441,4,2:48.0,Washington full timeout,,73,79
442,4,2:48.0,J. Wall makes free throw 1 of 2,,74,79
443,4,2:48.0,J. Wall makes free throw 2 of 2,,75,79
444,4,2:29.0,,N. Noel makes 2-pt dunk at rim (assist by J. Richardson),75,81
445,4,2:16.0,Shooting foul by N. Noel (drawn by J. Wall),,75,81
446,4,2:16.0,J. Wall misses free throw 1 of 2,,75,81
447,4,2:16.0,Offensive rebound by Team,,75,81
448,4,2:16.0,J. Wall makes free throw 2 of 2,,76,81
449,4,1:59.0,,N. Noel makes 2-pt dunk at rim (assist by I. Smith),76,83
450,4,1:50.0,J. Wall makes 2-pt jump shot from 9 ft,,78,83
451,4,1:28.0,,J. Richardson misses 2-pt jump shot from 16 ft,78,83
452,4,1:26.0,,Offensive rebound by N. Noel,78,83
453,4,1:25.0,,N. Noel misses 2-pt jump shot from 8 ft,78,83
454,4,1:23.0,,Offensive rebound by L. Mbah a Moute,78,83
455,4,1:02.0,,I. Smith misses 2-pt jump shot from 16 ft,78,83
456,4,1:02.0,Defensive rebound by Team,,78,83
457,4,1:02.0,,Loose ball foul by N. Noel (drawn by R. Sessions),78,83
458,4,1:02.0,R. Sessions misses free throw 1 of 2,,78,83
459,4,1:02.0,Offensive rebound by Team,,78,83
460,4,1:02.0,R. Sessions makes free throw 2 of 2,,79,83
461,4,0:42.0,,I. Smith makes 2-pt jump shot from 10 ft,79,85
462,4,0:42.0,Washington full timeout,,79,85
463,4,0:35.0,J. Wall misses 3-pt jump shot from 26 ft,,79,85
464,4,0:33.0,,Defensive rebound by L. Mbah a Moute,79,85
465,4,0:31.0,,Personal foul by R. Butler (drawn by L. Mbah a Moute),79,85
466,4,0:31.0,,L. Mbah a Moute misses free throw 1 of 2,79,85
467,4,0:31.0,,Offensive rebound by Team,79,85
468,4,0:31.0,,T. Robinson enters the game for I. Smith,79,85
469,4,0:31.0,K. Séraphin enters the game for R. Butler,,79,85
470,4,0:31.0,,L. Mbah a Moute misses free throw 2 of 2,79,85
471,4,0:31.0,Defensive rebound by Team,,79,85
472,4,0:31.0,Washington full timeout,,79,85
473,4,0:31.0,R. Butler enters the game for K. Séraphin,,79,85
474,4,0:31.0,,I. Smith enters the game for T. Robinson,79,85
475,4,0:29.0,R. Butler misses 3-pt jump shot from 29 ft,,79,85
476,4,0:27.0,,Defensive rebound by N. Noel,79,85
477,4,0:26.0,,Personal foul by O. Porter (drawn by N. Noel),79,85
478,4,0:26.0,,N. Noel makes free throw 1 of 2,79,86
479,4,0:26.0,,N. Noel makes free throw 2 of 2,79,87
480,4,0:19.0,J. Wall makes 2-pt layup from 2 ft,,81,87
481,4,0:18.0,,Personal foul by J. Wall (drawn by I. Smith),81,87
482,4,0:18.0,,I. Smith misses free throw 1 of 2,81,87
483,4,0:18.0,,Offensive rebound by Team,81,87
484,4,0:18.0,,I. Smith makes free throw 2 of 2,81,88
485,4,0:18.0,Washington full timeout,,81,88
486,4,0:15.0,J. Wall misses 2-pt jump shot from 3 ft,,81,88
487,4,0:11.0,,Defensive rebound by J. Grant,81,88
488,4,0:10.0,,Turnover by J. Grant (bad pass),81,88
489,4,0:07.0,O. Porter misses 3-pt jump shot from 26 ft,,81,88
490,4,0:07.0,,Defensive rebound by N. Noel,81,88
491,4,0:07.0,,Personal foul by J. Wall (drawn by N. Noel),81,88
492,4,0:07.0,,N. Noel makes free throw 1 of 2,81,89
493,4,0:07.0,,N. Noel misses free throw 2 of 2,81,89
494,4,0:07.0,Defensive rebound by M. Gortat,,81,89
495,4,0:01.0,R. Butler misses 3-pt jump shot from 24 ft,,81,89
496,4,0:00.0,Offensive rebound by Team,,81,89
