,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA LAKERS_ACTION,SACRAMENTO_SCORE,LA LAKERS_SCORE
393,4,6:45.0,D. Williams misses free throw 1 of 2,,88,82
394,4,6:45.0,Offensive rebound by Team,,88,82
395,4,6:45.0,,W. Johnson enters the game for N. Young,88,82
396,4,6:45.0,,K. Bryant enters the game for J. Lin,88,82
397,4,6:45.0,D. Williams misses free throw 2 of 2,,88,82
398,4,6:45.0,,Defensive rebound by W. Johnson,88,82
399,4,6:31.0,,K. Bryant misses 2-pt jump shot from 19 ft,88,82
400,4,6:29.0,Defensive rebound by N. Stauskas,,88,82
401,4,6:18.0,R. Sessions misses 2-pt layup from 1 ft,,88,82
402,4,6:17.0,,Defensive rebound by W. Ellington,88,82
403,4,6:17.0,Loose ball foul by C. Landry (drawn by W. Ellington),,88,82
404,4,6:12.0,R. Gay enters the game for D. Williams,,88,82
405,4,6:05.0,,W. Ellington misses 3-pt jump shot from 24 ft,88,82
406,4,6:03.0,Defensive rebound by R. Hollins,,88,82
407,4,5:43.0,N. Stauskas misses 2-pt jump shot from 17 ft,,88,82
408,4,5:42.0,,Defensive rebound by W. Johnson,88,82
409,4,5:33.0,,C. Boozer makes 2-pt layup from 1 ft (assist by K. Bryant),88,84
410,4,5:13.0,R. Gay misses 2-pt jump shot from 15 ft,,88,84
411,4,5:08.0,,Defensive rebound by C. Boozer,88,84
412,4,4:57.0,,W. Johnson misses 2-pt jump shot from 3 ft (block by N. Stauskas),88,84
413,4,4:54.0,,Offensive rebound by J. Hill,88,84
414,4,4:49.0,,W. Ellington misses 2-pt jump shot from 17 ft,88,84
415,4,4:45.0,,Offensive rebound by W. Johnson,88,84
416,4,4:34.0,,W. Johnson makes 3-pt jump shot from 24 ft (assist by K. Bryant),88,87
417,4,4:25.0,Sacramento full timeout,,88,87
418,4,4:25.0,D. Collison enters the game for N. Stauskas,,88,87
419,4,4:25.0,J. Thompson enters the game for R. Hollins,,88,87
420,4,4:25.0,B. McLemore enters the game for R. Sessions,,88,87
421,4,4:13.0,Shooting foul by W. Johnson (drawn by R. Gay),,88,87
422,4,4:13.0,R. Gay makes free throw 1 of 2,,89,87
423,4,4:13.0,R. Gay makes free throw 2 of 2,,90,87
424,4,3:57.0,,J. Hill misses 2-pt jump shot from 3 ft,90,87
425,4,3:55.0,Defensive rebound by R. Gay,,90,87
426,4,3:43.0,R. Gay misses 2-pt jump shot from 3 ft (block by J. Hill),,90,87
427,4,3:41.0,,Defensive rebound by W. Johnson,90,87
428,4,3:39.0,,W. Ellington misses 2-pt layup from 2 ft (block by B. McLemore),90,87
429,4,3:39.0,,Offensive rebound by Team,90,87
430,4,3:30.0,,K. Bryant misses 3-pt jump shot from 23 ft,90,87
431,4,3:29.0,Defensive rebound by D. Collison,,90,87
432,4,3:18.0,Turnover by R. Gay (bad pass; steal by C. Boozer),,90,87
433,4,3:12.0,,K. Bryant makes 2-pt dunk at rim (assist by J. Hill),90,89
434,4,2:45.0,D. Collison makes 2-pt jump shot from 19 ft (assist by J. Thompson),,92,89
435,4,2:24.0,,C. Boozer misses 2-pt jump shot from 16 ft,92,89
436,4,2:23.0,,Offensive rebound by J. Hill,92,89
437,4,2:16.0,,K. Bryant makes 3-pt jump shot from 24 ft (assist by J. Hill),92,92
438,4,1:59.0,Shooting foul by W. Johnson (drawn by D. Collison),,92,92
439,4,1:59.0,Official timeout,,92,92
440,4,1:59.0,R. Evans enters the game for C. Landry,,92,92
441,4,1:59.0,D. Collison makes free throw 1 of 2,,93,92
442,4,1:59.0,D. Collison misses free throw 2 of 2,,93,92
443,4,1:58.0,,Defensive rebound by C. Boozer,93,92
444,4,1:39.0,,J. Hill makes 2-pt layup at rim (assist by K. Bryant),93,94
445,4,1:14.0,B. McLemore misses 2-pt jump shot from 10 ft,,93,94
446,4,1:10.0,Offensive rebound by J. Thompson,,93,94
447,4,1:10.0,J. Thompson misses 2-pt tip-in at rim,,93,94
448,4,1:09.0,,Defensive rebound by W. Johnson,93,94
449,4,1:09.0,,N. Young enters the game for W. Ellington,93,94
450,4,0:52.0,,K. Bryant misses 2-pt jump shot from 4 ft,93,94
451,4,0:50.0,Defensive rebound by D. Collison,,93,94
452,4,0:43.0,D. Collison makes 2-pt layup at rim,,95,94
453,4,0:34.0,,Personal foul by R. Gay (drawn by K. Bryant),95,94
454,4,0:34.0,,K. Bryant makes free throw 1 of 2,95,95
455,4,0:34.0,,K. Bryant makes free throw 2 of 2,95,96
456,4,0:34.0,Sacramento full timeout,,95,96
457,4,0:34.0,,R. Price enters the game for N. Young,95,96
458,4,0:20.0,R. Gay misses 3-pt jump shot from 25 ft,,95,96
459,4,0:18.0,,Defensive rebound by R. Price,95,96
460,4,0:16.0,,Personal take foul by B. McLemore (drawn by K. Bryant),95,96
461,4,0:16.0,,K. Bryant makes free throw 1 of 2,95,97
462,4,0:16.0,,K. Bryant makes free throw 2 of 2,95,98
463,4,0:16.0,Sacramento full timeout,,95,98
464,4,0:16.0,,W. Ellington enters the game for C. Boozer,95,98
465,4,0:16.0,N. Stauskas enters the game for J. Thompson,,95,98
466,4,0:03.0,N. Stauskas misses 3-pt jump shot from 24 ft,,95,98
467,4,0:00.0,,Defensive rebound by W. Johnson,95,98
