,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SACRAMENTO_ACTION,PORTLAND_SCORE,SACRAMENTO_SCORE
389,4,3:25.0,N. Batum misses 2-pt jump shot from 19 ft,,81,88
390,4,3:24.0,Offensive rebound by D. Lillard,,81,88
391,4,3:21.0,D. Lillard misses 2-pt layup from 3 ft (block by D. Cousins),,81,88
392,4,3:20.0,,Defensive rebound by D. Cousins,81,88
393,4,3:18.0,,B. McLemore makes 2-pt dunk at rim (assist by R. Gay),81,90
394,4,2:54.0,L. Aldridge misses 2-pt jump shot from 6 ft (block by D. Cousins),,81,90
395,4,2:53.0,Offensive rebound by D. Lillard,,81,90
396,4,2:51.0,D. Lillard misses 3-pt jump shot from 23 ft,,81,90
397,4,2:50.0,,Defensive rebound by D. Collison,81,90
398,4,2:39.0,,Personal foul by W. Matthews (drawn by R. Gay),81,90
399,4,2:39.0,,Sacramento full timeout,81,90
400,4,2:39.0,,R. Gay makes free throw 1 of 2,81,91
401,4,2:39.0,,R. Gay makes free throw 2 of 2,81,92
402,4,2:32.0,Shooting foul by D. Cousins (drawn by D. Lillard),,81,92
403,4,2:32.0,D. Lillard makes free throw 1 of 2,,82,92
404,4,2:32.0,D. Lillard makes free throw 2 of 2,,83,92
405,4,2:16.0,,R. Gay misses 2-pt jump shot from 11 ft,83,92
406,4,2:16.0,,Offensive rebound by C. Landry,83,92
407,4,2:16.0,,C. Landry makes 2-pt tip-in from 1 ft,83,94
408,4,2:03.0,D. Lillard makes 3-pt jump shot from 24 ft,,86,94
409,4,1:46.0,,Shooting foul by N. Batum (drawn by D. Collison),86,94
410,4,1:46.0,,D. Collison misses free throw 1 of 2,86,94
411,4,1:46.0,,Offensive rebound by Team,86,94
412,4,1:46.0,S. Blake enters the game for R. Lopez,,86,94
413,4,1:46.0,,D. Collison makes free throw 2 of 2,86,95
414,4,1:35.0,W. Matthews misses 3-pt jump shot from 24 ft,,86,95
415,4,1:35.0,,Defensive rebound by R. Gay,86,95
416,4,1:16.0,,D. Collison misses 3-pt jump shot from 24 ft,86,95
417,4,1:16.0,Defensive rebound by Team,,86,95
418,4,1:16.0,,O. Casspi enters the game for C. Landry,86,95
419,4,1:16.0,Portland full timeout,,86,95
420,4,1:16.0,,R. Hollins enters the game for D. Cousins,86,95
421,4,1:16.0,Away from play foul by D. Collison (drawn by D. Lillard),,86,95
422,4,1:16.0,D. Lillard makes free throw 1 of 1,,87,95
423,4,1:11.0,D. Lillard misses 3-pt jump shot from 24 ft,,87,95
424,4,1:11.0,Offensive rebound by W. Matthews,,87,95
425,4,1:11.0,W. Matthews makes 2-pt tip-in at rim,,89,95
426,4,1:11.0,,Sacramento full timeout,89,95
427,4,1:11.0,,D. Cousins enters the game for R. Hollins,89,95
428,4,0:49.0,,D. Collison misses 2-pt jump shot from 16 ft,89,95
429,4,0:48.0,,Offensive rebound by Team,89,95
430,4,0:47.0,,Personal take foul by S. Blake (drawn by R. Gay),89,95
431,4,0:47.0,,R. Gay makes free throw 1 of 2,89,96
432,4,0:47.0,,R. Hollins enters the game for D. Cousins,89,96
433,4,0:47.0,,R. Gay makes free throw 2 of 2,89,97
434,4,0:42.0,Personal foul by R. Gay (drawn by D. Lillard),,89,97
435,4,0:42.0,D. Lillard makes free throw 1 of 2,,90,97
436,4,0:42.0,,D. Cousins enters the game for O. Casspi,90,97
437,4,0:42.0,D. Lillard makes free throw 2 of 2,,91,97
438,4,0:42.0,,Sacramento full timeout,91,97
439,4,0:42.0,,O. Casspi enters the game for R. Hollins,91,97
440,4,0:39.0,,Personal foul by L. Aldridge (drawn by R. Gay),91,97
441,4,0:39.0,,R. Gay makes free throw 1 of 2,91,98
442,4,0:39.0,,R. Hollins enters the game for D. Cousins,91,98
443,4,0:39.0,,R. Gay makes free throw 2 of 2,91,99
444,4,0:33.0,L. Aldridge misses 3-pt jump shot from 23 ft,,91,99
445,4,0:31.0,,Defensive rebound by D. Collison,91,99
446,4,0:31.0,,Personal take foul by D. Lillard (drawn by D. Collison),91,99
447,4,0:31.0,,D. Collison makes free throw 1 of 2,91,100
448,4,0:31.0,,D. Collison makes free throw 2 of 2,91,101
449,4,0:22.0,D. Lillard misses 3-pt jump shot from 27 ft,,91,101
450,4,0:22.0,,Defensive rebound by Team,91,101
451,4,0:13.0,,Personal take foul by D. Lillard (drawn by R. Hollins),91,101
452,4,0:13.0,,R. Hollins makes free throw 1 of 2,91,102
453,4,0:13.0,,R. Hollins makes free throw 2 of 2,91,103
454,4,0:07.0,L. Aldridge makes 3-pt jump shot from 24 ft (assist by S. Blake),,94,103
