,QUARTER,TIME_REMAINING,MIAMI_ACTION,DETROIT_ACTION,MIAMI_SCORE,DETROIT_SCORE
383,4,3:20.0,J. Hamilton enters the game for C. Bosh,,83,101
384,4,2:56.0,J. Hamilton makes 2-pt jump shot from 17 ft (assist by M. Chalmers),,85,101
385,4,2:42.0,,Personal foul by M. Chalmers (drawn by K. Caldwell-Pope),85,101
386,4,2:42.0,J. Ennis enters the game for H. Whiteside,,85,101
387,4,2:42.0,T. Johnson enters the game for M. Chalmers,,85,101
388,4,2:42.0,U. Haslem enters the game for D. Granger,,85,101
389,4,2:32.0,,K. Caldwell-Pope misses 2-pt layup at rim,85,101
390,4,2:29.0,,Offensive rebound by K. Caldwell-Pope,85,101
391,4,2:28.0,,K. Caldwell-Pope makes 2-pt tip-in at rim,85,103
392,4,2:09.0,Turnover by J. Ennis (bad pass; steal by K. Caldwell-Pope),,85,103
393,4,1:49.0,,D. Augustin makes 3-pt jump shot from 25 ft (assist by K. Singler),85,106
394,4,1:33.0,Shooting foul by A. Drummond (drawn by U. Haslem),,85,106
395,4,1:33.0,U. Haslem misses free throw 1 of 2,,85,106
396,4,1:33.0,Offensive rebound by Team,,85,106
397,4,1:33.0,,J. Anthony enters the game for G. Monroe,85,106
398,4,1:33.0,,J. Jerebko enters the game for A. Drummond,85,106
399,4,1:33.0,,S. Dinwiddie enters the game for K. Caldwell-Pope,85,106
400,4,1:33.0,,J. Meeks enters the game for D. Augustin,85,106
401,4,1:33.0,S. Napier enters the game for N. Cole,,85,106
402,4,1:33.0,U. Haslem makes free throw 2 of 2,,86,106
403,4,1:23.0,,Turnover by J. Meeks (traveling),86,106
404,4,1:01.0,T. Johnson makes 2-pt jump shot from 3 ft,,88,106
405,4,0:57.0,,J. Meeks makes 2-pt layup at rim (assist by S. Dinwiddie),88,108
406,4,0:32.0,U. Haslem misses 2-pt jump shot from 15 ft,,88,108
407,4,0:31.0,Offensive rebound by J. Hamilton,,88,108
408,4,0:21.0,J. Hamilton makes 3-pt jump shot from 25 ft (assist by U. Haslem),,91,108
