,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SAN ANTONIO_ACTION,HOUSTON_SCORE,SAN ANTONIO_SCORE
387,4,3:50.0,,J. Ayres misses 2-pt dunk at rim,88,108
388,4,3:49.0,Defensive rebound by K. McDaniels,,88,108
389,4,3:42.0,N. Johnson makes 2-pt layup from 1 ft (assist by K. McDaniels),,90,108
390,4,3:17.0,,K. Anderson misses 2-pt jump shot from 17 ft,90,108
391,4,3:15.0,Defensive rebound by J. Dorsey,,90,108
392,4,3:10.0,N. Johnson misses 2-pt jump shot from 3 ft (block by M. Bonner),,90,108
393,4,3:10.0,Offensive rebound by Team,,90,108
394,4,3:10.0,T. Jones enters the game for K. Papanikolaou,,90,108
395,4,2:59.0,C. Capela misses 2-pt layup from 1 ft,,90,108
396,4,2:58.0,Offensive rebound by C. Capela,,90,108
397,4,2:58.0,C. Capela makes 2-pt tip-in from 1 ft,,92,108
398,4,2:45.0,,K. Anderson misses 2-pt jump shot from 19 ft,92,108
399,4,2:44.0,Defensive rebound by J. Dorsey,,92,108
400,4,2:34.0,J. Dorsey makes 2-pt layup at rim (assist by N. Johnson),,94,108
401,4,2:33.0,,San Antonio full timeout,94,108
402,4,2:33.0,K. Papanikolaou enters the game for T. Jones,,94,108
403,4,2:17.0,,R. Williams misses 3-pt jump shot from 25 ft,94,108
404,4,2:15.0,Defensive rebound by C. Capela,,94,108
405,4,2:01.0,K. McDaniels misses 3-pt jump shot from 25 ft,,94,108
406,4,2:00.0,Offensive rebound by K. Papanikolaou,,94,108
407,4,1:43.0,K. McDaniels misses 2-pt jump shot from 10 ft,,94,108
408,4,1:42.0,,Defensive rebound by M. Bonner,94,108
409,4,1:21.0,,P. Mills misses 3-pt jump shot from 23 ft,94,108
410,4,1:20.0,Defensive rebound by J. Dorsey,,94,108
411,4,1:18.0,N. Johnson makes 2-pt dunk at rim (assist by J. Dorsey),,96,108
412,4,1:03.0,,J. Ayres makes 2-pt dunk at rim (assist by R. Williams),96,110
413,4,0:38.0,Turnover by Team (shot clock),,96,110
414,4,0:27.0,,P. Mills misses 3-pt jump shot from 24 ft,96,110
415,4,0:26.0,Defensive rebound by J. Dorsey,,96,110
416,4,0:22.0,K. McDaniels makes 2-pt layup from 1 ft (assist by N. Johnson),,98,110
