,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DETROIT_ACTION,PHILADELPHIA_SCORE,DETROIT_SCORE
377,4,7:27.0,,Turnover by G. Monroe (offensive foul),87,92
378,4,7:27.0,,A. Drummond enters the game for G. Monroe,87,92
379,4,7:15.0,R. Covington misses 2-pt jump shot from 8 ft,,87,92
380,4,7:14.0,,Defensive rebound by A. Drummond,87,92
381,4,7:10.0,,C. Martin makes 2-pt layup at rim (assist by J. Smith),87,94
382,4,6:55.0,Personal foul by C. Martin (drawn by H. Thompson),,87,94
383,4,6:55.0,K. McDaniels enters the game for R. Covington,,87,94
384,4,6:55.0,,J. Jerebko enters the game for J. Smith,87,94
385,4,6:55.0,,K. Singler enters the game for C. Butler,87,94
386,4,6:46.0,L. Mbah a Moute misses 2-pt layup at rim (block by A. Drummond),,87,94
387,4,6:46.0,Offensive rebound by Team,,87,94
388,4,6:46.0,,Loose ball foul by D. Augustin (drawn by H. Thompson),87,94
389,4,6:46.0,H. Thompson misses free throw 1 of 2,,87,94
390,4,6:46.0,Offensive rebound by Team,,87,94
391,4,6:46.0,H. Thompson misses free throw 2 of 2,,87,94
392,4,6:45.0,,Defensive rebound by K. Singler,87,94
393,4,6:30.0,,J. Jerebko misses 3-pt jump shot from 23 ft,87,94
394,4,6:29.0,Defensive rebound by K. McDaniels,,87,94
395,4,6:13.0,L. Mbah a Moute makes 2-pt jump shot from 20 ft (assist by M. Carter-Williams),,89,94
396,4,5:47.0,,Turnover by C. Martin (lost ball),89,94
397,4,5:47.0,Official timeout,,89,94
398,4,5:47.0,,B. Jennings enters the game for D. Augustin,89,94
399,4,5:24.0,K. McDaniels makes 2-pt jump shot from 18 ft (assist by M. Carter-Williams),,91,94
400,4,4:59.0,,K. Singler misses 2-pt jump shot from 7 ft,91,94
401,4,4:58.0,Defensive rebound by M. Carter-Williams,,91,94
402,4,4:53.0,,Offensive charge foul by L. Mbah a Moute (drawn by J. Jerebko),91,94
403,4,4:53.0,Turnover by L. Mbah a Moute (offensive foul),,91,94
404,4,4:53.0,H. Sims enters the game for N. Noel,,91,94
405,4,4:53.0,,J. Smith enters the game for A. Drummond,91,94
406,4,4:53.0,,G. Monroe enters the game for J. Jerebko,91,94
407,4,4:32.0,,K. Singler misses 2-pt layup at rim,91,94
408,4,4:31.0,Defensive rebound by K. McDaniels,,91,94
409,4,4:26.0,K. McDaniels misses 3-pt jump shot from 26 ft,,91,94
410,4,4:25.0,,Defensive rebound by K. Singler,91,94
411,4,4:15.0,,B. Jennings misses 2-pt jump shot from 15 ft,91,94
412,4,4:15.0,Defensive rebound by Team,,91,94
413,4,3:58.0,H. Thompson misses 3-pt jump shot from 25 ft,,91,94
414,4,3:57.0,,Defensive rebound by Team,91,94
415,4,3:46.0,,B. Jennings misses 2-pt layup at rim,91,94
416,4,3:45.0,Defensive rebound by L. Mbah a Moute,,91,94
417,4,3:34.0,K. McDaniels makes 2-pt dunk at rim (assist by H. Thompson),,93,94
418,4,3:10.0,,J. Smith misses 2-pt hook shot from 6 ft,93,94
419,4,3:08.0,Defensive rebound by M. Carter-Williams,,93,94
420,4,2:56.0,L. Mbah a Moute misses 2-pt jump shot from 20 ft,,93,94
421,4,2:55.0,,Defensive rebound by B. Jennings,93,94
422,4,2:36.0,,G. Monroe misses 2-pt jump shot from 5 ft (block by K. McDaniels),93,94
423,4,2:36.0,,Offensive rebound by Team,93,94
424,4,2:36.0,,Detroit full timeout,93,94
425,4,2:36.0,,K. Caldwell-Pope enters the game for C. Martin,93,94
426,4,2:36.0,N. Noel enters the game for H. Sims,,93,94
427,4,2:36.0,R. Covington enters the game for H. Thompson,,93,94
428,4,2:33.0,,B. Jennings misses 2-pt jump shot from 16 ft,93,94
429,4,2:32.0,Defensive rebound by K. McDaniels,,93,94
430,4,2:18.0,M. Carter-Williams makes 2-pt layup from 1 ft,,95,94
431,4,2:03.0,,Shooting foul by K. McDaniels (drawn by K. Singler),95,94
432,4,2:03.0,,K. Singler makes 2-pt layup at rim (assist by J. Smith),95,96
433,4,2:03.0,,K. Singler makes free throw 1 of 1,95,97
434,4,1:44.0,K. McDaniels misses 2-pt layup from 2 ft,,95,97
435,4,1:43.0,,Defensive rebound by K. Caldwell-Pope,95,97
436,4,1:28.0,,G. Monroe misses 2-pt layup at rim (block by M. Carter-Williams),95,97
437,4,1:27.0,Defensive rebound by R. Covington,,95,97
438,4,1:09.0,Turnover by M. Carter-Williams (lost ball; steal by K. Caldwell-Pope),,95,97
439,4,1:00.0,Violation by N. Noel (def goaltending),,95,97
440,4,1:00.0,,J. Smith makes 2-pt hook shot from 5 ft,95,99
441,4,1:00.0,Philadelphia full timeout,,95,99
442,4,0:43.0,Personal foul by J. Smith (drawn by L. Mbah a Moute),,95,99
443,4,0:43.0,L. Mbah a Moute makes free throw 1 of 2,,96,99
444,4,0:43.0,L. Mbah a Moute misses free throw 2 of 2,,96,99
445,4,0:43.0,Offensive rebound by R. Covington,,96,99
446,4,0:36.0,K. McDaniels misses 3-pt jump shot from 26 ft,,96,99
447,4,0:35.0,Offensive rebound by Team,,96,99
448,4,0:34.0,,Loose ball foul by K. Singler (drawn by L. Mbah a Moute),96,99
449,4,0:34.0,L. Mbah a Moute makes free throw 1 of 2,,97,99
450,4,0:34.0,L. Mbah a Moute misses free throw 2 of 2,,97,99
451,4,0:34.0,,Defensive rebound by K. Caldwell-Pope,97,99
452,4,0:16.0,,Shooting foul by N. Noel (drawn by J. Smith),97,99
453,4,0:16.0,,J. Smith misses free throw 1 of 2,97,99
454,4,0:16.0,,Offensive rebound by Team,97,99
455,4,0:16.0,,J. Smith makes free throw 2 of 2,97,100
456,4,0:16.0,Philadelphia full timeout,,97,100
457,4,0:16.0,H. Thompson enters the game for K. McDaniels,,97,100
458,4,0:13.0,H. Thompson makes 3-pt jump shot from 22 ft (assist by R. Covington),,100,100
459,4,0:13.0,,Detroit full timeout,100,100
460,4,0:13.0,K. McDaniels enters the game for H. Thompson,,100,100
461,4,0:01.0,,B. Jennings misses 2-pt jump shot from 17 ft,100,100
462,4,0:00.0,,Offensive rebound by Team,100,100
463,1OT,4:41.0,,Personal foul by M. Carter-Williams (drawn by J. Smith),100,100
464,1OT,4:33.0,,K. Singler misses 2-pt layup at rim (block by K. McDaniels),100,100
465,1OT,4:30.0,Defensive rebound by R. Covington,,100,100
466,1OT,4:12.0,M. Carter-Williams misses 2-pt layup at rim,,100,100
467,1OT,4:10.0,,Defensive rebound by G. Monroe,100,100
468,1OT,4:01.0,,G. Monroe misses 2-pt hook shot from 3 ft,100,100
469,1OT,3:59.0,Defensive rebound by N. Noel,,100,100
470,1OT,3:42.0,K. McDaniels misses 2-pt jump shot from 11 ft,,100,100
471,1OT,3:41.0,,Defensive rebound by G. Monroe,100,100
472,1OT,3:29.0,,G. Monroe misses 2-pt layup at rim,100,100
473,1OT,3:28.0,,Offensive rebound by J. Smith,100,100
474,1OT,3:27.0,,J. Smith misses 2-pt layup at rim (block by M. Carter-Williams),100,100
475,1OT,3:25.0,Defensive rebound by R. Covington,,100,100
476,1OT,3:21.0,Personal foul by K. Caldwell-Pope (drawn by R. Covington),,100,100
477,1OT,3:21.0,H. Sims enters the game for N. Noel,,100,100
478,1OT,3:07.0,H. Sims misses 2-pt layup at rim,,100,100
479,1OT,3:06.0,,Defensive rebound by K. Singler,100,100
480,1OT,2:52.0,,J. Smith misses 3-pt jump shot from 26 ft,100,100
481,1OT,2:51.0,Defensive rebound by R. Covington,,100,100
482,1OT,2:43.0,M. Carter-Williams misses 2-pt layup at rim,,100,100
483,1OT,2:42.0,,Defensive rebound by J. Smith,100,100
484,1OT,2:37.0,,Shooting foul by R. Covington (drawn by K. Caldwell-Pope),100,100
485,1OT,2:37.0,,K. Caldwell-Pope makes free throw 1 of 2,100,101
486,1OT,2:37.0,,K. Caldwell-Pope misses free throw 2 of 2,100,101
487,1OT,2:36.0,Defensive rebound by L. Mbah a Moute,,100,101
488,1OT,2:22.0,Turnover by M. Carter-Williams (bad pass; steal by K. Singler),,100,101
489,1OT,2:08.0,,G. Monroe misses 2-pt layup at rim,100,101
490,1OT,2:07.0,Defensive rebound by H. Sims,,100,101
491,1OT,1:57.0,H. Sims makes 2-pt jump shot from 19 ft (assist by M. Carter-Williams),,102,101
492,1OT,1:29.0,,K. Caldwell-Pope misses 2-pt layup from 1 ft,102,101
493,1OT,1:27.0,Defensive rebound by L. Mbah a Moute,,102,101
494,1OT,1:22.0,Philadelphia full timeout,,102,101
495,1OT,1:22.0,Violation by Team (delay of game),,102,101
496,1OT,1:22.0,N. Noel enters the game for H. Sims,,102,101
497,1OT,1:10.0,N. Noel misses 2-pt layup from 1 ft,,102,101
498,1OT,1:09.0,,Defensive rebound by G. Monroe,102,101
499,1OT,0:50.0,,K. Singler misses 3-pt jump shot from 22 ft (block by K. McDaniels),102,101
500,1OT,0:48.0,,Offensive rebound by G. Monroe,102,101
501,1OT,0:44.0,,G. Monroe misses 2-pt layup from 2 ft,102,101
502,1OT,0:44.0,Defensive rebound by Team,,102,101
503,1OT,0:30.0,N. Noel makes 2-pt jump shot from 4 ft (assist by M. Carter-Williams),,104,101
504,1OT,0:30.0,,Detroit full timeout,104,101
505,1OT,0:21.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,104,101
506,1OT,0:20.0,,Offensive rebound by K. Singler,104,101
507,1OT,0:13.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,104,101
508,1OT,0:13.0,Defensive rebound by L. Mbah a Moute,,104,101
509,1OT,0:13.0,Personal foul by B. Jennings (drawn by L. Mbah a Moute),,104,101
510,1OT,0:13.0,H. Sims enters the game for N. Noel,,104,101
511,1OT,0:13.0,Philadelphia full timeout,,104,101
512,1OT,0:12.0,Personal foul by B. Jennings (drawn by L. Mbah a Moute),,104,101
513,1OT,0:12.0,M. Carter-Williams makes free throw 1 of 2,,105,101
514,1OT,0:12.0,N. Noel enters the game for H. Sims,,105,101
515,1OT,0:12.0,M. Carter-Williams makes free throw 2 of 2,,106,101
516,1OT,0:12.0,,Detroit full timeout,106,101
517,1OT,0:05.0,,Turnover by B. Jennings (bad pass; steal by K. McDaniels),106,101
518,1OT,0:05.0,Personal foul by K. Singler (drawn by R. Covington),,106,101
519,1OT,0:05.0,R. Covington makes free throw 1 of 2,,107,101
520,1OT,0:05.0,R. Covington makes free throw 2 of 2,,108,101
