,QUARTER,TIME_REMAINING,UTAH_ACTION,SAN ANTONIO_ACTION,UTAH_SCORE,SAN ANTONIO_SCORE
390,4,5:27.0,T. Burke misses 2-pt jump shot from 19 ft,,56,82
391,4,5:26.0,,Defensive rebound by J. Green,56,82
392,4,5:01.0,,D. Green makes 2-pt jump shot from 9 ft (assist by C. Joseph),56,84
393,4,4:48.0,D. Favors makes 2-pt jump shot from 15 ft (assist by T. Burke),,58,84
394,4,4:37.0,,Shooting foul by E. Freedom (drawn by C. Joseph),58,84
395,4,4:37.0,,C. Joseph makes free throw 1 of 2,58,85
396,4,4:37.0,J. Evans enters the game for D. Favors,,58,85
397,4,4:37.0,,A. Baynes enters the game for D. Green,58,85
398,4,4:37.0,,C. Joseph makes free throw 2 of 2,58,86
399,4,4:19.0,J. Evans makes 2-pt dunk at rim (assist by T. Burke),,60,86
400,4,4:09.0,,Turnover by J. Green (bad pass),60,86
401,4,3:51.0,T. Burke misses 2-pt jump shot from 15 ft,,60,86
402,4,3:50.0,,Defensive rebound by M. Bonner,60,86
403,4,3:38.0,,A. Baynes misses 2-pt jump shot from 7 ft (block by E. Freedom),60,86
404,4,3:37.0,Defensive rebound by J. Evans,,60,86
405,4,3:34.0,E. Millsap makes 2-pt layup from 1 ft (assist by T. Burke),,62,86
406,4,3:34.0,Shooting foul by C. Joseph (drawn by E. Millsap),,62,86
407,4,3:34.0,S. Novak enters the game for T. Burke,,62,86
408,4,3:34.0,E. Millsap makes free throw 1 of 1,,63,86
409,4,3:14.0,,A. Baynes misses 2-pt jump shot from 19 ft,63,86
410,4,3:13.0,Defensive rebound by E. Millsap,,63,86
411,4,3:07.0,E. Freedom misses 2-pt layup from 3 ft,,63,86
412,4,3:06.0,,Defensive rebound by J. Ayres,63,86
413,4,2:44.0,,C. Joseph misses 2-pt jump shot from 18 ft,63,86
414,4,2:41.0,Defensive rebound by S. Novak,,63,86
415,4,2:35.0,E. Millsap misses 2-pt layup from 1 ft,,63,86
416,4,2:33.0,,Defensive rebound by J. Ayres,63,86
417,4,2:19.0,,Turnover by C. Joseph (bad pass; steal by J. Evans),63,86
418,4,2:13.0,J. Evans makes 2-pt dunk at rim (assist by D. Exum),,65,86
419,4,1:43.0,,M. Bonner misses 3-pt jump shot from 24 ft,65,86
420,4,1:42.0,Defensive rebound by S. Novak,,65,86
421,4,1:25.0,E. Millsap misses 2-pt jump shot from 7 ft,,65,86
422,4,1:23.0,Offensive rebound by D. Exum,,65,86
423,4,1:10.0,J. Evans misses 2-pt layup from 2 ft,,65,86
424,4,1:09.0,,Defensive rebound by A. Baynes,65,86
425,4,0:59.0,,C. Joseph misses 2-pt dunk at rim (block by J. Evans),65,86
426,4,0:58.0,Defensive rebound by S. Novak,,65,86
427,4,0:54.0,D. Exum misses 2-pt layup from 3 ft,,65,86
428,4,0:53.0,Offensive rebound by E. Freedom,,65,86
429,4,0:53.0,E. Freedom makes 2-pt layup from 1 ft,,67,86
430,4,0:34.0,,C. Joseph misses 2-pt layup at rim (block by J. Evans),67,86
431,4,0:34.0,,Offensive rebound by A. Baynes,67,86
432,4,0:34.0,,Shooting foul by D. Exum (drawn by A. Baynes),67,86
433,4,0:34.0,,A. Baynes makes 2-pt layup at rim,67,88
434,4,0:34.0,Utah full timeout,,67,88
435,4,0:34.0,,A. Baynes makes free throw 1 of 1,67,89
436,4,0:15.0,Shooting foul by J. Ayres (drawn by E. Millsap),,67,89
437,4,0:15.0,E. Millsap makes free throw 1 of 2,,68,89
438,4,0:15.0,E. Millsap makes free throw 2 of 2,,69,89
