,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
393,4,5:25.0,E. Turner enters the game for T. Zeller,,84,91
394,4,5:25.0,K. Olynyk enters the game for J. Crowder,,84,91
395,4,5:10.0,J. Sullinger misses 2-pt jump shot from 17 ft,,84,91
396,4,5:10.0,,Defensive rebound by L. James,84,91
397,4,4:56.0,,Offensive foul by K. Love (drawn by J. Sullinger),84,91
398,4,4:56.0,,Turnover by K. Love (offensive foul),84,91
399,4,4:56.0,,J. Smith enters the game for K. Love,84,91
400,4,4:45.0,I. Thomas misses 2-pt jump shot from 15 ft,,84,91
401,4,4:45.0,Offensive rebound by J. Sullinger,,84,91
402,4,4:37.0,A. Bradley misses 2-pt layup at rim,,84,91
403,4,4:35.0,,Defensive rebound by L. James,84,91
404,4,4:34.0,,Turnover by L. James (bad pass),84,91
405,4,4:21.0,I. Thomas makes 2-pt layup at rim,,86,91
406,4,3:58.0,,Personal foul by A. Bradley (drawn by K. Irving),86,91
407,4,3:58.0,M. Smart enters the game for K. Olynyk,,86,91
408,4,3:46.0,,L. James misses 2-pt jump shot from 7 ft,86,91
409,4,3:42.0,,Offensive rebound by T. Mozgov,86,91
410,4,3:42.0,,K. Irving misses 3-pt jump shot from 27 ft,86,91
411,4,3:41.0,Defensive rebound by M. Smart,,86,91
412,4,3:32.0,Shooting foul by T. Mozgov (drawn by M. Smart),,86,91
413,4,3:32.0,M. Smart misses free throw 1 of 2,,86,91
414,4,3:32.0,Offensive rebound by Team,,86,91
415,4,3:32.0,M. Smart makes free throw 2 of 2,,87,91
416,4,3:08.0,,Shooting foul by A. Bradley (drawn by K. Irving),87,91
417,4,3:08.0,,K. Irving makes free throw 1 of 2,87,92
418,4,3:08.0,,K. Irving makes free throw 2 of 2,87,93
419,4,2:54.0,E. Turner misses 2-pt jump shot from 14 ft,,87,93
420,4,2:53.0,,Defensive rebound by K. Irving,87,93
421,4,2:38.0,,L. James makes 2-pt jump shot from 5 ft,87,95
422,4,2:30.0,Shooting foul by T. Mozgov (drawn by I. Thomas),,87,95
423,4,2:30.0,,Cleveland full timeout,87,95
424,4,2:30.0,J. Crowder enters the game for E. Turner,,87,95
425,4,2:30.0,T. Zeller enters the game for J. Sullinger,,87,95
426,4,2:30.0,,T. Thompson enters the game for T. Mozgov,87,95
427,4,2:30.0,I. Thomas makes free throw 1 of 2,,88,95
428,4,2:30.0,I. Thomas makes free throw 2 of 2,,89,95
429,4,2:09.0,,Turnover by T. Thompson (3 sec),89,95
430,4,1:52.0,T. Zeller misses 2-pt jump shot from 3 ft (block by L. James),,89,95
431,4,1:51.0,,Defensive rebound by I. Shumpert,89,95
432,4,1:32.0,,L. James misses 3-pt jump shot from 26 ft,89,95
433,4,1:32.0,,Offensive rebound by T. Thompson,89,95
434,4,1:13.0,,L. James makes 2-pt layup at rim,89,97
435,4,1:08.0,Turnover by I. Thomas (lost ball),,89,97
436,4,0:44.0,,J. Smith misses 3-pt jump shot from 23 ft,89,97
437,4,0:44.0,,Offensive rebound by T. Thompson,89,97
438,4,0:40.0,,Personal foul by M. Smart (drawn by K. Irving),89,97
439,4,0:40.0,,K. Irving makes free throw 1 of 2,89,98
440,4,0:40.0,,K. Irving makes free throw 2 of 2,89,99
441,4,0:40.0,Boston full timeout,,89,99
442,4,0:40.0,J. Sullinger enters the game for T. Zeller,,89,99
443,4,0:40.0,K. Olynyk enters the game for M. Smart,,89,99
444,4,0:39.0,Turnover by K. Olynyk (bad pass),,89,99
445,4,0:17.0,,Turnover by K. Irving (traveling),89,99
446,4,0:09.0,J. Sullinger makes 2-pt layup at rim (assist by I. Thomas),,91,99
