,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,LA CLIPPERS_ACTION,MILWAUKEE_SCORE,LA CLIPPERS_SCORE
373,4,5:33.0,J. Bayless makes 2-pt jump shot from 19 ft,,94,95
374,4,5:15.0,,J. Crawford misses 3-pt jump shot from 24 ft,94,95
375,4,5:13.0,Defensive rebound by K. Middleton,,94,95
376,4,5:05.0,L. Sanders makes 2-pt dunk at rim (assist by K. Middleton),,96,95
377,4,5:03.0,,LA Clippers full timeout,96,95
378,4,5:03.0,,J. Redick enters the game for R. Bullock,96,95
379,4,4:39.0,,J. Crawford misses 2-pt jump shot from 21 ft,96,95
380,4,4:37.0,Defensive rebound by J. Dudley,,96,95
381,4,4:26.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by B. Knight),,99,95
382,4,4:04.0,,C. Paul makes 3-pt jump shot from 24 ft (assist by B. Griffin),99,98
383,4,3:50.0,Turnover by J. Dudley (bad pass),,99,98
384,4,3:37.0,,Shooting foul by J. Dudley (drawn by C. Paul),99,98
385,4,3:37.0,,C. Paul makes free throw 1 of 2,99,99
386,4,3:37.0,,C. Paul makes free throw 2 of 2,99,100
387,4,3:17.0,J. Bayless misses 2-pt jump shot from 20 ft,,99,100
388,4,3:16.0,,Defensive rebound by D. Jordan,99,100
389,4,3:13.0,,Turnover by B. Griffin (bad pass),99,100
390,4,3:02.0,Shooting foul by D. Jordan (drawn by L. Sanders),,99,100
391,4,3:02.0,L. Sanders misses free throw 1 of 2,,99,100
392,4,3:02.0,Offensive rebound by Team,,99,100
393,4,3:02.0,L. Sanders misses free throw 2 of 2,,99,100
394,4,3:01.0,,Defensive rebound by D. Jordan,99,100
395,4,2:46.0,,J. Redick misses 3-pt jump shot from 23 ft,99,100
396,4,2:45.0,Defensive rebound by J. Bayless,,99,100
397,4,2:40.0,B. Knight misses 3-pt jump shot from 24 ft,,99,100
398,4,2:37.0,,Defensive rebound by D. Jordan,99,100
399,4,2:19.0,,C. Paul misses 3-pt jump shot from 25 ft,99,100
400,4,2:18.0,Defensive rebound by J. Bayless,,99,100
401,4,1:56.0,J. Bayless misses 2-pt jump shot from 20 ft,,99,100
402,4,1:55.0,,Defensive rebound by C. Paul,99,100
403,4,1:53.0,,Personal foul by J. Bayless (drawn by C. Paul),99,100
404,4,1:53.0,,C. Paul makes free throw 1 of 2,99,101
405,4,1:53.0,G. Antetokounmpo enters the game for L. Sanders,,99,101
406,4,1:53.0,,C. Paul makes free throw 2 of 2,99,102
407,4,1:29.0,B. Knight makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),,102,102
408,4,1:12.0,,C. Paul misses 2-pt jump shot from 3 ft,102,102
409,4,1:12.0,,Offensive rebound by C. Paul,102,102
410,4,1:12.0,,Personal foul by K. Middleton (drawn by C. Paul),102,102
411,4,1:12.0,,C. Paul makes free throw 1 of 2,102,103
412,4,1:12.0,,C. Paul makes free throw 2 of 2,102,104
413,4,0:51.0,B. Knight misses 3-pt jump shot from 24 ft,,102,104
414,4,0:49.0,Offensive rebound by J. Dudley,,102,104
415,4,0:48.0,,M. Barnes enters the game for J. Crawford,102,104
416,4,0:48.0,Milwaukee full timeout,,102,104
417,4,0:31.0,B. Knight misses 2-pt jump shot from 20 ft,,102,104
418,4,0:29.0,,Defensive rebound by M. Barnes,102,104
419,4,0:07.0,,C. Paul misses 2-pt jump shot from 19 ft,102,104
420,4,0:05.0,,Offensive rebound by B. Griffin,102,104
421,4,0:05.0,,B. Griffin makes 2-pt tip-in at rim,102,106
422,4,0:05.0,Milwaukee full timeout,,102,106
423,4,0:02.0,K. Middleton misses 3-pt jump shot from 22 ft,,102,106
424,4,0:01.0,,Defensive rebound by C. Paul,102,106
