,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,GOLDEN STATE_ACTION,MINNESOTA_SCORE,GOLDEN STATE_SCORE
385,4,7:55.0,Offensive rebound by Team,,67,94
386,4,7:55.0,A. Wiggins makes free throw 2 of 2,,68,94
387,4,7:30.0,,H. Barnes misses 2-pt jump shot from 17 ft,68,94
388,4,7:29.0,Defensive rebound by Z. LaVine,,68,94
389,4,7:15.0,A. Wiggins makes 2-pt jump shot from 4 ft (assist by Z. LaVine),,70,94
390,4,6:50.0,,Shooting foul by Z. LaVine (drawn by S. Livingston),70,94
391,4,6:50.0,,S. Livingston makes free throw 1 of 2,70,95
392,4,6:50.0,G. Robinson enters the game for A. Wiggins,,70,95
393,4,6:50.0,A. Bennett enters the game for C. Budinger,,70,95
394,4,6:50.0,,S. Livingston makes free throw 2 of 2,70,96
395,4,6:38.0,Z. LaVine misses 2-pt layup from 2 ft,,70,96
396,4,6:37.0,,Defensive rebound by H. Barnes,70,96
397,4,6:30.0,,J. Holiday misses 2-pt jump shot from 19 ft,70,96
398,4,6:30.0,Defensive rebound by G. Robinson,,70,96
399,4,6:15.0,Shooting foul by O. Kuzmić (drawn by J. Adrien),,70,96
400,4,6:15.0,J. Adrien makes free throw 1 of 2,,71,96
401,4,6:15.0,,L. Barbosa enters the game for A. Iguodala,71,96
402,4,6:15.0,J. Adrien misses free throw 2 of 2,,71,96
403,4,6:14.0,Offensive rebound by R. Hummel,,71,96
404,4,6:13.0,R. Hummel makes 2-pt layup from 1 ft,,73,96
405,4,6:03.0,,Turnover by S. Livingston (bad pass; steal by R. Hummel),73,96
406,4,5:59.0,R. Hummel makes 2-pt dunk at rim (assist by Z. LaVine),,75,96
407,4,5:40.0,,S. Livingston makes 2-pt jump shot from 16 ft (assist by J. Holiday),75,98
408,4,5:31.0,Turnover by J. Adrien (offensive foul),,75,98
409,4,5:31.0,Offensive foul by J. Adrien (drawn by L. Barbosa),,75,98
410,4,5:31.0,,Golden State full timeout,75,98
411,4,5:31.0,T. Daniels enters the game for J. Adrien,,75,98
412,4,5:31.0,,B. Rush enters the game for J. Holiday,75,98
413,4,5:13.0,,S. Livingston makes 2-pt jump shot from 14 ft (assist by H. Barnes),75,100
414,4,5:02.0,Personal foul by L. Barbosa (drawn by T. Daniels),,75,100
415,4,4:52.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by A. Bennett),,78,100
416,4,4:27.0,,Turnover by S. Livingston (lost ball; steal by Z. LaVine),78,100
417,4,4:21.0,G. Robinson makes 2-pt layup from 2 ft (assist by Z. LaVine),,80,100
418,4,4:02.0,,Turnover by O. Kuzmić (bad pass; steal by G. Robinson),80,100
419,4,3:53.0,A. Bennett misses 2-pt jump shot from 6 ft,,80,100
420,4,3:52.0,,Defensive rebound by B. Rush,80,100
421,4,3:44.0,,H. Barnes misses 2-pt layup from 2 ft,80,100
422,4,3:43.0,Defensive rebound by A. Bennett,,80,100
423,4,3:35.0,A. Bennett makes 3-pt jump shot from 25 ft (assist by T. Daniels),,83,100
424,4,3:35.0,,Golden State full timeout,83,100
425,4,3:24.0,,L. Barbosa makes 2-pt jump shot from 11 ft,83,102
426,4,3:08.0,T. Daniels makes 2-pt jump shot from 21 ft (assist by Z. LaVine),,85,102
427,4,2:48.0,,L. Barbosa misses 2-pt jump shot from 7 ft,85,102
428,4,2:47.0,Defensive rebound by G. Robinson,,85,102
429,4,2:43.0,G. Robinson misses 3-pt jump shot from 25 ft,,85,102
430,4,2:42.0,,Defensive rebound by B. Rush,85,102
431,4,2:31.0,,O. Kuzmić misses 2-pt jump shot from 13 ft,85,102
432,4,2:30.0,Defensive rebound by R. Hummel,,85,102
433,4,2:26.0,Shooting foul by B. Rush (drawn by Z. LaVine),,85,102
434,4,2:26.0,Z. LaVine makes free throw 1 of 2,,86,102
435,4,2:26.0,Z. LaVine makes free throw 2 of 2,,87,102
436,4,2:05.0,,Shooting foul by R. Hummel (drawn by B. Rush),87,102
437,4,2:05.0,,B. Rush misses free throw 1 of 2,87,102
438,4,2:05.0,,Offensive rebound by Team,87,102
439,4,2:05.0,,B. Rush makes free throw 2 of 2,87,103
440,4,1:57.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,90,103
441,4,1:42.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by O. Kuzmić),90,106
442,4,1:33.0,Shooting foul by O. Kuzmić (drawn by A. Bennett),,90,106
443,4,1:33.0,A. Bennett makes free throw 1 of 2,,91,106
444,4,1:33.0,A. Bennett misses free throw 2 of 2,,91,106
445,4,1:31.0,,Defensive rebound by H. Barnes,91,106
446,4,1:29.0,,Golden State full timeout,91,106
447,4,1:29.0,,Golden State full timeout,91,106
448,4,1:24.0,,Personal foul by Z. LaVine (drawn by S. Livingston),91,106
449,4,1:20.0,,S. Livingston misses 2-pt jump shot from 8 ft,91,106
450,4,1:19.0,,Offensive rebound by O. Kuzmić,91,106
451,4,1:19.0,,O. Kuzmić makes 2-pt tip-in at rim,91,108
452,4,1:07.0,R. Hummel misses 3-pt jump shot from 25 ft,,91,108
453,4,1:06.0,Offensive rebound by A. Bennett,,91,108
454,4,1:02.0,T. Daniels makes 3-pt jump shot from 27 ft (assist by R. Hummel),,94,108
455,4,0:49.0,,Turnover by S. Livingston (back court),94,108
456,4,0:49.0,Minnesota full timeout,,94,108
457,4,0:49.0,Minnesota full timeout,,94,108
458,4,0:37.0,Shooting foul by O. Kuzmić (drawn by A. Bennett),,94,108
459,4,0:37.0,A. Bennett misses free throw 1 of 2,,94,108
460,4,0:37.0,Offensive rebound by Team,,94,108
461,4,0:37.0,A. Bennett misses free throw 2 of 2,,94,108
462,4,0:34.0,,Defensive rebound by B. Rush,94,108
463,4,0:21.0,,L. Barbosa makes 2-pt jump shot from 12 ft,94,110
464,4,0:15.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,97,110
