,QUARTER,TIME_REMAINING,DENVER_ACTION,SAN ANTONIO_ACTION,DENVER_SCORE,SAN ANTONIO_SCORE
379,4,3:24.0,,Defensive rebound by J. Ayres,88,118
380,4,3:14.0,,J. Ayres misses 2-pt layup from 1 ft,88,118
381,4,3:13.0,Defensive rebound by W. Barton,,88,118
382,4,3:10.0,Turnover by W. Barton (bad pass; steal by P. Mills),,88,118
383,4,2:59.0,,P. Mills misses 2-pt jump shot from 4 ft,88,118
384,4,2:58.0,,Offensive rebound by C. Joseph,88,118
385,4,2:55.0,,Turnover by C. Joseph (lost ball; steal by W. Barton),88,118
386,4,2:49.0,E. Green misses 2-pt jump shot from 20 ft,,88,118
387,4,2:47.0,,Defensive rebound by C. Joseph,88,118
388,4,2:41.0,,Shooting foul by G. Harris (drawn by C. Joseph),88,118
389,4,2:41.0,Denver full timeout,,88,118
390,4,2:41.0,,C. Joseph misses free throw 1 of 2,88,118
391,4,2:41.0,,Offensive rebound by Team,88,118
392,4,2:41.0,,C. Joseph makes free throw 2 of 2,88,119
393,4,2:33.0,Turnover by G. Harris (bad pass; steal by B. Diaw),,88,119
394,4,2:15.0,,P. Mills misses 2-pt jump shot from 17 ft,88,119
395,4,2:14.0,Defensive rebound by J. Nurkić,,88,119
396,4,2:05.0,J. Nurkić makes 2-pt jump shot from 6 ft (assist by E. Green),,90,119
397,4,1:50.0,,J. Ayres makes 2-pt layup from 2 ft (assist by B. Diaw),90,121
398,4,1:29.0,G. Harris makes 3-pt jump shot from 24 ft (assist by J. Hickson),,93,121
399,4,1:18.0,,P. Mills misses 2-pt jump shot from 4 ft,93,121
400,4,1:16.0,Defensive rebound by E. Green,,93,121
401,4,1:06.0,E. Green misses 2-pt jump shot from 4 ft,,93,121
402,4,1:05.0,,Defensive rebound by J. Ayres,93,121
403,4,0:56.0,,Turnover by J. Ayres (bad pass),93,121
404,4,0:56.0,Denver full timeout,,93,121
405,4,0:37.0,G. Harris misses 3-pt jump shot from 25 ft,,93,121
406,4,0:36.0,,Defensive rebound by B. Diaw,93,121
407,4,0:15.0,,B. Diaw misses 2-pt hook shot from 5 ft,93,121
408,4,0:15.0,,Offensive rebound by J. Ayres,93,121
409,4,0:15.0,,J. Ayres makes 2-pt tip-in from 1 ft,93,123
410,4,0:04.0,E. Green misses 2-pt jump shot from 19 ft,,93,123
411,4,0:03.0,,Defensive rebound by M. Bonner,93,123
