,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,HOUSTON_ACTION,BROOKLYN_SCORE,HOUSTON_SCORE
385,4,4:08.0,J. Jack makes 2-pt layup from 1 ft,,91,83
386,4,3:51.0,,J. Harden misses 3-pt jump shot from 26 ft,91,83
387,4,3:50.0,,Offensive rebound by P. Beverley,91,83
388,4,3:45.0,,T. Jones makes 2-pt layup at rim (assist by P. Beverley),91,85
389,4,3:28.0,B. Lopez misses 2-pt jump shot from 11 ft,,91,85
390,4,3:26.0,,Defensive rebound by T. Jones,91,85
391,4,3:23.0,,Shooting foul by M. Brown (drawn by J. Harden),91,85
392,4,3:23.0,,J. Harden makes free throw 1 of 2,91,86
393,4,3:23.0,D. Williams enters the game for C. Jefferson,,91,86
394,4,3:23.0,,J. Harden makes free throw 2 of 2,91,87
395,4,3:10.0,Personal foul by J. Harden (drawn by B. Lopez),,91,87
396,4,3:10.0,B. Lopez makes free throw 1 of 2,,92,87
397,4,3:10.0,B. Lopez makes free throw 2 of 2,,93,87
398,4,2:56.0,,T. Ariza makes 2-pt hook shot from 6 ft,93,89
399,4,2:56.0,,Shooting foul by B. Lopez (drawn by T. Ariza),93,89
400,4,2:56.0,Official timeout,,93,89
401,4,2:56.0,,T. Ariza makes free throw 1 of 1,93,90
402,4,2:36.0,B. Lopez misses 2-pt jump shot from 1 ft,,93,90
403,4,2:35.0,Offensive rebound by B. Lopez,,93,90
404,4,2:35.0,B. Lopez makes 2-pt tip-in from 1 ft,,95,90
405,4,2:20.0,Violation by M. Brown (kicked ball),,95,90
406,4,2:13.0,,Turnover by J. Harden (bad pass; steal by J. Jack),95,90
407,4,1:58.0,J. Jack misses 3-pt jump shot from 25 ft,,95,90
408,4,1:56.0,,Defensive rebound by D. Motiejūnas,95,90
409,4,1:47.0,,T. Jones makes 2-pt hook shot from 6 ft (assist by J. Harden),95,92
410,4,1:24.0,J. Johnson misses 2-pt jump shot from 7 ft,,95,92
411,4,1:22.0,Offensive rebound by B. Lopez,,95,92
412,4,1:19.0,B. Lopez misses 2-pt layup from 4 ft,,95,92
413,4,1:18.0,,Defensive rebound by P. Beverley,95,92
414,4,1:11.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by J. Harden),95,95
415,4,1:11.0,Brooklyn full timeout,,95,95
416,4,0:53.0,M. Brown misses 3-pt jump shot from 24 ft,,95,95
417,4,0:51.0,,Defensive rebound by J. Harden,95,95
418,4,0:49.0,,Houston full timeout,95,95
419,4,0:49.0,A. Anderson enters the game for J. Jack,,95,95
420,4,0:49.0,C. Jefferson enters the game for B. Lopez,,95,95
421,4,0:44.0,,Away from play foul by M. Brown (drawn by J. Harden),95,95
422,4,0:44.0,,J. Harden makes free throw 1 of 1,95,96
423,4,0:27.0,,J. Harden makes 2-pt jump shot from 13 ft,95,98
424,4,0:27.0,Brooklyn full timeout,,95,98
425,4,0:27.0,,J. Smith enters the game for D. Motiejūnas,95,98
426,4,0:27.0,B. Lopez enters the game for C. Jefferson,,95,98
427,4,0:22.0,D. Williams makes 2-pt layup from 1 ft,,97,98
428,4,0:18.0,,Houston full timeout,97,98
429,4,0:18.0,,Houston full timeout,97,98
430,4,0:18.0,,J. Terry enters the game for T. Jones,97,98
431,4,0:18.0,,C. Brewer enters the game for J. Smith,97,98
432,4,0:18.0,C. Jefferson enters the game for B. Lopez,,97,98
433,4,0:15.0,,Personal take foul by M. Brown (drawn by J. Terry),97,98
434,4,0:15.0,,J. Terry makes free throw 1 of 2,97,99
435,4,0:15.0,,J. Smith enters the game for C. Brewer,97,99
436,4,0:15.0,B. Lopez enters the game for C. Jefferson,,97,99
437,4,0:15.0,,J. Terry makes free throw 2 of 2,97,100
438,4,0:15.0,Brooklyn full timeout,,97,100
439,4,0:15.0,,C. Brewer enters the game for J. Terry,97,100
440,4,0:11.0,Shooting foul by J. Smith (drawn by J. Johnson),,97,100
441,4,0:11.0,,T. Jones enters the game for P. Beverley,97,100
442,4,0:11.0,,J. Terry enters the game for C. Brewer,97,100
443,4,0:11.0,J. Jack enters the game for M. Brown,,97,100
444,4,0:11.0,J. Johnson makes free throw 1 of 2,,98,100
445,4,0:11.0,J. Johnson misses free throw 2 of 2,,98,100
446,4,0:11.0,,Defensive rebound by T. Ariza,98,100
447,4,0:08.0,,Personal foul by J. Jack (drawn by T. Jones),98,100
448,4,0:08.0,,T. Jones makes free throw 1 of 2,98,101
449,4,0:08.0,,P. Beverley enters the game for J. Terry,98,101
450,4,0:08.0,,C. Brewer enters the game for J. Smith,98,101
451,4,0:08.0,,T. Jones makes free throw 2 of 2,98,102
452,4,0:01.0,J. Jack misses 3-pt jump shot from 25 ft,,98,102
453,4,0:00.0,,Defensive rebound by T. Jones,98,102
