,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DALLAS_ACTION,SAN ANTONIO_SCORE,DALLAS_SCORE
383,4,5:57.0,P. Mills makes 3-pt jump shot from 24 ft (assist by B. Diaw),,78,89
384,4,5:41.0,,Shooting foul by B. Diaw (drawn by M. Ellis),78,89
385,4,5:41.0,,M. Ellis makes free throw 1 of 2,78,90
386,4,5:41.0,,M. Ellis makes free throw 2 of 2,78,91
387,4,5:28.0,K. Leonard misses 2-pt layup at rim,,78,91
388,4,5:26.0,,Defensive rebound by T. Chandler,78,91
389,4,5:20.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,78,91
390,4,5:19.0,Defensive rebound by M. Ginóbili,,78,91
391,4,5:02.0,P. Mills misses 3-pt jump shot from 24 ft,,78,91
392,4,5:01.0,,Defensive rebound by T. Chandler,78,91
393,4,4:58.0,,Turnover by T. Chandler (bad pass; steal by T. Splitter),78,91
394,4,4:51.0,M. Ginóbili makes 2-pt jump shot from 5 ft,,80,91
395,4,4:29.0,,M. Ellis makes 2-pt jump shot from 19 ft (assist by R. Rondo),80,93
396,4,4:09.0,P. Mills misses 2-pt jump shot from 13 ft,,80,93
397,4,4:09.0,Offensive rebound by Team,,80,93
398,4,4:08.0,D. Green enters the game for M. Ginóbili,,80,93
399,4,3:54.0,D. Green makes 3-pt jump shot from 24 ft (assist by P. Mills),,83,93
400,4,3:30.0,,M. Ellis misses 2-pt jump shot from 19 ft,83,93
401,4,3:30.0,,Offensive rebound by D. Nowitzki,83,93
402,4,3:30.0,Loose ball foul by D. Green (drawn by D. Nowitzki),,83,93
403,4,3:30.0,,D. Nowitzki makes free throw 1 of 2,83,94
404,4,3:30.0,,D. Harris enters the game for R. Rondo,83,94
405,4,3:30.0,,D. Nowitzki makes free throw 2 of 2,83,95
406,4,3:21.0,P. Mills misses 2-pt jump shot from 18 ft,,83,95
407,4,3:20.0,,Defensive rebound by T. Chandler,83,95
408,4,3:12.0,,M. Ellis misses 2-pt jump shot from 17 ft,83,95
409,4,3:10.0,,Offensive rebound by D. Nowitzki,83,95
410,4,3:10.0,,D. Nowitzki misses 2-pt tip-in from 2 ft,83,95
411,4,3:10.0,,Offensive rebound by D. Nowitzki,83,95
412,4,3:10.0,,D. Nowitzki misses 2-pt tip-in from 2 ft,83,95
413,4,3:08.0,,Offensive rebound by T. Chandler,83,95
414,4,3:06.0,,Turnover by D. Harris (lost ball; steal by D. Green),83,95
415,4,3:04.0,Shooting foul by D. Harris (drawn by K. Leonard),,83,95
416,4,3:04.0,K. Leonard misses free throw 1 of 2,,83,95
417,4,3:04.0,Offensive rebound by Team,,83,95
418,4,3:04.0,J. Ayres enters the game for T. Splitter,,83,95
419,4,3:04.0,K. Leonard makes free throw 2 of 2,,84,95
420,4,2:53.0,,D. Nowitzki misses 2-pt jump shot from 17 ft,84,95
421,4,2:52.0,Defensive rebound by K. Leonard,,84,95
422,4,2:48.0,K. Leonard makes 2-pt jump shot from 8 ft,,86,95
423,4,2:48.0,Shooting foul by M. Ellis (drawn by K. Leonard),,86,95
424,4,2:48.0,San Antonio full timeout,,86,95
425,4,2:48.0,K. Leonard makes free throw 1 of 1,,87,95
426,4,2:31.0,,Turnover by T. Chandler (3 sec),87,95
427,4,2:09.0,B. Diaw misses 3-pt jump shot from 23 ft,,87,95
428,4,2:08.0,,Defensive rebound by C. Parsons,87,95
429,4,1:53.0,,M. Ellis makes 2-pt jump shot from 7 ft,87,97
430,4,1:43.0,D. Green makes 3-pt jump shot from 22 ft (assist by K. Leonard),,90,97
431,4,1:22.0,,Shooting foul by K. Leonard (drawn by C. Parsons),90,97
432,4,1:22.0,,C. Parsons makes free throw 1 of 2,90,98
433,4,1:22.0,R. Williams enters the game for K. Leonard,,90,98
434,4,1:22.0,C. Joseph enters the game for P. Mills,,90,98
435,4,1:22.0,,C. Parsons makes free throw 2 of 2,90,99
436,4,1:08.0,M. Bonner enters the game for D. Green,,90,99
437,4,1:08.0,,A. Aminu enters the game for D. Nowitzki,90,99
438,4,1:05.0,B. Diaw misses 2-pt jump shot from 15 ft,,90,99
439,4,1:04.0,,Defensive rebound by A. Aminu,90,99
440,4,0:44.0,,M. Ellis makes 2-pt jump shot from 16 ft,90,101
441,4,0:32.0,R. Williams makes 2-pt jump shot from 12 ft,,92,101
442,4,0:08.0,,Turnover by Team (shot clock),92,101
443,4,0:02.0,Shooting foul by D. Harris (drawn by J. Ayres),,92,101
444,4,0:02.0,,R. Felton enters the game for D. Harris,92,101
445,4,0:02.0,J. Ayres makes free throw 1 of 2,,93,101
446,4,0:02.0,J. Ayres makes free throw 2 of 2,,94,101
