,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DALLAS_ACTION,MINNESOTA_SCORE,DALLAS_SCORE
385,4,6:30.0,A. Wiggins makes 2-pt tip-in at rim,,83,91
386,4,6:09.0,,Turnover by J. Barea (lost ball; steal by T. Young),83,91
387,4,6:04.0,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),,85,91
388,4,6:04.0,,Dallas full timeout,85,91
389,4,6:04.0,,A. Aminu enters the game for J. Barea,85,91
390,4,6:04.0,,D. Harris enters the game for R. Jefferson,85,91
391,4,5:51.0,,M. Ellis misses 2-pt jump shot from 18 ft,85,91
392,4,5:50.0,Defensive rebound by K. Martin,,85,91
393,4,5:32.0,A. Wiggins misses 2-pt jump shot from 8 ft,,85,91
394,4,5:31.0,,Defensive rebound by A. Aminu,85,91
395,4,5:17.0,,Turnover by M. Ellis (lost ball),85,91
396,4,5:03.0,T. Young makes 2-pt layup from 2 ft,,87,91
397,4,4:48.0,,Shooting block foul by A. Wiggins (drawn by M. Ellis),87,91
398,4,4:48.0,,M. Ellis misses free throw 1 of 2,87,91
399,4,4:48.0,,Offensive rebound by Team,87,91
400,4,4:48.0,,D. Nowitzki enters the game for A. Aminu,87,91
401,4,4:48.0,,M. Ellis makes free throw 2 of 2,87,92
402,4,4:39.0,Turnover by R. Rubio (bad pass; steal by C. Parsons),,87,92
403,4,4:38.0,,Personal block foul by R. Rubio (drawn by C. Parsons),87,92
404,4,4:20.0,,M. Ellis misses 3-pt jump shot from 23 ft,87,92
405,4,4:19.0,Defensive rebound by N. Peković,,87,92
406,4,4:05.0,Shooting foul by M. Ellis (drawn by A. Wiggins),,87,92
407,4,4:05.0,A. Wiggins makes free throw 1 of 2,,88,92
408,4,4:05.0,M. Williams enters the game for R. Rubio,,88,92
409,4,4:05.0,A. Wiggins makes free throw 2 of 2,,89,92
410,4,3:48.0,,D. Nowitzki makes 2-pt jump shot from 12 ft,89,94
411,4,3:21.0,N. Peković misses 2-pt jump shot from 13 ft (block by T. Chandler),,89,94
412,4,3:21.0,Offensive rebound by Team,,89,94
413,4,3:21.0,Turnover by Team (shot clock),,89,94
414,4,3:04.0,,M. Ellis misses 2-pt jump shot from 16 ft,89,94
415,4,3:03.0,,Offensive rebound by T. Chandler,89,94
416,4,3:03.0,,T. Chandler makes 2-pt layup at rim,89,96
417,4,2:46.0,T. Young misses 2-pt jump shot at rim,,89,96
418,4,2:45.0,Offensive rebound by T. Young,,89,96
419,4,2:45.0,T. Young misses 2-pt tip-in at rim,,89,96
420,4,2:44.0,,Defensive rebound by M. Ellis,89,96
421,4,2:21.0,,M. Ellis misses 3-pt jump shot from 23 ft,89,96
422,4,2:20.0,Defensive rebound by N. Peković,,89,96
423,4,2:11.0,M. Williams makes 3-pt jump shot from 24 ft (assist by A. Wiggins),,92,96
424,4,2:10.0,,Dallas full timeout,92,96
425,4,2:10.0,,J. Barea enters the game for D. Harris,92,96
426,4,1:53.0,,Turnover by D. Nowitzki (lost ball; steal by T. Young),92,96
427,4,1:52.0,Personal foul by D. Nowitzki (drawn by M. Williams),,92,96
428,4,1:52.0,M. Williams makes free throw 1 of 2,,93,96
429,4,1:52.0,M. Williams makes free throw 2 of 2,,94,96
430,4,1:37.0,,M. Ellis misses 2-pt jump shot from 14 ft,94,96
431,4,1:36.0,Defensive rebound by T. Young,,94,96
432,4,1:11.0,N. Peković misses 2-pt jump shot from 5 ft,,94,96
433,4,1:10.0,,Defensive rebound by D. Nowitzki,94,96
434,4,0:53.0,,J. Barea makes 2-pt layup from 2 ft,94,98
435,4,0:28.0,A. Wiggins misses 2-pt layup from 2 ft,,94,98
436,4,0:27.0,Offensive rebound by N. Peković,,94,98
437,4,0:22.0,M. Williams misses 3-pt jump shot from 23 ft,,94,98
438,4,0:21.0,,Defensive rebound by T. Chandler,94,98
439,4,0:17.0,,Personal foul by N. Peković (drawn by J. Barea),94,98
440,4,0:17.0,,J. Barea makes free throw 1 of 2,94,99
441,4,0:17.0,,A. Aminu enters the game for D. Nowitzki,94,99
442,4,0:17.0,,J. Barea makes free throw 2 of 2,94,100
443,4,0:17.0,Minnesota full timeout,,94,100
444,4,0:12.0,T. Young misses 3-pt jump shot from 24 ft,,94,100
445,4,0:10.0,,Defensive rebound by C. Parsons,94,100
