,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CHICAGO_ACTION,PHILADELPHIA_SCORE,CHICAGO_SCORE
392,4,10:00.0,Shooting foul by T. Snell (drawn by J. Grant),,84,88
393,4,10:00.0,J. Grant misses free throw 1 of 2,,84,88
394,4,10:00.0,Offensive rebound by Team,,84,88
395,4,10:00.0,Turnover by F. Aldemir (lane violation.),,84,88
396,4,9:40.0,,T. Snell makes 3-pt jump shot from 22 ft (assist by A. Brooks),84,91
397,4,9:32.0,H. Thompson misses 3-pt jump shot from 24 ft,,84,91
398,4,9:30.0,,Defensive rebound by N. Mirotić,84,91
399,4,9:21.0,,Shooting foul by T. Robinson (drawn by M. Dunleavy),84,91
400,4,9:21.0,,M. Dunleavy makes free throw 1 of 2,84,92
401,4,9:21.0,R. Covington enters the game for T. Robinson,,84,92
402,4,9:21.0,,M. Dunleavy makes free throw 2 of 2,84,93
403,4,9:04.0,Shooting foul by A. Brooks (drawn by H. Thompson),,84,93
404,4,9:04.0,H. Thompson makes free throw 1 of 3,,85,93
405,4,9:04.0,H. Thompson makes free throw 2 of 3,,86,93
406,4,9:04.0,H. Thompson makes free throw 3 of 3,,87,93
407,4,8:48.0,,Personal foul by F. Aldemir (drawn by M. Dunleavy),87,93
408,4,8:48.0,H. Sims enters the game for F. Aldemir,,87,93
409,4,8:38.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by M. Dunleavy),87,96
410,4,8:30.0,Shooting foul by N. Mirotić (drawn by J. Grant),,87,96
411,4,8:30.0,J. Grant makes free throw 1 of 2,,88,96
412,4,8:30.0,J. Grant makes free throw 2 of 2,,89,96
413,4,8:19.0,,T. Snell misses 3-pt jump shot from 24 ft,89,96
414,4,8:18.0,Defensive rebound by R. Covington,,89,96
415,4,8:08.0,J. Grant makes 2-pt layup from 2 ft (assist by R. Covington),,91,96
416,4,7:55.0,,A. Brooks misses 3-pt jump shot from 24 ft,91,96
417,4,7:54.0,Defensive rebound by R. Covington,,91,96
418,4,7:33.0,G. Robinson makes 2-pt jump shot from 14 ft (assist by J. Grant),,93,96
419,4,7:14.0,,A. Brooks makes 2-pt jump shot from 8 ft,93,98
420,4,6:57.0,R. Covington makes 2-pt layup from 1 ft,,95,98
421,4,6:43.0,J. Sampson enters the game for J. Grant,,95,98
422,4,6:43.0,,D. Rose enters the game for M. Dunleavy,95,98
423,4,6:43.0,,J. Butler enters the game for A. Brooks,95,98
424,4,6:35.0,,N. Mirotić misses 3-pt jump shot from 24 ft,95,98
425,4,6:34.0,Defensive rebound by H. Sims,,95,98
426,4,6:21.0,H. Sims misses 2-pt layup from 2 ft,,95,98
427,4,6:20.0,,Defensive rebound by J. Noah,95,98
428,4,5:59.0,,N. Mirotić makes 2-pt hook shot from 7 ft,95,100
429,4,5:47.0,R. Covington misses 3-pt jump shot from 25 ft,,95,100
430,4,5:46.0,,Defensive rebound by J. Butler,95,100
431,4,5:35.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by D. Rose),95,103
432,4,5:33.0,Philadelphia full timeout,,95,103
433,4,5:33.0,J. Richardson enters the game for G. Robinson,,95,103
434,4,5:21.0,H. Thompson makes 3-pt jump shot from 25 ft (assist by J. Richardson),,98,103
435,4,5:03.0,,N. Mirotić misses 2-pt layup from 1 ft,98,103
436,4,5:00.0,,Offensive rebound by Team,98,103
437,4,4:52.0,,D. Rose misses 3-pt jump shot from 24 ft,98,103
438,4,4:51.0,Defensive rebound by R. Covington,,98,103
439,4,4:44.0,J. Richardson makes 3-pt jump shot from 24 ft (assist by R. Covington),,101,103
440,4,4:44.0,,Chicago full timeout,101,103
441,4,4:44.0,,T. Gibson enters the game for J. Noah,101,103
442,4,4:44.0,,P. Gasol enters the game for N. Mirotić,101,103
443,4,4:44.0,J. Grant enters the game for H. Sims,,101,103
444,4,4:35.0,,D. Rose makes 2-pt layup from 1 ft,101,105
445,4,4:35.0,,Shooting foul by J. Richardson (drawn by D. Rose),101,105
446,4,4:35.0,,D. Rose misses free throw 1 of 1,101,105
447,4,4:32.0,,Offensive rebound by T. Gibson,101,105
448,4,4:32.0,,Turnover by T. Gibson (lost ball),101,105
449,4,4:21.0,J. Sampson makes 2-pt layup from 2 ft,,103,105
450,4,4:01.0,,J. Butler misses 2-pt layup from 3 ft,103,105
451,4,3:59.0,,Offensive rebound by J. Butler,103,105
452,4,3:52.0,,D. Rose makes 2-pt layup from 1 ft,103,107
453,4,3:32.0,J. Sampson misses 3-pt jump shot from 23 ft,,103,107
454,4,3:31.0,,Defensive rebound by T. Snell,103,107
455,4,3:09.0,,J. Butler misses 2-pt jump shot from 15 ft,103,107
456,4,3:07.0,Defensive rebound by J. Richardson,,103,107
457,4,2:58.0,J. Grant misses 3-pt jump shot from 25 ft,,103,107
458,4,2:57.0,,Defensive rebound by T. Snell,103,107
459,4,2:47.0,,D. Rose misses 3-pt jump shot from 25 ft,103,107
460,4,2:46.0,Defensive rebound by J. Grant,,103,107
461,4,2:39.0,R. Covington misses 2-pt layup from 2 ft (block by P. Gasol),,103,107
462,4,2:39.0,,Defensive rebound by Team,103,107
463,4,2:39.0,G. Robinson enters the game for J. Richardson,,103,107
464,4,2:23.0,,D. Rose misses 2-pt jump shot from 11 ft,103,107
465,4,2:22.0,Defensive rebound by J. Sampson,,103,107
466,4,2:18.0,Turnover by J. Sampson (lost ball; steal by D. Rose),,103,107
467,4,1:57.0,,Personal foul by J. Grant (drawn by T. Gibson),103,107
468,4,1:57.0,F. Aldemir enters the game for R. Covington,,103,107
469,4,1:56.0,,Turnover by T. Snell (lost ball),103,107
470,4,1:56.0,,J. Noah enters the game for P. Gasol,103,107
471,4,1:41.0,H. Thompson misses 2-pt jump shot from 20 ft,,103,107
472,4,1:39.0,,Defensive rebound by T. Snell,103,107
473,4,1:25.0,,Shooting foul by J. Sampson (drawn by J. Butler),103,107
474,4,1:25.0,,J. Butler misses free throw 1 of 2,103,107
475,4,1:25.0,,Offensive rebound by Team,103,107
476,4,1:25.0,,J. Butler makes free throw 2 of 2,103,108
477,4,1:16.0,Shooting foul by J. Butler (drawn by J. Sampson),,103,108
478,4,1:16.0,J. Sampson makes free throw 1 of 2,,104,108
479,4,1:16.0,,P. Gasol enters the game for J. Noah,104,108
480,4,1:16.0,J. Sampson makes free throw 2 of 2,,105,108
481,4,1:00.0,,D. Rose makes 2-pt jump shot from 5 ft,105,110
482,4,1:00.0,Philadelphia full timeout,,105,110
483,4,1:00.0,,J. Noah enters the game for P. Gasol,105,110
484,4,0:43.0,Shooting foul by T. Snell (drawn by G. Robinson),,105,110
485,4,0:43.0,G. Robinson misses free throw 1 of 2,,105,110
486,4,0:43.0,Offensive rebound by Team,,105,110
487,4,0:43.0,,P. Gasol enters the game for J. Noah,105,110
488,4,0:43.0,G. Robinson makes free throw 2 of 2,,106,110
489,4,0:29.0,,T. Gibson makes 2-pt layup from 1 ft (assist by D. Rose),106,112
490,4,0:23.0,Shooting foul by P. Gasol (drawn by J. Grant),,106,112
491,4,0:23.0,J. Grant misses free throw 1 of 2,,106,112
492,4,0:23.0,Offensive rebound by Team,,106,112
493,4,0:23.0,J. Grant makes free throw 2 of 2,,107,112
494,4,0:17.0,,T. Gibson makes 2-pt dunk at rim (assist by T. Snell),107,114
495,4,0:09.0,G. Robinson misses 3-pt jump shot from 24 ft,,107,114
496,4,0:08.0,Offensive rebound by J. Sampson,,107,114
497,4,0:01.0,H. Thompson misses 2-pt jump shot from 13 ft,,107,114
498,4,0:00.0,,Defensive rebound by D. Rose,107,114
