,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA LAKERS_ACTION,PHOENIX_SCORE,LA LAKERS_SCORE
386,4,3:07.0,E. Bledsoe misses 2-pt jump shot from 6 ft,,106,103
387,4,3:06.0,,Defensive rebound by Team,106,103
388,4,3:06.0,I. Thomas enters the game for A. Len,,106,103
389,4,2:58.0,,Personal foul by G. Dragić (drawn by N. Young),106,103
390,4,2:58.0,,LA Lakers full timeout,106,103
391,4,2:43.0,,N. Young misses 2-pt jump shot from 15 ft,106,103
392,4,2:42.0,Defensive rebound by P. Tucker,,106,103
393,4,2:35.0,E. Bledsoe misses 2-pt layup from 2 ft (block by J. Lin),,106,103
394,4,2:33.0,,Defensive rebound by W. Johnson,106,103
395,4,2:21.0,,Shooting foul by G. Dragić (drawn by N. Young),106,103
396,4,2:21.0,,N. Young makes free throw 1 of 2,106,104
397,4,2:21.0,,N. Young makes free throw 2 of 2,106,105
398,4,1:59.0,P. Tucker makes 2-pt layup from 1 ft,,108,105
399,4,1:41.0,,J. Lin misses 3-pt jump shot from 25 ft,108,105
400,4,1:40.0,Defensive rebound by M. Morris,,108,105
401,4,1:27.0,Personal foul by W. Johnson (drawn by M. Morris),,108,105
402,4,1:11.0,E. Bledsoe misses 2-pt jump shot from 17 ft,,108,105
403,4,1:10.0,Offensive rebound by M. Morris,,108,105
404,4,0:49.0,M. Morris makes 2-pt hook shot from 6 ft,,110,105
405,4,0:49.0,,LA Lakers full timeout,110,105
406,4,0:41.0,,W. Johnson misses 3-pt jump shot from 23 ft,110,105
407,4,0:40.0,Defensive rebound by I. Thomas,,110,105
408,4,0:39.0,Personal take foul by N. Young (drawn by I. Thomas),,110,105
409,4,0:39.0,I. Thomas makes free throw 1 of 2,,111,105
410,4,0:39.0,I. Thomas makes free throw 2 of 2,,112,105
411,4,0:33.0,,Turnover by K. Bryant (lost ball; steal by E. Bledsoe),112,105
412,4,0:29.0,Personal take foul by W. Johnson (drawn by E. Bledsoe),,112,105
413,4,0:29.0,E. Bledsoe makes free throw 1 of 2,,113,105
414,4,0:29.0,E. Bledsoe makes free throw 2 of 2,,114,105
415,4,0:25.0,,J. Lin makes 2-pt layup from 1 ft,114,107
416,4,0:25.0,Violation by E. Bledsoe (def goaltending),,114,107
417,4,0:21.0,Personal take foul by J. Lin (drawn by E. Bledsoe),,114,107
418,4,0:21.0,E. Bledsoe makes free throw 1 of 2,,115,107
419,4,0:21.0,E. Bledsoe makes free throw 2 of 2,,116,107
420,4,0:17.0,,Shooting foul by I. Thomas (drawn by J. Lin),116,107
421,4,0:17.0,,J. Lin misses free throw 1 of 2,116,107
422,4,0:17.0,,Offensive rebound by Team,116,107
423,4,0:17.0,,J. Lin misses free throw 2 of 2,116,107
424,4,0:16.0,Defensive rebound by M. Morris,,116,107
