,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,SAN ANTONIO_ACTION,SACRAMENTO_SCORE,SAN ANTONIO_SCORE
389,4,8:11.0,,Defensive rebound by J. Ayres,64,96
390,4,7:58.0,,M. Belinelli misses 2-pt jump shot from 17 ft,64,96
391,4,7:57.0,,Offensive rebound by B. Diaw,64,96
392,4,7:55.0,,B. Diaw makes 2-pt jump shot from 4 ft,64,98
393,4,7:44.0,R. McCallum makes 2-pt layup from 1 ft,,66,98
394,4,7:28.0,,B. Diaw makes 2-pt jump shot from 3 ft,66,100
395,4,7:17.0,B. McLemore misses 2-pt jump shot from 21 ft,,66,100
396,4,7:15.0,,Defensive rebound by J. Ayres,66,100
397,4,7:03.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by B. Diaw),66,103
398,4,6:44.0,Shooting foul by M. Belinelli (drawn by R. Hollins),,66,103
399,4,6:44.0,R. Hollins makes free throw 1 of 2,,67,103
400,4,6:44.0,C. Landry enters the game for O. Casspi,,67,103
401,4,6:44.0,,M. Bonner enters the game for P. Mills,67,103
402,4,6:44.0,R. Hollins makes free throw 2 of 2,,68,103
403,4,6:27.0,,B. Diaw makes 2-pt jump shot from 21 ft (assist by C. Joseph),68,105
404,4,6:12.0,N. Stauskas makes 2-pt jump shot from 11 ft,,70,105
405,4,5:55.0,,M. Belinelli misses 2-pt jump shot from 21 ft,70,105
406,4,5:52.0,Defensive rebound by R. McCallum,,70,105
407,4,5:46.0,R. McCallum misses 2-pt layup at rim (block by J. Ayres),,70,105
408,4,5:44.0,,Defensive rebound by J. Ayres,70,105
409,4,5:32.0,,C. Joseph misses 2-pt jump shot from 14 ft,70,105
410,4,5:31.0,Defensive rebound by R. Hollins,,70,105
411,4,5:15.0,Turnover by B. McLemore (bad pass; steal by J. Ayres),,70,105
412,4,4:57.0,,C. Joseph misses 2-pt layup from 2 ft,70,105
413,4,4:56.0,,Offensive rebound by M. Bonner,70,105
414,4,4:54.0,,M. Bonner makes 2-pt layup at rim,70,107
415,4,4:51.0,Sacramento full timeout,,70,107
416,4,4:37.0,N. Stauskas misses 2-pt layup from 2 ft (block by J. Ayres),,70,107
417,4,4:36.0,Offensive rebound by Team,,70,107
418,4,4:26.0,R. Hollins misses 2-pt hook shot from 5 ft,,70,107
419,4,4:25.0,,Defensive rebound by J. Ayres,70,107
420,4,4:05.0,,M. Belinelli makes 3-pt jump shot from 30 ft (assist by M. Bonner),70,110
421,4,3:44.0,R. Hollins makes 2-pt jump shot from 19 ft (assist by B. McLemore),,72,110
422,4,3:28.0,,Turnover by B. Diaw (bad pass),72,110
423,4,3:21.0,N. Stauskas makes 3-pt jump shot from 25 ft (assist by R. Hollins),,75,110
424,4,3:00.0,,Turnover by M. Belinelli (bad pass; steal by R. Hollins),75,110
425,4,2:48.0,B. McLemore makes 2-pt jump shot from 21 ft,,77,110
426,4,2:35.0,,M. Belinelli misses 2-pt jump shot from 11 ft,77,110
427,4,2:33.0,Defensive rebound by Team,,77,110
428,4,2:33.0,,Loose ball foul by J. Ayres (drawn by R. Hollins),77,110
429,4,2:33.0,,San Antonio full timeout,77,110
430,4,2:21.0,R. McCallum misses 2-pt layup from 1 ft,,77,110
431,4,2:18.0,,Defensive rebound by J. Ayres,77,110
432,4,2:08.0,Violation by B. McLemore (kicked ball),,77,110
433,4,2:00.0,,Turnover by C. Joseph (lost ball),77,110
434,4,1:51.0,B. McLemore misses 3-pt jump shot from 24 ft,,77,110
435,4,1:50.0,,Defensive rebound by J. Ayres,77,110
436,4,1:29.0,,M. Belinelli makes 2-pt jump shot from 21 ft (assist by B. Diaw),77,112
437,4,1:15.0,Shooting foul by M. Belinelli (drawn by C. Landry),,77,112
438,4,1:15.0,C. Landry makes free throw 1 of 2,,78,112
439,4,1:15.0,C. Landry makes free throw 2 of 2,,79,112
440,4,1:02.0,,M. Belinelli misses 3-pt jump shot from 24 ft,79,112
441,4,1:00.0,Defensive rebound by R. Hollins,,79,112
442,4,0:54.0,R. McCallum makes 2-pt layup from 1 ft,,81,112
443,4,0:36.0,,B. Diaw misses 3-pt jump shot from 25 ft,81,112
444,4,0:35.0,Defensive rebound by Team,,81,112
445,4,0:28.0,N. Stauskas makes 2-pt layup at rim (assist by R. McCallum),,83,112
446,4,0:23.0,,Turnover by M. Belinelli (lost ball; steal by B. McLemore),83,112
447,4,0:23.0,R. McCallum makes 2-pt layup from 1 ft,,85,112
