,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DALLAS_ACTION,SACRAMENTO_SCORE,DALLAS_SCORE
391,4,8:27.0,B. McLemore enters the game for N. Stauskas,,75,84
392,4,8:27.0,,D. Nowitzki makes free throw 2 of 2,75,85
393,4,8:08.0,D. Cousins makes 2-pt layup from 2 ft,,77,85
394,4,7:58.0,,Turnover by J. Nelson (bad pass; steal by C. Landry),77,85
395,4,7:49.0,,Offensive charge foul by R. Gay (drawn by C. Parsons),77,85
396,4,7:49.0,Turnover by R. Gay (offensive foul),,77,85
397,4,7:49.0,,J. Barea enters the game for J. Nelson,77,85
398,4,7:33.0,,C. Parsons misses 3-pt jump shot from 23 ft,77,85
399,4,7:32.0,Defensive rebound by D. Cousins,,77,85
400,4,7:16.0,Turnover by D. Cousins (bad pass; steal by D. Harris),,77,85
401,4,7:13.0,,D. Harris makes 2-pt layup from 2 ft,77,87
402,4,7:12.0,Sacramento full timeout,,77,87
403,4,6:59.0,Personal foul by D. Harris (drawn by D. Cousins),,77,87
404,4,6:56.0,B. McLemore makes 2-pt layup from 1 ft (assist by D. Cousins),,79,87
405,4,6:56.0,Shooting foul by D. Harris (drawn by B. McLemore),,79,87
406,4,6:56.0,,T. Chandler enters the game for G. Smith,79,87
407,4,6:56.0,B. McLemore makes free throw 1 of 1,,80,87
408,4,6:43.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by C. Parsons),80,89
409,4,6:11.0,D. Cousins makes 2-pt layup from 1 ft,,82,89
410,4,5:59.0,,Personal foul by C. Landry (drawn by D. Nowitzki),82,89
411,4,5:51.0,,J. Barea makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),82,92
412,4,5:36.0,C. Landry makes 2-pt layup at rim (assist by D. Cousins),,84,92
413,4,5:22.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by J. Barea),84,95
414,4,5:16.0,Turnover by B. McLemore (bad pass; steal by J. Barea),,84,95
415,4,4:57.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,84,95
416,4,4:56.0,Defensive rebound by D. Cousins,,84,95
417,4,4:48.0,Shooting foul by J. Barea (drawn by R. Sessions),,84,95
418,4,4:48.0,R. Sessions misses free throw 1 of 2,,84,95
419,4,4:48.0,Offensive rebound by Team,,84,95
420,4,4:48.0,,M. Ellis enters the game for J. Barea,84,95
421,4,4:48.0,O. Casspi enters the game for C. Landry,,84,95
422,4,4:48.0,R. Sessions makes free throw 2 of 2,,85,95
423,4,4:37.0,,Personal foul by O. Casspi (drawn by M. Ellis),85,95
424,4,4:31.0,,Turnover by T. Chandler (offensive goaltending),85,95
425,4,4:07.0,D. Cousins misses 2-pt jump shot from 6 ft,,85,95
426,4,4:06.0,,Defensive rebound by D. Nowitzki,85,95
427,4,3:59.0,,Turnover by D. Nowitzki (bad pass; steal by R. Gay),85,95
428,4,3:50.0,O. Casspi makes 3-pt jump shot from 24 ft (assist by R. Gay),,88,95
429,4,3:50.0,,Dallas full timeout,88,95
430,4,3:50.0,,A. Aminu enters the game for D. Nowitzki,88,95
431,4,3:34.0,,M. Ellis makes 2-pt jump shot from 21 ft,88,97
432,4,3:19.0,B. McLemore makes 2-pt layup from 2 ft (assist by R. Gay),,90,97
433,4,2:56.0,,C. Parsons makes 3-pt jump shot from 24 ft,90,100
434,4,2:38.0,D. Cousins makes 2-pt dunk at rim (assist by R. Gay),,92,100
435,4,2:15.0,,M. Ellis misses 2-pt jump shot from 22 ft,92,100
436,4,2:14.0,Defensive rebound by R. Gay,,92,100
437,4,2:05.0,Turnover by R. Gay (bad pass; steal by D. Harris),,92,100
438,4,2:00.0,,M. Ellis makes 2-pt dunk at rim (assist by C. Parsons),92,102
439,4,1:53.0,Personal foul by T. Chandler (drawn by D. Cousins),,92,102
440,4,1:53.0,D. Cousins makes free throw 1 of 2,,93,102
441,4,1:53.0,D. Cousins makes free throw 2 of 2,,94,102
442,4,1:40.0,,T. Chandler makes 2-pt dunk at rim (assist by M. Ellis),94,104
443,4,1:26.0,Shooting foul by C. Parsons (drawn by R. Gay),,94,104
444,4,1:26.0,R. Gay makes free throw 1 of 2,,95,104
445,4,1:26.0,R. Gay makes free throw 2 of 2,,96,104
446,4,1:06.0,,M. Ellis misses 2-pt layup from 1 ft,96,104
447,4,1:05.0,,Offensive rebound by T. Chandler,96,104
448,4,1:05.0,,T. Chandler makes 2-pt tip-in at rim,96,106
449,4,1:05.0,Sacramento full timeout,,96,106
450,4,1:00.0,R. Gay makes 2-pt jump shot from 2 ft,,98,106
451,4,0:40.0,,C. Parsons misses 3-pt jump shot from 25 ft,98,106
452,4,0:39.0,Defensive rebound by O. Casspi,,98,106
453,4,0:33.0,,Offensive charge foul by O. Casspi (drawn by C. Parsons),98,106
454,4,0:33.0,Turnover by O. Casspi (offensive foul),,98,106
455,4,0:14.0,,M. Ellis misses 3-pt jump shot from 24 ft,98,106
456,4,0:13.0,Defensive rebound by R. Gay,,98,106
457,4,0:09.0,Offensive foul by D. Cousins (drawn by T. Chandler),,98,106
458,4,0:09.0,Turnover by D. Cousins (offensive foul),,98,106
459,4,0:09.0,,G. Smith enters the game for T. Chandler,98,106
460,4,0:09.0,,J. Barea enters the game for M. Ellis,98,106
