,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DALLAS_ACTION,LA CLIPPERS_SCORE,DALLAS_SCORE
377,4,2:48.0,,R. Felton misses 2-pt layup from 2 ft (block by H. Türkoğlu),93,120
378,4,2:46.0,Defensive rebound by E. Udoh,,93,120
379,4,2:33.0,E. Udoh misses 2-pt hook shot from 4 ft,,93,120
380,4,2:31.0,,Defensive rebound by C. Villanueva,93,120
381,4,2:15.0,,R. Jefferson misses 3-pt jump shot from 25 ft,93,120
382,4,2:14.0,,Offensive rebound by B. James,93,120
383,4,2:09.0,,C. Villanueva makes 2-pt layup at rim,93,122
384,4,1:51.0,J. Hamilton makes 3-pt jump shot from 25 ft (assist by A. Rivers),,96,122
385,4,1:37.0,,Personal foul by E. Udoh (drawn by B. James),96,122
386,4,1:37.0,,B. James makes free throw 1 of 2,96,123
387,4,1:37.0,D. Jones enters the game for A. Rivers,,96,123
388,4,1:37.0,C. Wilcox enters the game for H. Türkoğlu,,96,123
389,4,1:37.0,,B. James makes free throw 2 of 2,96,124
390,4,1:26.0,C. Wilcox misses 2-pt jump shot from 21 ft,,96,124
391,4,1:24.0,,Defensive rebound by C. Villanueva,96,124
392,4,1:18.0,,Turnover by R. Felton (bad pass),96,124
393,4,1:08.0,N. Robinson misses 3-pt jump shot from 25 ft,,96,124
394,4,1:06.0,,Defensive rebound by R. Jefferson,96,124
395,4,0:53.0,,C. Villanueva makes 2-pt layup from 1 ft,96,126
396,4,0:47.0,J. Hamilton makes 3-pt jump shot from 25 ft,,99,126
397,4,0:31.0,,C. Villanueva makes 3-pt jump shot from 24 ft (assist by R. Felton),99,129
398,4,0:23.0,J. Hamilton misses 3-pt jump shot from 25 ft,,99,129
399,4,0:21.0,,Defensive rebound by C. Villanueva,99,129
