,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SAN ANTONIO_ACTION,MINNESOTA_SCORE,SAN ANTONIO_SCORE
382,4,6:50.0,,C. Joseph makes 2-pt layup from 1 ft (assist by J. Ayres),85,111
383,4,6:50.0,,Shooting foul by Z. LaVine (drawn by C. Joseph),85,111
384,4,6:50.0,,M. Bonner enters the game for B. Diaw,85,111
385,4,6:50.0,,C. Joseph makes free throw 1 of 1,85,112
386,4,6:40.0,R. Hummel misses 2-pt jump shot from 20 ft,,85,112
387,4,6:39.0,,Defensive rebound by K. Anderson,85,112
388,4,6:26.0,,A. Daye misses 3-pt jump shot from 25 ft,85,112
389,4,6:25.0,Defensive rebound by A. Bennett,,85,112
390,4,6:11.0,Shooting foul by A. Daye (drawn by G. Robinson),,85,112
391,4,6:11.0,,D. Green enters the game for C. Joseph,85,112
392,4,6:11.0,Minnesota full timeout,,85,112
393,4,6:11.0,G. Robinson makes free throw 1 of 2,,86,112
394,4,6:11.0,G. Robinson makes free throw 2 of 2,,87,112
395,4,5:50.0,,A. Daye misses 2-pt jump shot from 9 ft,87,112
396,4,5:48.0,Defensive rebound by R. Hummel,,87,112
397,4,5:41.0,G. Robinson makes 3-pt jump shot from 24 ft (assist by Z. LaVine),,90,112
398,4,5:22.0,,A. Daye makes 2-pt jump shot from 12 ft,90,114
399,4,5:05.0,A. Wiggins misses 2-pt jump shot from 7 ft,,90,114
400,4,5:04.0,,Defensive rebound by D. Green,90,114
401,4,4:47.0,,Turnover by K. Anderson (bad pass; steal by A. Bennett),90,114
402,4,4:44.0,Z. LaVine makes 2-pt layup from 1 ft,,92,114
403,4,4:44.0,Shooting foul by A. Daye (drawn by Z. LaVine),,92,114
404,4,4:44.0,Z. LaVine makes free throw 1 of 1,,93,114
405,4,4:22.0,,K. Anderson misses 2-pt jump shot from 18 ft,93,114
406,4,4:20.0,Defensive rebound by R. Hummel,,93,114
407,4,4:07.0,A. Bennett makes 2-pt layup from 1 ft,,95,114
408,4,3:53.0,,Offensive foul by J. Ayres (drawn by Z. LaVine),95,114
409,4,3:53.0,,Turnover by J. Ayres (offensive foul),95,114
410,4,3:40.0,A. Bennett makes 2-pt jump shot from 20 ft (assist by Z. LaVine),,97,114
411,4,3:17.0,,M. Bonner misses 2-pt jump shot from 6 ft,97,114
412,4,3:16.0,Defensive rebound by A. Bennett,,97,114
413,4,3:10.0,G. Robinson misses 3-pt jump shot from 24 ft,,97,114
414,4,3:08.0,,Defensive rebound by A. Daye,97,114
415,4,3:06.0,,Turnover by A. Daye (bad pass; steal by Z. LaVine),97,114
416,4,3:04.0,Turnover by Z. LaVine (discontinued dribble),,97,114
417,4,2:52.0,,Shooting foul by Z. LaVine (drawn by K. Anderson),97,114
418,4,2:52.0,Official timeout,,97,114
419,4,2:52.0,,K. Anderson misses free throw 1 of 2,97,114
420,4,2:52.0,,Offensive rebound by Team,97,114
421,4,2:52.0,,K. Anderson makes free throw 2 of 2,97,115
422,4,2:31.0,G. Robinson misses 2-pt jump shot from 5 ft (block by K. Anderson),,97,115
423,4,2:30.0,,Defensive rebound by Team,97,115
424,4,2:13.0,,J. Ayres makes 2-pt layup from 2 ft,97,117
425,4,2:03.0,A. Bennett makes 2-pt jump shot from 22 ft (assist by Z. LaVine),,99,117
426,4,1:44.0,,M. Bonner makes 2-pt jump shot from 5 ft,99,119
427,4,1:31.0,A. Wiggins misses 2-pt jump shot from 16 ft,,99,119
428,4,1:30.0,,Defensive rebound by K. Anderson,99,119
429,4,1:13.0,,K. Anderson makes 2-pt jump shot from 7 ft,99,121
430,4,0:58.0,A. Bennett misses 2-pt jump shot from 21 ft,,99,121
431,4,0:56.0,,Defensive rebound by K. Anderson,99,121
432,4,0:37.0,,J. Ayres makes 2-pt layup from 1 ft,99,123
433,4,0:32.0,Z. LaVine makes 2-pt jump shot from 14 ft,,101,123
434,4,0:06.0,,K. Anderson misses 2-pt jump shot from 6 ft,101,123
435,4,0:04.0,Defensive rebound by A. Bennett,,101,123
436,4,0:00.0,A. Bennett misses 3-pt jump shot from 40 ft,,101,123
437,4,0:00.0,Offensive rebound by Team,,101,123
